Unix	jday	rh
1230768000	1	34
1230771600	1	32
1230775200	1	32
1230778800	1	32
1230782400	1	33
1230786000	1	34
1230789600	1	35
1230793200	1	39
1230796800	1	44
1230800400	1	48
1230804000	1	51
1230807600	1	53
1230811200	1	55
1230814800	1	57
1230818400	1	60
1230822000	1	61
1230825600	1	61
1230829200	1	61
1230832800	1	57
1230836400	1	54
1230840000	1	49
1230843600	1	45
1230847200	1	42
1230850800	1	41
1230854400	2	36
1230858000	2	35
1230861600	2	36
1230865200	2	36
1230868800	2	38
1230872400	2	40
1230876000	2	41
1230879600	2	45
1230883200	2	53
1230886800	2	70
1230890400	2	77
1230894000	2	80
1230897600	2	82
1230901200	2	89
1230904800	2	88
1230908400	2	87
1230912000	2	88
1230915600	2	91
1230919200	2	84
1230922800	2	80
1230926400	2	73
1230930000	2	62
1230933600	2	55
1230937200	2	51
1230940800	3	59
1230944400	3	70
1230948000	3	71
1230951600	3	64
1230955200	3	59
1230958800	3	56
1230962400	3	56
1230966000	3	64
1230969600	3	74
1230973200	3	79
1230976800	3	75
1230980400	3	73
1230984000	3	71
1230987600	3	78
1230991200	3	84
1230994800	3	87
1230998400	3	86
1231002000	3	86
1231005600	3	77
1231009200	3	68
1231012800	3	59
1231016400	3	50
1231020000	3	43
1231023600	3	45
1231027200	4	41
1231030800	4	43
1231034400	4	44
1231038000	4	46
1231041600	4	48
1231045200	4	50
1231048800	4	56
1231052400	4	57
1231056000	4	58
1231059600	4	60
1231063200	4	63
1231066800	4	67
1231070400	4	71
1231074000	4	74
1231077600	4	79
1231081200	4	80
1231084800	4	80
1231088400	4	80
1231092000	4	75
1231095600	4	68
1231099200	4	63
1231102800	4	57
1231106400	4	56
1231110000	4	53
1231113600	5	52
1231117200	5	50
1231120800	5	48
1231124400	5	47
1231128000	5	48
1231131600	5	49
1231135200	5	55
1231138800	5	58
1231142400	5	64
1231146000	5	68
1231149600	5	69
1231153200	5	68
1231156800	5	67
1231160400	5	70
1231164000	5	70
1231167600	5	66
1231171200	5	63
1231174800	5	60
1231178400	5	59
1231182000	5	55
1231185600	5	52
1231189200	5	46
1231192800	5	40
1231196400	5	36
1231200000	6	34
1231203600	6	33
1231207200	6	33
1231210800	6	37
1231214400	6	41
1231218000	6	45
1231221600	6	46
1231225200	6	49
1231228800	6	54
1231232400	6	59
1231236000	6	62
1231239600	6	63
1231243200	6	60
1231246800	6	60
1231250400	6	64
1231254000	6	66
1231257600	6	65
1231261200	6	64
1231264800	6	57
1231268400	6	53
1231272000	6	51
1231275600	6	49
1231279200	6	46
1231282800	6	43
1231286400	7	36
1231290000	7	33
1231293600	7	35
1231297200	7	39
1231300800	7	42
1231304400	7	46
1231308000	7	44
1231311600	7	49
1231315200	7	54
1231318800	7	60
1231322400	7	64
1231326000	7	67
1231329600	7	66
1231333200	7	67
1231336800	7	72
1231340400	7	75
1231344000	7	76
1231347600	7	76
1231351200	7	72
1231354800	7	66
1231358400	7	58
1231362000	7	51
1231365600	7	45
1231369200	7	41
1231372800	8	32
1231376400	8	29
1231380000	8	27
1231383600	8	28
1231387200	8	30
1231390800	8	32
1231394400	8	35
1231398000	8	40
1231401600	8	44
1231405200	8	45
1231408800	8	49
1231412400	8	54
1231416000	8	54
1231419600	8	56
1231423200	8	58
1231426800	8	58
1231430400	8	59
1231434000	8	60
1231437600	8	55
1231441200	8	53
1231444800	8	52
1231448400	8	51
1231452000	8	49
1231455600	8	48
1231459200	9	44
1231462800	9	40
1231466400	9	38
1231470000	9	37
1231473600	9	38
1231477200	9	40
1231480800	9	44
1231484400	9	46
1231488000	9	53
1231491600	9	60
1231495200	9	63
1231498800	9	67
1231502400	9	70
1231506000	9	74
1231509600	9	79
1231513200	9	83
1231516800	9	82
1231520400	9	82
1231524000	9	82
1231527600	9	77
1231531200	9	73
1231534800	9	74
1231538400	9	72
1231542000	9	67
1231545600	10	62
1231549200	10	60
1231552800	10	56
1231556400	10	55
1231560000	10	56
1231563600	10	57
1231567200	10	60
1231570800	10	63
1231574400	10	71
1231578000	10	80
1231581600	10	81
1231585200	10	81
1231588800	10	81
1231592400	10	82
1231596000	10	83
1231599600	10	83
1231603200	10	84
1231606800	10	85
1231610400	10	82
1231614000	10	73
1231617600	10	67
1231621200	10	63
1231624800	10	61
1231628400	10	59
1231632000	11	59
1231635600	11	58
1231639200	11	56
1231642800	11	58
1231646400	11	61
1231650000	11	64
1231653600	11	68
1231657200	11	70
1231660800	11	76
1231664400	11	81
1231668000	11	84
1231671600	11	87
1231675200	11	88
1231678800	11	88
1231682400	11	88
1231686000	11	88
1231689600	11	88
1231693200	11	88
1231696800	11	84
1231700400	11	76
1231704000	11	69
1231707600	11	63
1231711200	11	58
1231714800	11	55
1231718400	12	55
1231722000	12	54
1231725600	12	55
1231729200	12	57
1231732800	12	60
1231736400	12	63
1231740000	12	68
1231743600	12	73
1231747200	12	80
1231750800	12	84
1231754400	12	86
1231758000	12	87
1231761600	12	88
1231765200	12	88
1231768800	12	88
1231772400	12	89
1231776000	12	89
1231779600	12	89
1231783200	12	82
1231786800	12	80
1231790400	12	80
1231794000	12	79
1231797600	12	77
1231801200	12	74
1231804800	13	70
1231808400	13	68
1231812000	13	65
1231815600	13	64
1231819200	13	63
1231822800	13	63
1231826400	13	62
1231830000	13	64
1231833600	13	80
1231837200	13	83
1231840800	13	84
1231844400	13	85
1231848000	13	87
1231851600	13	87
1231855200	13	89
1231858800	13	89
1231862400	13	90
1231866000	13	90
1231869600	13	90
1231873200	13	78
1231876800	13	67
1231880400	13	56
1231884000	13	51
1231887600	13	48
1231891200	14	54
1231894800	14	52
1231898400	14	52
1231902000	14	54
1231905600	14	56
1231909200	14	58
1231912800	14	67
1231916400	14	69
1231920000	14	72
1231923600	14	74
1231927200	14	76
1231930800	14	78
1231934400	14	78
1231938000	14	79
1231941600	14	82
1231945200	14	84
1231948800	14	84
1231952400	14	83
1231956000	14	76
1231959600	14	68
1231963200	14	59
1231966800	14	50
1231970400	14	39
1231974000	14	32
1231977600	15	30
1231981200	15	33
1231984800	15	36
1231988400	15	37
1231992000	15	37
1231995600	15	38
1231999200	15	45
1232002800	15	51
1232006400	15	60
1232010000	15	68
1232013600	15	68
1232017200	15	66
1232020800	15	62
1232024400	15	66
1232028000	15	68
1232031600	15	67
1232035200	15	68
1232038800	15	68
1232042400	15	75
1232046000	15	65
1232049600	15	61
1232053200	15	57
1232056800	15	48
1232060400	15	42
1232064000	16	42
1232067600	16	38
1232071200	16	35
1232074800	16	33
1232078400	16	31
1232082000	16	30
1232085600	16	31
1232089200	16	35
1232092800	16	38
1232096400	16	40
1232100000	16	43
1232103600	16	47
1232107200	16	51
1232110800	16	53
1232114400	16	59
1232118000	16	65
1232121600	16	67
1232125200	16	67
1232128800	16	62
1232132400	16	59
1232136000	16	55
1232139600	16	50
1232143200	16	46
1232146800	16	44
1232150400	17	39
1232154000	17	39
1232157600	17	43
1232161200	17	46
1232164800	17	45
1232168400	17	45
1232172000	17	44
1232175600	17	44
1232179200	17	48
1232182800	17	51
1232186400	17	54
1232190000	17	59
1232193600	17	61
1232197200	17	61
1232200800	17	61
1232204400	17	60
1232208000	17	60
1232211600	17	60
1232215200	17	59
1232218800	17	55
1232222400	17	51
1232226000	17	47
1232229600	17	44
1232233200	17	42
1232236800	18	40
1232240400	18	43
1232244000	18	53
1232247600	18	67
1232251200	18	69
1232254800	18	69
1232258400	18	68
1232262000	18	71
1232265600	18	81
1232269200	18	81
1232272800	18	78
1232276400	18	77
1232280000	18	83
1232283600	18	84
1232287200	18	86
1232290800	18	85
1232294400	18	83
1232298000	18	81
1232301600	18	83
1232305200	18	80
1232308800	18	79
1232312400	18	78
1232316000	18	77
1232319600	18	74
1232323200	19	67
1232326800	19	60
1232330400	19	56
1232334000	19	55
1232337600	19	54
1232341200	19	56
1232344800	19	56
1232348400	19	56
1232352000	19	59
1232355600	19	61
1232359200	19	66
1232362800	19	67
1232366400	19	76
1232370000	19	84
1232373600	19	85
1232377200	19	83
1232380800	19	81
1232384400	19	81
1232388000	19	82
1232391600	19	81
1232395200	19	80
1232398800	19	77
1232402400	19	73
1232406000	19	71
1232409600	20	75
1232413200	20	75
1232416800	20	75
1232420400	20	75
1232424000	20	73
1232427600	20	72
1232431200	20	72
1232434800	20	71
1232438400	20	72
1232442000	20	74
1232445600	20	77
1232449200	20	78
1232452800	20	81
1232456400	20	79
1232460000	20	80
1232463600	20	81
1232467200	20	82
1232470800	20	83
1232474400	20	79
1232478000	20	70
1232481600	20	63
1232485200	20	58
1232488800	20	51
1232492400	20	44
1232496000	21	41
1232499600	21	41
1232503200	21	40
1232506800	21	40
1232510400	21	41
1232514000	21	43
1232517600	21	52
1232521200	21	57
1232524800	21	63
1232528400	21	67
1232532000	21	68
1232535600	21	69
1232539200	21	68
1232542800	21	68
1232546400	21	70
1232550000	21	70
1232553600	21	71
1232557200	21	73
1232560800	21	70
1232564400	21	69
1232568000	21	67
1232571600	21	62
1232575200	21	52
1232578800	21	46
1232582400	22	45
1232586000	22	41
1232589600	22	40
1232593200	22	40
1232596800	22	41
1232600400	22	42
1232604000	22	48
1232607600	22	52
1232611200	22	58
1232614800	22	67
1232618400	22	70
1232622000	22	69
1232625600	22	64
1232629200	22	66
1232632800	22	66
1232636400	22	64
1232640000	22	62
1232643600	22	60
1232647200	22	70
1232650800	22	55
1232654400	22	50
1232658000	22	45
1232661600	22	40
1232665200	22	35
1232668800	23	32
1232672400	23	33
1232676000	23	32
1232679600	23	32
1232683200	23	32
1232686800	23	33
1232690400	23	35
1232694000	23	42
1232697600	23	48
1232701200	23	48
1232704800	23	51
1232708400	23	56
1232712000	23	59
1232715600	23	65
1232719200	23	70
1232722800	23	72
1232726400	23	73
1232730000	23	75
1232733600	23	80
1232737200	23	67
1232740800	23	61
1232744400	23	51
1232748000	23	39
1232751600	23	34
1232755200	24	34
1232758800	24	35
1232762400	24	36
1232766000	24	36
1232769600	24	38
1232773200	24	40
1232776800	24	43
1232780400	24	47
1232784000	24	53
1232787600	24	57
1232791200	24	61
1232794800	24	64
1232798400	24	64
1232802000	24	67
1232805600	24	71
1232809200	24	71
1232812800	24	71
1232816400	24	70
1232820000	24	71
1232823600	24	63
1232827200	24	56
1232830800	24	47
1232834400	24	39
1232838000	24	34
1232841600	25	30
1232845200	25	27
1232848800	25	29
1232852400	25	32
1232856000	25	34
1232859600	25	38
1232863200	25	46
1232866800	25	50
1232870400	25	75
1232874000	25	78
1232877600	25	70
1232881200	25	66
1232884800	25	69
1232888400	25	70
1232892000	25	73
1232895600	25	77
1232899200	25	78
1232902800	25	81
1232906400	25	81
1232910000	25	78
1232913600	25	73
1232917200	25	67
1232920800	25	63
1232924400	25	58
1232928000	26	59
1232931600	26	52
1232935200	26	50
1232938800	26	52
1232942400	26	55
1232946000	26	60
1232949600	26	64
1232953200	26	67
1232956800	26	75
1232960400	26	80
1232964000	26	84
1232967600	26	84
1232971200	26	83
1232974800	26	76
1232978400	26	72
1232982000	26	71
1232985600	26	74
1232989200	26	79
1232992800	26	83
1232996400	26	83
1.233e+09	26	84
1233003600	26	86
1233007200	26	85
1233010800	26	83
1233014400	27	80
1233018000	27	76
1233021600	27	72
1233025200	27	66
1233028800	27	60
1233032400	27	57
1233036000	27	58
1233039600	27	59
1233043200	27	64
1233046800	27	67
1233050400	27	68
1233054000	27	67
1233057600	27	67
1233061200	27	68
1233064800	27	68
1233068400	27	69
1233072000	27	70
1233075600	27	71
1233079200	27	73
1233082800	27	70
1233086400	27	66
1233090000	27	61
1233093600	27	56
1233097200	27	51
1233100800	28	49
1233104400	28	47
1233108000	28	46
1233111600	28	49
1233115200	28	52
1233118800	28	57
1233122400	28	65
1233126000	28	69
1233129600	28	73
1233133200	28	72
1233136800	28	70
1233140400	28	69
1233144000	28	69
1233147600	28	71
1233151200	28	76
1233154800	28	68
1233158400	28	64
1233162000	28	61
1233165600	28	60
1233169200	28	57
1233172800	28	54
1233176400	28	51
1233180000	28	46
1233183600	28	42
1233187200	29	43
1233190800	29	38
1233194400	29	40
1233198000	29	41
1233201600	29	43
1233205200	29	45
1233208800	29	51
1233212400	29	56
1233216000	29	61
1233219600	29	62
1233223200	29	63
1233226800	29	63
1233230400	29	67
1233234000	29	71
1233237600	29	74
1233241200	29	78
1233244800	29	79
1233248400	29	80
1233252000	29	80
1233255600	29	77
1233259200	29	76
1233262800	29	75
1233266400	29	71
1233270000	29	65
1233273600	30	62
1233277200	30	58
1233280800	30	55
1233284400	30	55
1233288000	30	54
1233291600	30	55
1233295200	30	59
1233298800	30	60
1233302400	30	64
1233306000	30	66
1233309600	30	67
1233313200	30	67
1233316800	30	68
1233320400	30	70
1233324000	30	71
1233327600	30	73
1233331200	30	74
1233334800	30	75
1233338400	30	78
1233342000	30	69
1233345600	30	64
1233349200	30	59
1233352800	30	58
1233356400	30	51
1233360000	31	48
1233363600	31	44
1233367200	31	44
1233370800	31	44
1233374400	31	48
1233378000	31	53
1233381600	31	67
1233385200	31	71
1233388800	31	75
1233392400	31	78
1233396000	31	79
1233399600	31	79
1233403200	31	78
1233406800	31	79
1233410400	31	78
1233414000	31	73
1233417600	31	69
1233421200	31	67
