Unix	jday	dp
1138752000	32	247.51
1138762800	32	247.71
1138773600	32	247.15
1138784400	32	247.01
1138795200	32	247
1138806000	32	247.26
1138816800	32	247.56
1138827600	32	249.33
1138838400	33	251.9
1138849200	33	250.88
1138860000	33	249.78
1138870800	33	248.94
1138881600	33	248.27
1138892400	33	247.88
1138903200	33	248.03
1138914000	33	249.05
1138924800	34	251.22
1138935600	34	262.83
1138946400	34	265.81
1138957200	34	266.72
1138968000	34	265.96
1138978800	34	264.07
1138989600	34	261.07
1139000400	34	237.9
1139011200	35	236.65
1139022000	35	236.49
1139032800	35	238.24
1139043600	35	238.53
1139054400	35	239.96
1139065200	35	238.31
1139076000	35	239.2
1139086800	35	241.01
1139097600	36	242.6
1139108400	36	244.26
1139119200	36	245.09
1139130000	36	245.78
1139140800	36	245.87
1139151600	36	244.15
1139162400	36	243.95
1139173200	36	243.88
1139184000	37	243.83
1139194800	37	243.94
1139205600	37	243.97
1139216400	37	244.05
1139227200	37	243.24
1139238000	37	242.98
1139248800	37	242.99
1139259600	37	243.27
1139270400	38	243.88
1139281200	38	244.94
1139292000	38	246.56
1139302800	38	249.26
1139313600	38	314.41
1139324400	38	336.65
1139335200	38	291.92
1139346000	38	282.34
1139356800	39	281.86
1139367600	39	279.52
1139378400	39	275.17
1139389200	39	268.53
1139400000	39	253.02
1139410800	39	250.24
1139421600	39	249.24
1139432400	39	249.03
1139443200	40	248.09
1139454000	40	248.41
1139464800	40	248.12
1139475600	40	244.96
1139486400	40	244.19
1139497200	40	244.2
1139508000	40	244.35
1139518800	40	245.08
1139529600	41	244.42
1139540400	41	244.18
1139551200	41	244.18
1139562000	41	244.44
1139572800	41	244.87
1139583600	41	245.61
1139594400	41	246.59
1139605200	41	250.08
1139616000	42	11.25
1139626800	42	9.13
1139637600	42	5.11
1139648400	42	4.94
1139659200	42	2.62
1139670000	42	354.13
1139680800	42	340.91
1139691600	42	334.53
1139702400	43	327.7
1139713200	43	308.24
1139724000	43	293.75
1139734800	43	256.36
1139745600	43	257.13
1139756400	43	257.55
1139767200	43	257.38
1139778000	43	256.92
1139788800	44	255.91
1139799600	44	258.77
1139810400	44	257.32
1139821200	44	260.94
1139832000	44	262.78
1139842800	44	261.08
1139853600	44	259.51
1139864400	44	258.35
1139875200	45	326.24
1139886000	45	318.08
1139896800	45	301.85
1139907600	45	278.74
1139918400	45	265.65
1139929200	45	255.18
1139940000	45	255.09
1139950800	45	256
1139961600	46	256.72
1139972400	46	256.82
1139983200	46	245.01
1139994000	46	245.96
1140004800	46	245.82
1140015600	46	244.84
1140026400	46	244.52
1140037200	46	244.42
1140048000	47	244.06
1140058800	47	244.01
1140069600	47	243.72
1140080400	47	243.64
1140091200	47	243.26
1140102000	47	242.71
1140112800	47	242.44
1140123600	47	242.15
1140134400	48	241.71
1140145200	48	241.29
1140156000	48	240.79
1140166800	48	240.32
1140177600	48	239.76
1140188400	48	239.21
1140199200	48	242.05
1140210000	48	244.05
1140220800	49	239.03
1140231600	49	239.72
1140242400	49	238.89
1140253200	49	239.62
1140264000	49	238.82
1140274800	49	239.61
1140285600	49	239.12
1140296400	49	236.66
1140307200	50	236.5
1140318000	50	236.72
1140328800	50	236.65
1140339600	50	237.01
1140350400	50	237.06
1140361200	50	237.44
1140372000	50	237.43
1140382800	50	237.77
1140393600	51	236.82
1140404400	51	236.78
1140415200	51	236.76
1140426000	51	236.83
1140436800	51	236.86
1140447600	51	236.99
1140458400	51	241.11
1140469200	51	244.95
1140480000	52	241.09
1140490800	52	244.69
1140501600	52	289.64
1140512400	52	284.96
1140523200	52	285.26
1140534000	52	244.58
1140544800	52	243.81
1140555600	52	246.73
1140566400	53	246.44
1140577200	53	244.23
1140588000	53	268.05
1140598800	53	263.6
1140609600	53	260.35
1140620400	53	254.81
1140631200	53	247.76
1140642000	53	245.14
1140652800	54	243.36
1140663600	54	242.99
1140674400	54	243.6
1140685200	54	243.86
1140696000	54	243.55
1140706800	54	243.12
1140717600	54	242.67
1140728400	54	242.23
1140739200	55	241.77
1140750000	55	241.48
1140760800	55	241.18
1140771600	55	240.96
1140782400	55	240.8
1140793200	55	240.78
1140804000	55	240.69
1140814800	55	240.58
1140825600	56	240.27
1140836400	56	239.9
1140847200	56	239.32
1140858000	56	238.79
1140868800	56	238.19
1140879600	56	237.68
1140890400	56	237.1
1140901200	56	236.65
1140912000	57	237.94
1140922800	57	237.79
1140933600	57	237.88
1140944400	57	238.07
1140955200	57	253.41
1140966000	57	255.53
1140976800	57	235.81
1140987600	57	235.77
1140998400	58	236.18
1141009200	58	236.94
1141020000	58	237.73
1141030800	58	276.16
1141041600	58	265.36
1141052400	58	256.98
1141063200	58	252.51
1141074000	58	251.4
1141084800	59	251.34
1141095600	59	251.66
1141106400	59	251.93
1141117200	59	252.68
1141128000	59	253.81
1141138800	59	252.14
1141149600	59	254.28
1141160400	59	256.54
1141171200	60	258.34
