Unix	jday	dp
1017619200	91	243.98
1017630000	91	243.12
1017640800	91	242.2
1017651600	91	241.68
1017662400	91	241.08
1017673200	91	240.9
1017684000	91	240.46
1017694800	91	240.03
1017705600	92	239.14
1017716400	92	238.41
1017727200	92	237.72
1017738000	92	237.21
1017748800	92	236.89
1017759600	92	236.92
1017770400	92	237.25
1017781200	92	237.96
1017792000	93	238.9
1017802800	93	240.18
1017813600	93	241.48
1017824400	93	242.71
1017835200	93	243.35
1017846000	93	243.39
1017856800	93	243.15
1017867600	93	243.14
1017878400	94	243.23
1017889200	94	243.51
1017900000	94	243.8
1017910800	94	244.13
1017921600	94	242.48
1017932400	94	242.48
1017943200	94	242.22
1017954000	94	242.3
1017964800	95	241.85
1017975600	95	241.54
1017986400	95	240.95
1017997200	95	240.76
1018008000	95	329.91
1018018800	95	280.3
1018029600	95	279.78
1018040400	95	264.04
1018051200	96	260.29
1018062000	96	259.03
1018072800	96	260.53
1018083600	96	259.5
1018094400	96	240.44
1018105200	96	240.52
1018116000	96	260.04
1018126800	96	258.16
1018137600	97	252.8
1018148400	97	249.35
1018159200	97	247.21
1018170000	97	245.84
1018180800	97	246.13
1018191600	97	244.95
1018202400	97	245.52
1018213200	97	242.26
1018224000	98	241.88
1018234800	98	241.53
1018245600	98	240.61
1018256400	98	239.82
1018267200	98	238.75
1018278000	98	238.19
1018288800	98	237.5
1018299600	98	237.35
1018310400	99	237.03
1018321200	99	237.25
1018332000	99	237.15
1018342800	99	237.56
1018353600	99	237.66
1018364400	99	238.27
1018375200	99	238.51
1018386000	99	239.17
1018396800	100	239.57
1018407600	100	240.38
1018418400	100	240.93
1018429200	100	238.05
1018440000	100	238.05
1018450800	100	238.31
1018461600	100	238.68
1018472400	100	239.29
1018483200	101	244.73
1018494000	101	245.55
1018504800	101	245.6
1018515600	101	246.82
1018526400	101	244.6
1018537200	101	245.05
1018548000	101	245.26
1018558800	101	245.85
1018569600	102	246.2
1018580400	102	246.76
1018591200	102	246.76
1018602000	102	246.47
1018612800	102	245.21
1018623600	102	244.03
1018634400	102	242.69
1018645200	102	242.12
1018656000	103	242.81
1018666800	103	241.59
1018677600	103	241.67
1018688400	103	243.19
1018699200	103	243.52
1018710000	103	244.92
1018720800	103	245.11
1018731600	103	246.05
1018742400	104	245.86
1018753200	104	246.53
1018764000	104	246.16
1018774800	104	245.17
1018785600	104	244.77
1018796400	104	244.76
1018807200	104	244.63
1018818000	104	244.92
1018828800	105	244.99
1018839600	105	245.21
1018850400	105	244.88
1018861200	105	244.19
1018872000	105	242.82
1018882800	105	241.84
1018893600	105	240.64
1018904400	105	241.33
1018915200	106	241.07
1018926000	106	241.05
1018936800	106	241.23
1018947600	106	241.61
1018958400	106	241.56
1018969200	106	241.68
1018980000	106	241.33
1018990800	106	241.17
1019001600	107	240.57
1019012400	107	240.07
1019023200	107	239.01
1019034000	107	237.9
1019044800	107	236.88
1019055600	107	236.49
1019066400	107	235.88
1019077200	107	235.8
1019088000	108	235.55
1019098800	108	235.88
1019109600	108	235.94
1019120400	108	236.53
1019131200	108	236.85
1019142000	108	235.83
1019152800	108	236.16
1019163600	108	236.65
1019174400	109	237.18
1019185200	109	237.87
1019196000	109	238.54
1019206800	109	239.26
1019217600	109	239.86
1019228400	109	240.45
1019239200	109	240.96
1019250000	109	239.65
1019260800	110	240.41
1019271600	110	241.37
1019282400	110	242.51
1019293200	110	243.6
1019304000	110	244.43
1019314800	110	244.78
1019325600	110	244.66
1019336400	110	244.11
1019347200	111	243.41
1019358000	111	260.65
1019368800	111	260.4
1019379600	111	258.75
1019390400	111	257.06
1019401200	111	233.71
1019412000	111	355.64
1019422800	111	343.07
1019433600	112	343.65
1019444400	112	343.68
1019455200	112	343.51
1019466000	112	335.31
1019476800	112	335.28
1019487600	112	335.39
1019498400	112	240.84
1019509200	112	243.4
1019520000	113	242.08
1019530800	113	244.37
1019541600	113	35.41
1019552400	113	358.75
1019563200	113	0.53
1019574000	113	355.67
1019584800	113	0.64
1019595600	113	2.11
1019606400	114	355.08
1019617200	114	355.19
1019628000	114	355.15
1019638800	114	0.78
1019649600	114	359.99
1019660400	114	359.32
1019671200	114	359.05
1019682000	114	359.06
1019692800	115	1.39
1019703600	115	1.69
1019714400	115	1.94
1019725200	115	2.44
1019736000	115	2.56
1019746800	115	359.1
1019757600	115	359.2
1019768400	115	348.84
1019779200	116	326.64
1019790000	116	320.69
1019800800	116	350.95
1019811600	116	309.8
1019822400	116	295.3
1019833200	116	317.11
1019844000	116	298.64
1019854800	116	280.38
1019865600	117	270.08
1019876400	117	264.15
1019887200	117	260.41
1019898000	117	257.98
1019908800	117	256.04
1019919600	117	276.32
1019930400	117	270.58
1019941200	117	267.76
1019952000	118	266.3
1019962800	118	246.98
1019973600	118	250.19
1019984400	118	257.35
1019995200	118	260.32
1020006000	118	262.2
1020016800	118	261.97
1020027600	118	251.33
1020038400	119	247.79
1020049200	119	245.88
1020060000	119	245.92
1020070800	119	243.28
1020081600	119	251.69
1020092400	119	246.9
1020103200	119	243.23
1020114000	119	245.08
1020124800	120	243.56
1020135600	120	242.83
1020146400	120	242.51
1020157200	120	242.8
1020168000	120	245.15
1020178800	120	252.2
1020189600	120	255.27
1020200400	120	258.22
1020211200	121	253.05
