Unix	jday	dp
1154390400	213	307.64
1154401200	213	306.52
1154412000	213	305.01
1154422800	213	302.96
1154433600	213	300.13
1154444400	213	296.65
1154455200	213	311.13
1154466000	213	311.35
1154476800	214	313.33
1154487600	214	315.26
1154498400	214	315.29
1154509200	214	329.01
1154520000	214	326.88
1154530800	214	324.1
1154541600	214	321.91
1154552400	214	320.67
1154563200	215	319.25
1154574000	215	318.07
1154584800	215	303.85
1154595600	215	304.75
1154606400	215	305.6
1154617200	215	317.3
1154628000	215	317.17
1154638800	215	317
1154649600	216	316.62
1154660400	216	315.93
1154671200	216	314.95
1154682000	216	313.72
1154692800	216	322.97
1154703600	216	322.65
1154714400	216	240.43
1154725200	216	239.86
1154736000	217	239.41
1154746800	217	239.25
1154757600	217	239.32
1154768400	217	239.76
1154779200	217	240.37
1154790000	217	248.64
1154800800	217	247.28
1154811600	217	250.22
1154822400	218	249.08
1154833200	218	250.13
1154844000	218	248.88
1154854800	218	251.23
1154865600	218	250.16
1154876400	218	252.06
1154887200	218	249.9
1154898000	218	356
1154908800	219	351.98
1154919600	219	250.08
1154930400	219	248.47
1154941200	219	249.4
1154952000	219	248.09
1154962800	219	249.65
1154973600	219	248.99
1154984400	219	250.75
1154995200	220	247.26
1155006000	220	248.15
1155016800	220	248.04
1155027600	220	248.9
1155038400	220	248.71
1155049200	220	249.48
1155060000	220	249.3
1155070800	220	249.99
1155081600	221	249.75
1155092400	221	250.37
1155103200	221	250.05
1155114000	221	250.58
1155124800	221	250.12
1155135600	221	246.67
1155146400	221	246.45
1155157200	221	246.41
1155168000	222	246.07
1155178800	222	247.46
1155189600	222	246.53
1155200400	222	246.67
1155211200	222	245.85
1155222000	222	246.07
1155232800	222	245.38
1155243600	222	245.81
1155254400	223	245.37
1155265200	223	245.89
1155276000	223	244.67
1155286800	223	244.59
1155297600	223	244.18
1155308400	223	244.26
1155319200	223	244.28
1155330000	223	244.73
1155340800	224	246.14
1155351600	224	255.5
1155362400	224	254.08
1155373200	224	252.58
1155384000	224	252.06
1155394800	224	252.53
1155405600	224	252.7
1155416400	224	252.79
1155427200	225	251.15
1155438000	225	249.2
1155448800	225	248.36
1155459600	225	248.18
1155470400	225	247.29
1155481200	225	247.45
1155492000	225	246.74
1155502800	225	246.32
1155513600	226	244.95
1155524400	226	244.05
1155535200	226	243.42
1155546000	226	243.48
1155556800	226	243.76
1155567600	226	244.63
1155578400	226	241.65
1155589200	226	241.88
1155600000	227	242.5
1155610800	227	243.55
1155621600	227	244.73
1155632400	227	245.92
1155643200	227	246.7
1155654000	227	253.42
1155664800	227	250.46
1155675600	227	253.35
1155686400	228	251.71
1155697200	228	254.27
1155708000	228	252.83
1155718800	228	255.17
1155729600	228	251.99
1155740400	228	253.82
1155751200	228	252.9
1155762000	228	254.66
1155772800	229	253.71
1155783600	229	255.26
1155794400	229	254.01
1155805200	229	255.21
1155816000	229	253.78
1155826800	229	250.36
1155837600	229	249.97
1155848400	229	250.7
1155859200	230	250.44
1155870000	230	251.26
1155880800	230	250.98
1155891600	230	248.51
1155902400	230	257.14
1155913200	230	261.27
1155924000	230	263.48
1155934800	230	271.33
1155945600	231	272.49
1155956400	231	273.63
1155967200	231	274.75
1155978000	231	254.52
1155988800	231	252.89
1155999600	231	254.11
1156010400	231	252.3
1156021200	231	253.5
1156032000	232	251.99
1156042800	232	253.38
1156053600	232	251.91
1156064400	232	253.18
1156075200	232	251.76
1156086000	232	253.21
1156096800	232	252.07
1156107600	232	253.55
1156118400	233	252.34
1156129200	233	249.53
1156140000	233	248.64
1156150800	233	248.69
1156161600	233	253.98
1156172400	233	251.86
1156183200	233	251.02
1156194000	233	250.54
1156204800	234	250.23
1156215600	234	249.19
1156226400	234	247.53
1156237200	234	245.67
1156248000	234	243.7
1156258800	234	242.08
1156269600	234	240.71
1156280400	234	239.55
1156291200	235	238.29
1156302000	235	236.92
1156312800	235	239.72
1156323600	235	238.58
1156334400	235	237.39
1156345200	235	236.07
1156356000	235	262.05
1156366800	235	265.06
1156377600	236	352.75
1156388400	236	355.8
1156399200	236	343.58
1156410000	236	326.17
1156420800	236	307.08
1156431600	236	308.2
1156442400	236	309.1
1156453200	236	309.94
1156464000	237	310.33
1156474800	237	309.78
1156485600	237	307.81
1156496400	237	314.72
1156507200	237	313.43
1156518000	237	259.56
1156528800	237	258.47
1156539600	237	257.49
1156550400	238	256.73
1156561200	238	256.11
1156572000	238	255.41
1156582800	238	254.54
1156593600	238	264.43
1156604400	238	307.62
1156615200	238	295.31
1156626000	238	281.71
1156636800	239	274.37
1156647600	239	270.75
1156658400	239	269.98
1156669200	239	271.63
1156680000	239	274.92
1156690800	239	279.54
1156701600	239	284.03
1156712400	239	288.07
1156723200	240	291.14
1156734000	240	293.39
1156744800	240	239.24
1156755600	240	242.74
1156766400	240	232.58
1156777200	240	267.22
1156788000	240	264.54
1156798800	240	266.02
1156809600	241	266.18
1156820400	241	271.26
1156831200	241	271.29
1156842000	241	268.23
1156852800	241	235.39
1156863600	241	236.66
1156874400	241	237.59
1156885200	241	238.8
1156896000	242	239.48
1156906800	242	240.32
1156917600	242	240.73
1156928400	242	241.3
1156939200	242	241.3
1156950000	242	241.32
1156960800	242	240.88
1156971600	242	240.77
1156982400	243	239.4
1156993200	243	240.52
1157004000	243	240.31
1157014800	243	241.44
1157025600	243	241.3
1157036400	243	242.5
1157047200	243	242.65
1157058000	243	243.77
1157068800	244	243.43
