Unix	jday	dp
1096588800	275	288.35
1096599600	275	286.62
1096610400	275	285.02
1096621200	275	282.83
1096632000	275	242.73
1096642800	275	243.31
1096653600	275	242.99
1096664400	275	243.89
1096675200	276	243.66
1096686000	276	244.47
1096696800	276	244.09
1096707600	276	244.75
1096718400	276	244.31
1096729200	276	244.92
1096740000	276	242.33
1096750800	276	242.17
1096761600	277	241.82
1096772400	277	241.75
1096783200	277	241.43
1096794000	277	241.46
1096804800	277	36.86
1096815600	277	29.32
1096826400	277	25.33
1096837200	277	6.37
1096848000	278	358.96
1096858800	278	2.16
1096869600	278	6.38
1096880400	278	357.91
1096891200	278	355.15
1096902000	278	352.89
1096912800	278	350.52
1096923600	278	345.61
1096934400	279	319.76
1096945200	279	280.13
1096956000	279	269.18
1096966800	279	265.64
1096977600	279	264.13
1096988400	279	259.53
1096999200	279	257.7
1097010000	279	253.39
1097020800	280	251.66
1097031600	280	250.71
1097042400	280	249.19
1097053200	280	248.8
1097064000	280	247.51
1097074800	280	246.99
1097085600	280	245.57
1097096400	280	245.21
1097107200	281	243.85
1097118000	281	243.55
1097128800	281	242.2
1097139600	281	241.64
1097150400	281	240.8
1097161200	281	240.19
1097172000	281	239.26
1097182800	281	238.55
1097193600	282	237.54
1097204400	282	238.86
1097215200	282	238.53
1097226000	282	238.23
1097236800	282	237.83
1097247600	282	237.45
1097258400	282	236.84
1097269200	282	238.68
1097280000	283	238.57
1097290800	283	238.46
1097301600	283	238.56
1097312400	283	239.89
1097323200	283	243.02
1097334000	283	248.13
1097344800	283	255.38
1097355600	283	268.94
1097366400	284	269.84
1097377200	284	240.67
1097388000	284	242.31
1097398800	284	248.29
1097409600	284	254.92
1097420400	284	255.11
1097431200	284	264.64
1097442000	284	264.12
1097452800	285	263.28
1097463600	285	252.72
1097474400	285	251.41
1097485200	285	253.18
1097496000	285	249.01
1097506800	285	249.74
1097517600	285	249.41
1097528400	285	249.99
1097539200	286	249.61
1097550000	286	263.11
1097560800	286	264.86
1097571600	286	266.47
1097582400	286	268.03
1097593200	286	269.54
1097604000	286	270.89
1097614800	286	272.57
1097625600	287	266.53
1097636400	287	268.18
1097647200	287	269.69
1097658000	287	271.15
1097668800	287	273.73
1097679600	287	278.12
1097690400	287	280.72
1097701200	287	275.98
1097712000	288	277.67
1097722800	288	269.76
1097733600	288	269.98
1097744400	288	270.04
1097755200	288	252.34
1097766000	288	252.04
1097776800	288	251.41
1097787600	288	253.62
1097798400	289	252.61
1097809200	289	254.54
1097820000	289	253.55
1097830800	289	249.45
1097841600	289	249.09
1097852400	289	249.73
1097863200	289	249.48
1097874000	289	250.52
1097884800	290	248.42
1097895600	290	249.4
1097906400	290	250.03
1097917200	290	250.72
1097928000	290	251.13
1097938800	290	252.24
1097949600	290	252.51
1097960400	290	260.71
1097971200	291	285.9
1097982000	291	286.06
1097992800	291	277.72
1098003600	291	276.9
1098014400	291	275.11
1098025200	291	272.49
1098036000	291	256.95
1098046800	291	257.1
1098057600	292	256.64
1098068400	292	255.77
1098079200	292	254.7
1098090000	292	253.46
1098100800	292	252.04
1098111600	292	250.68
1098122400	292	249.74
1098133200	292	249.18
1098144000	293	248.76
1098154800	293	248.6
1098165600	293	256.78
1098176400	293	257.58
1098187200	293	254.74
1098198000	293	254.8
1098208800	293	254.53
1098219600	293	253.48
1098230400	294	252.48
1098241200	294	249.37
1098252000	294	247.83
1098262800	294	246.45
1098273600	294	245.42
1098284400	294	244.75
1098295200	294	244.56
1098306000	294	244.63
1098316800	295	244.87
1098327600	295	245.08
1098338400	295	245.2
1098349200	295	245.08
1098360000	295	244.73
1098370800	295	244.15
1098381600	295	243.43
1098392400	295	247.55
1098403200	296	244.72
1098414000	296	244.79
1098424800	296	244.32
1098435600	296	244.17
1098446400	296	243.07
1098457200	296	242.78
1098468000	296	242.57
1098478800	296	243.4
1098489600	297	244.28
1098500400	297	245.95
1098511200	297	247.72
1098522000	297	250.37
1098532800	297	22.17
1098543600	297	5.59
1098554400	297	353.74
1098565200	297	350.8
1098576000	298	344.93
1098586800	298	345.26
1098597600	298	345.77
1098608400	298	346.36
1098619200	298	346.63
1098630000	298	346.56
1098640800	298	345.78
1098651600	298	344.46
1098662400	299	342.84
1098673200	299	341.06
1098684000	299	338.75
1098694800	299	335.45
1098705600	299	331.06
1098716400	299	329.59
1098727200	299	327.11
1098738000	299	325.18
1098748800	300	323.3
1098759600	300	321.47
1098770400	300	319.14
1098781200	300	302.09
1098792000	300	300.97
1098802800	300	240.13
1098813600	300	239.05
1098824400	300	238.94
1098835200	301	237.04
1098846000	301	234.9
1098856800	301	234.65
1098867600	301	235.23
1098878400	301	235.65
1098889200	301	236.58
1098900000	301	237.18
1098910800	301	238.07
1098921600	302	238.92
1098932400	302	239.36
1098943200	302	239.72
1098954000	302	240.16
1098964800	302	240.52
1098975600	302	240.77
1098986400	302	20.29
1098997200	302	12.52
1099008000	303	356.48
1099018800	303	348.8
1099029600	303	335.56
1099040400	303	304.67
1099051200	303	290.05
1099062000	303	282.88
1099072800	303	267.39
1099083600	303	252.92
1099094400	304	248.74
1099105200	304	248
1099116000	304	248.12
1099126800	304	248.05
1099137600	304	247.89
1099148400	304	237.49
1099159200	304	236.18
1099170000	304	236.56
1099180800	305	235.77
1099191600	305	236.41
1099202400	305	235.93
1099213200	305	235.35
1099224000	305	234.39
1099234800	305	234.17
1099245600	305	233.65
1099256400	305	233.38
1099267200	306	232.67
