Unix	jday	dp
1151712000	182	246.21
1151722800	182	245.84
1151733600	182	244.3
1151744400	182	244.15
1151755200	182	243.17
1151766000	182	243.53
1151776800	182	242.77
1151787600	182	243.24
1151798400	183	243.41
1151809200	183	244.09
1151820000	183	244.59
1151830800	183	245.42
1151841600	183	246.13
1151852400	183	244.53
1151863200	183	243.46
1151874000	183	243.79
1151884800	184	243.23
1151895600	184	244.06
1151906400	184	243.8
1151917200	184	248
1151928000	184	243.76
1151938800	184	244.24
1151949600	184	243.82
1151960400	184	244.66
1151971200	185	244.24
1151982000	185	244.58
1151992800	185	243.58
1152003600	185	243.57
1152014400	185	242.43
1152025200	185	242.64
1152036000	185	241.93
1152046800	185	242.44
1152057600	186	242.55
1152068400	186	244.37
1152079200	186	241.2
1152090000	186	241.65
1152100800	186	240.77
1152111600	186	241.18
1152122400	186	240.16
1152133200	186	240.26
1152144000	187	239.35
1152154800	187	239.98
1152165600	187	239.4
1152176400	187	239.22
1152187200	187	241.05
1152198000	187	250.15
1152208800	187	252.65
1152219600	187	239.87
1152230400	188	241.47
1152241200	188	242.65
1152252000	188	242.76
1152262800	188	244.11
1152273600	188	243.77
1152284400	188	261.69
1152295200	188	261.6
1152306000	188	260.65
1152316800	189	259.7
1152327600	189	258.91
1152338400	189	258.77
1152349200	189	258.42
1152360000	189	257.58
1152370800	189	256.74
1152381600	189	247.99
1152392400	189	249.33
1152403200	190	248.12
1152414000	190	249.3
1152424800	190	247.98
1152435600	190	248.87
1152446400	190	245.82
1152457200	190	245.99
1152468000	190	245.27
1152478800	190	245.56
1152489600	191	244.84
1152500400	191	245.22
1152511200	191	244.63
1152522000	191	245.09
1152532800	191	244.35
1152543600	191	244.5
1152554400	191	243.5
1152565200	191	243.97
1152576000	192	243.69
1152586800	192	243.2
1152597600	192	243.37
1152608400	192	243.92
1152619200	192	244.17
1152630000	192	244.58
1152640800	192	244.63
1152651600	192	244.84
1152662400	193	244.56
1152673200	193	323.15
1152684000	193	304.26
1152694800	193	302.14
1152705600	193	291.24
1152716400	193	280.52
1152727200	193	267.76
1152738000	193	267.81
1152748800	194	268.54
1152759600	194	269.05
1152770400	194	269.03
1152781200	194	268.59
1152792000	194	267.68
1152802800	194	265.93
1152813600	194	263.5
1152824400	194	260.59
1152835200	195	257.7
1152846000	195	254.02
1152856800	195	250.65
1152867600	195	249.94
1152878400	195	247.61
1152889200	195	247.85
1152900000	195	245.24
1152910800	195	245.05
1152921600	196	242.56
1152932400	196	242.43
1152943200	196	241.05
1152954000	196	240.4
1152964800	196	238.89
1152975600	196	239.21
1152986400	196	238.1
1152997200	196	237.67
1153008000	197	236.61
1153018800	197	236.2
1153029600	197	235.69
1153040400	197	235.68
1153051200	197	240.98
1153062000	197	244.1
1153072800	197	240.9
1153083600	197	243.08
1153094400	198	241.5
1153105200	198	243.62
1153116000	198	242.14
1153126800	198	244.11
1153137600	198	242.82
1153148400	198	240.4
1153159200	198	240.19
1153170000	198	241.37
1153180800	199	241.18
1153191600	199	242.24
1153202400	199	241.99
1153213200	199	242.92
1153224000	199	16.88
1153234800	199	11.8
1153245600	199	10.91
1153256400	199	337.01
1153267200	200	332.32
1153278000	200	329.52
1153288800	200	316.9
1153299600	200	316.84
1153310400	200	316.38
1153321200	200	326.28
1153332000	200	324.99
1153342800	200	323.51
1153353600	201	240.83
1153364400	201	241.25
1153375200	201	240.38
1153386000	201	240.99
1153396800	201	240.45
1153407600	201	248.5
1153418400	201	246.55
1153429200	201	242.27
1153440000	202	239.76
1153450800	202	241.39
1153461600	202	244.92
1153472400	202	244.13
1153483200	202	242.06
1153494000	202	240.27
1153504800	202	238.94
1153515600	202	238.51
1153526400	203	238.32
1153537200	203	238.19
1153548000	203	237.25
1153558800	203	242.82
1153569600	203	243.49
1153580400	203	244.41
1153591200	203	244.44
1153602000	203	244.68
1153612800	204	245.43
1153623600	204	247.03
1153634400	204	247.73
1153645200	204	246.81
1153656000	204	247.37
1153666800	204	246.97
1153677600	204	247.52
1153688400	204	248.08
1153699200	205	239.88
1153710000	205	240.22
1153720800	205	239.65
1153731600	205	240.61
1153742400	205	240.65
1153753200	205	241.98
1153764000	205	238.48
1153774800	205	239.09
1153785600	206	239.19
1153796400	206	239.14
1153807200	206	237.65
1153818000	206	237.39
1153828800	206	236.49
1153839600	206	237.41
1153850400	206	237.38
1153861200	206	238.97
1153872000	207	237.06
1153882800	207	237.39
1153893600	207	237.42
1153904400	207	237.78
1153915200	207	237.75
1153926000	207	238.02
1153936800	207	237.91
1153947600	207	238.21
1153958400	208	238.16
1153969200	208	238.51
1153980000	208	238.52
1153990800	208	238.91
1154001600	208	239.07
1154012400	208	239.58
1154023200	208	239.88
1154034000	208	240.46
1154044800	209	240.72
1154055600	209	241.15
1154066400	209	247.32
1154077200	209	249.09
1154088000	209	245.34
1154098800	209	246.5
1154109600	209	246.76
1154120400	209	247.95
1154131200	210	248.13
1154142000	210	249.12
1154152800	210	248.99
1154163600	210	249.65
1154174400	210	250.7
1154185200	210	251.21
1154196000	210	0.39
1154206800	210	1.37
1154217600	211	350.55
1154228400	211	340.98
1154239200	211	327.47
1154250000	211	321.37
1154260800	211	314.14
1154271600	211	315.41
1154282400	211	316.75
1154293200	211	317.89
1154304000	212	317.77
1154314800	212	315.45
1154325600	212	314.87
1154336400	212	310.61
1154347200	212	306.78
1154358000	212	303.54
1154368800	212	300.76
1154379600	212	297.91
1154390400	213	307.64
