Unix	jday	dp
1059696000	213	250.6
1059706800	213	251.12
1059717600	213	249.58
1059728400	213	250.07
1059739200	213	246.77
1059750000	213	246.68
1059760800	213	245.7
1059771600	213	245.51
1059782400	214	244.18
1059793200	214	243.41
1059804000	214	240.93
1059814800	214	241.22
1059825600	214	239.07
1059836400	214	237.45
1059847200	214	235.98
1059858000	214	235.47
1059868800	215	235.1
1059879600	215	235.74
1059890400	215	236.1
1059901200	215	234.99
1059912000	215	239.06
1059922800	215	244.36
1059933600	215	245.64
1059944400	215	239.04
1059955200	216	241.05
1059966000	216	243.21
1059976800	216	244.52
1059987600	216	245.84
1059998400	216	246.62
1060009200	216	253.94
1060020000	216	250.81
1060030800	216	253.28
1060041600	217	251.28
1060052400	217	253.36
1060063200	217	251.47
1060074000	217	252.67
1060084800	217	251.27
1060095600	217	252.71
1060106400	217	251.44
1060117200	217	253.09
1060128000	218	252.11
1060138800	218	253.82
1060149600	218	250.04
1060160400	218	250.76
1060171200	218	250.6
1060182000	218	251.4
1060192800	218	251.36
1060203600	218	252.46
1060214400	219	252.63
1060225200	219	298.96
1060236000	219	285.9
1060246800	219	286.88
1060257600	219	287.51
1060268400	219	296.96
1060279200	219	297
1060290000	219	295.74
1060300800	220	293.05
1060311600	220	253.12
1060322400	220	252.5
1060333200	220	252.06
1060344000	220	251.25
1060354800	220	252.13
1060365600	220	250.24
1060376400	220	252.38
1060387200	221	251.26
1060398000	221	253.01
1060408800	221	251.88
1060419600	221	253.34
1060430400	221	251.91
1060441200	221	253.01
1060452000	221	251.31
1060462800	221	252.36
1060473600	222	250.76
1060484400	222	251.83
1060495200	222	250.45
1060506000	222	251.47
1060516800	222	250.11
1060527600	222	251
1060538400	222	249.7
1060549200	222	247.27
1060560000	223	246.53
1060570800	223	246.7
1060581600	223	245.95
1060592400	223	246.16
1060603200	223	245.44
1060614000	223	245.54
1060624800	223	243.18
1060635600	223	243.07
1060646400	224	242.6
1060657200	224	118.79
1060668000	224	120.53
1060678800	224	131.22
1060689600	224	127.53
1060700400	224	124.88
1060711200	224	108.45
1060722000	224	240.2
1060732800	225	240.23
1060743600	225	240.07
1060754400	225	239.5
1060765200	225	238.71
1060776000	225	237.74
1060786800	225	236.9
1060797600	225	236.24
1060808400	225	236.05
1060819200	226	236.08
1060830000	226	33.44
1060840800	226	26.99
1060851600	226	19.72
1060862400	226	8.7
1060873200	226	353.35
1060884000	226	341.95
1060894800	226	329.84
1060905600	227	317.91
1060916400	227	306.58
1060927200	227	304.82
1060938000	227	302.46
1060948800	227	301.02
1060959600	227	288.47
1060970400	227	278.01
1060981200	227	270.82
1060992000	228	263.1
1061002800	228	258.56
1061013600	228	255.67
1061024400	228	254.26
1061035200	228	252.15
1061046000	228	250.93
1061056800	228	248.95
1061067600	228	248.05
1061078400	229	247.22
1061089200	229	245.59
1061100000	229	248.68
1061110800	229	246.95
1061121600	229	254.16
1061132400	229	253.9
1061143200	229	254.88
1061154000	229	256
1061164800	230	256.56
1061175600	230	256.44
1061186400	230	259.49
1061197200	230	259.88
1061208000	230	239.83
1061218800	230	239.42
1061229600	230	238.85
1061240400	230	243.33
1061251200	231	241.49
1061262000	231	239.85
1061272800	231	239.75
1061283600	231	241.16
1061294400	231	240.97
1061305200	231	241.81
1061316000	231	242.29
1061326800	231	242.53
1061337600	232	242.29
1061348400	232	242.19
1061359200	232	239.82
1061370000	232	240.89
1061380800	232	240.59
1061391600	232	241.52
1061402400	232	240.68
1061413200	232	240.61
1061424000	233	240.12
1061434800	233	239.92
1061445600	233	239.33
1061456400	233	129.6
1061467200	233	126.51
1061478000	233	125.6
1061488800	233	120.79
1061499600	233	120.31
1061510400	234	118.45
1061521200	234	117.57
1061532000	234	116.19
1061542800	234	116.3
1061553600	234	115.43
1061564400	234	116.32
1061575200	234	115.79
1061586000	234	115.7
1061596800	235	113.65
1061607600	235	113.89
1061618400	235	114.11
1061629200	235	110.58
1061640000	235	106.41
1061650800	235	106.73
1061661600	235	229.4
1061672400	235	230.45
1061683200	236	231.39
1061694000	236	232.89
1061704800	236	233.86
1061715600	236	235.02
1061726400	236	235.57
1061737200	236	236.2
1061748000	236	50.43
1061758800	236	42.14
1061769600	237	36.88
1061780400	237	26.99
1061791200	237	23.44
1061802000	237	12.16
1061812800	237	11.76
1061823600	237	1.13
1061834400	237	358.41
1061845200	237	294.08
1061856000	238	299.34
1061866800	238	298.6
1061877600	238	297.81
1061888400	238	349.94
1061899200	238	357.26
1061910000	238	358.67
1061920800	238	274.19
1061931600	238	272.85
1061942400	239	276.13
1061953200	239	274.1
1061964000	239	271.99
1061974800	239	269.7
1061985600	239	267.29
1061996400	239	264.83
1062007200	239	262.46
1062018000	239	260.48
1062028800	240	258.69
1062039600	240	251.88
1062050400	240	249.69
1062061200	240	247.85
1062072000	240	246.07
1062082800	240	244.72
1062093600	240	243.41
1062104400	240	242.64
1062115200	241	241.94
1062126000	241	242.2
1062136800	241	242.08
1062147600	241	242.01
1062158400	241	241.6
1062169200	241	238.98
1062180000	241	237.76
1062190800	241	237.22
1062201600	242	236.68
1062212400	242	236.91
1062223200	242	237.12
1062234000	242	237.95
1062244800	242	239.21
1062255600	242	240.43
1062266400	242	240.28
1062277200	242	241.76
1062288000	243	242.05
1062298800	243	242.14
1062309600	243	243.01
1062320400	243	244.06
1062331200	243	337.12
1062342000	243	325.07
1062352800	243	304.91
1062363600	243	277.05
1062374400	244	278.07
