Unix	jday	dp
870393600	213	256.97
870404400	213	256.89
870415200	213	256.34
870426000	213	255.5
870436800	213	254.03
870447600	213	252.46
870458400	213	250.64
870469200	213	249.35
870480000	214	248.14
870490800	214	247.22
870501600	214	246.03
870512400	214	245.2
870523200	214	244.3
870534000	214	243.77
870544800	214	243.11
870555600	214	242.63
870566400	215	241.74
870577200	215	241
870588000	215	240.05
870598800	215	239.59
870609600	215	238.97
870620400	215	238.83
870631200	215	238.49
870642000	215	238.62
870652800	216	238.47
870663600	216	238.71
870674400	216	238.58
870685200	216	238.63
870696000	216	238.13
870706800	216	237.84
870717600	216	237.53
870728400	216	238.43
870739200	217	237.89
870750000	217	238.9
870760800	217	238.34
870771600	217	239.12
870782400	217	238.23
870793200	217	238.76
870804000	217	237.75
870814800	217	238.39
870825600	218	237.57
870836400	218	238.39
870847200	218	237.7
870858000	218	238.59
870868800	218	237.98
870879600	218	238.89
870890400	218	238.39
870901200	218	239.39
870912000	219	238.89
870922800	219	239.7
870933600	219	239.01
870944400	219	239.7
870955200	219	239.08
870966000	219	240.08
870976800	219	239.79
870987600	219	240.88
870998400	220	238.28
871009200	220	238.95
871020000	220	25
871030800	220	22.91
871041600	220	21.55
871052400	220	9.75
871063200	220	7.45
871074000	220	5.53
871084800	221	3.51
871095600	221	3.42
871106400	221	2.35
871117200	221	358.5
871128000	221	356.79
871138800	221	347.17
871149600	221	338.8
871160400	221	328.66
871171200	222	331.01
871182000	222	335.31
871192800	222	335.14
871203600	222	322.46
871214400	222	322.01
871225200	222	322.12
871236000	222	322.35
871246800	222	322.43
871257600	223	322.49
871268400	223	322.8
871279200	223	323.21
871290000	223	323.69
871300800	223	323.87
871311600	223	324.12
871322400	223	324.56
871333200	223	325.22
871344000	224	325.95
871354800	224	326.95
871365600	224	313.66
871376400	224	311.42
871387200	224	317.34
871398000	224	325.63
871408800	224	331.77
871419600	224	326.18
871430400	225	311.04
871441200	225	295.63
871452000	225	288.78
871462800	225	287.05
871473600	225	285.13
871484400	225	287.57
871495200	225	286.02
871506000	225	280.42
871516800	226	275.78
871527600	226	268.38
871538400	226	260.82
871549200	226	257.16
871560000	226	252.23
871570800	226	253.7
871581600	226	252.96
871592400	226	253.29
871603200	227	251.08
871614000	227	251.38
871624800	227	249.5
871635600	227	248.59
871646400	227	247.1
871657200	227	246.75
871668000	227	245.56
871678800	227	245.48
871689600	228	244.41
871700400	228	244.37
871711200	228	243.26
871722000	228	243.28
871732800	228	242.18
871743600	228	242.14
871754400	228	240.78
871765200	228	240.7
871776000	229	239.57
871786800	229	242.08
871797600	229	242.04
871808400	229	242.39
871819200	229	242.56
871830000	229	243.18
871840800	229	243.62
871851600	229	288.36
871862400	230	297.91
871873200	230	304.66
871884000	230	299.53
871894800	230	289.71
871905600	230	291.86
871916400	230	280.97
871927200	230	281.27
871938000	230	280.49
871948800	231	279.19
871959600	231	277.83
871970400	231	276.58
871981200	231	264.73
871992000	231	264.62
872002800	231	264.74
872013600	231	264.87
872024400	231	264.64
872035200	232	263.71
872046000	232	267.02
872056800	232	264.64
872067600	232	261.73
872078400	232	254.08
872089200	232	252.85
872100000	232	252.48
872110800	232	251.34
872121600	233	249.63
872132400	233	248.12
872143200	233	246.45
872154000	233	245.6
872164800	233	244.9
872175600	233	244.7
872186400	233	242.66
872197200	233	242.55
872208000	234	242.51
872218800	234	242.56
872229600	234	242.42
872240400	234	242.1
872251200	234	240.38
872262000	234	243.13
872272800	234	237.85
872283600	234	239.2
872294400	235	238.95
872305200	235	240.4
872316000	235	240.74
872326800	235	242.5
872337600	235	242.87
872348400	235	244
872359200	235	243.8
872370000	235	244.64
872380800	236	244.56
872391600	236	245.58
872402400	236	244.36
872413200	236	244.75
872424000	236	244.77
872434800	236	244.98
872445600	236	244.9
872456400	236	244.96
872467200	237	244.62
872478000	237	244.98
872488800	237	244.59
872499600	237	7.29
872510400	237	6.16
872521200	237	4.5
872532000	237	0.49
872542800	237	342.43
872553600	238	330.41
872564400	238	331.34
872575200	238	330.78
872586000	238	327.07
872596800	238	307
872607600	238	301.94
872618400	238	297.08
872629200	238	293.45
872640000	239	299.08
872650800	239	294.96
872661600	239	283.29
872672400	239	280.16
872683200	239	276.69
872694000	239	265.13
872704800	239	262.73
872715600	239	261.4
872726400	240	259.46
872737200	240	259.27
872748000	240	258.92
872758800	240	258.37
872769600	240	257.63
872780400	240	256.82
872791200	240	255.88
872802000	240	254.86
872812800	241	253.65
872823600	241	252.3
872834400	241	250.73
872845200	241	248.96
872856000	241	247.05
872866800	241	245.43
872877600	241	244.12
872888400	241	241.64
872899200	242	240.63
872910000	242	240.16
872920800	242	239.69
872931600	242	239.8
872942400	242	239.73
872953200	242	239.95
872964000	242	239.8
872974800	242	239.94
872985600	243	239.75
872996400	243	239.84
873007200	243	239.42
873018000	243	239.82
873028800	243	238.77
873039600	243	239.24
873050400	243	238.28
873061200	243	238.83
873072000	244	237.99
