Unix	jday	dp
886291200	32	243.81
886302000	32	244.62
886312800	32	245.09
886323600	32	244.08
886334400	32	244.2
886345200	32	244.56
886356000	32	244.55
886366800	32	244.76
886377600	33	244.61
886388400	33	244.6
886399200	33	244.15
886410000	33	243.85
886420800	33	243.1
886431600	33	242.46
886442400	33	241.35
886453200	33	240.48
886464000	34	239.19
886474800	34	241.52
886485600	34	240.79
886496400	34	240.17
886507200	34	249.78
886518000	34	251.72
886528800	34	245.76
886539600	34	246.66
886550400	35	246.54
886561200	35	243.35
886572000	35	243.94
886582800	35	244.51
886593600	35	244.66
886604400	35	244.99
886615200	35	245.06
886626000	35	244.4
886636800	36	244.8
886647600	36	245.24
886658400	36	245.56
886669200	36	245.98
886680000	36	246.44
886690800	36	246.97
886701600	36	247.23
886712400	36	245.06
886723200	37	244.28
886734000	37	246.46
886744800	37	246.38
886755600	37	249.47
886766400	37	249.96
886777200	37	247.81
886788000	37	248.21
886798800	37	249.27
886809600	38	249.27
886820400	38	250.13
886831200	38	249.9
886842000	38	250.81
886852800	38	250.71
886863600	38	246.77
886874400	38	246.75
886885200	38	247.02
886896000	39	247.17
886906800	39	247.54
886917600	39	247.61
886928400	39	247.77
886939200	39	247.44
886950000	39	247.14
886960800	39	246.59
886971600	39	299.56
886982400	40	303.86
886993200	40	296.26
887004000	40	284.18
887014800	40	278.14
887025600	40	279.28
887036400	40	279.84
887047200	40	279.42
887058000	40	262.42
887068800	41	251.2
887079600	41	257.41
887090400	41	256.93
887101200	41	257.15
887112000	41	257.45
887122800	41	252.17
887133600	41	250.51
887144400	41	241.75
887155200	42	241.33
887166000	42	241.35
887176800	42	240.77
887187600	42	240.27
887198400	42	239.35
887209200	42	238.8
887220000	42	238.2
887230800	42	238.08
887241600	43	237.71
887252400	43	238
887263200	43	237.88
887274000	43	238.02
887284800	43	237.65
887295600	43	237.53
887306400	43	236.96
887317200	43	238.08
887328000	44	237.66
887338800	44	241.85
887349600	44	344.59
887360400	44	239.01
887371200	44	238.83
887382000	44	240.28
887392800	44	240.44
887403600	44	239.1
887414400	45	239.16
887425200	45	239.54
887436000	45	239.81
887446800	45	309.26
887457600	45	304.45
887468400	45	242.29
887479200	45	243.52
887490000	45	244.73
887500800	46	245.65
887511600	46	251.93
887522400	46	248.38
887533200	46	249.33
887544000	46	247.8
887554800	46	249.05
887565600	46	247.89
887576400	46	249.67
887587200	47	249.2
887598000	47	250.99
887608800	47	250.5
887619600	47	252.61
887630400	47	252.12
887641200	47	254.21
887652000	47	249.1
887662800	47	249.79
887673600	48	249.57
887684400	48	250.25
887695200	48	347.92
887706000	48	348.64
887716800	48	344.37
887727600	48	342.97
887738400	48	335.95
887749200	48	335.59
887760000	49	328.74
887770800	49	325.99
887781600	49	316.65
887792400	49	306.44
887803200	49	301.34
887814000	49	300.15
887824800	49	300.08
887835600	49	300.22
887846400	50	299.69
887857200	50	298.56
887868000	50	304.35
887878800	50	303.69
887889600	50	301.18
887900400	50	297.66
887911200	50	244.24
887922000	50	245.16
887932800	51	245.59
887943600	51	246.17
887954400	51	246.43
887965200	51	247.01
887976000	51	251.55
887986800	51	252.57
887997600	51	251.19
888008400	51	253.33
888019200	52	252.75
888030000	52	251.12
888040800	52	251.03
888051600	52	251.66
888062400	52	251.29
888073200	52	256.02
888084000	52	256.17
888094800	52	256.59
888105600	53	257.14
888116400	53	257.74
888127200	53	258.21
888138000	53	258.55
888148800	53	258.71
888159600	53	258.73
888170400	53	258.37
888181200	53	257.41
888192000	54	256
888202800	54	257.13
888213600	54	275.65
888224400	54	273.51
888235200	54	256.43
888246000	54	257.64
888256800	54	258.12
888267600	54	258.09
888278400	55	257.75
888289200	55	257.53
888300000	55	255.06
888310800	55	255.48
888321600	55	255.57
888332400	55	255.5
888343200	55	254.77
888354000	55	253.65
888364800	56	251.92
888375600	56	250.25
888386400	56	248.9
888397200	56	248.3
888408000	56	247.87
888418800	56	247.79
888429600	56	247.38
888440400	56	247.25
888451200	57	245.71
888462000	57	245.13
888472800	57	244.68
888483600	57	244.39
888494400	57	244.02
888505200	57	243.57
888516000	57	245.19
888526800	57	245.6
888537600	58	243.98
888548400	58	246.42
888559200	58	245.57
888570000	58	240.86
888580800	58	240.53
888591600	58	241.78
888602400	58	241.93
888613200	58	243.71
888624000	59	273.27
888634800	59	265.97
888645600	59	258.53
888656400	59	261.81
888667200	59	264.56
888678000	59	266.44
888688800	59	266.85
888699600	59	265.5
888710400	60	263.21
