Unix	jday	tp
1136073600	1	12.25
1136084400	1	12.12
1136095200	1	12.05
1136106000	1	12.02
1136116800	1	12.01
1136127600	1	12.03
1136138400	1	12.05
1136149200	1	7.45
1136160000	2	8.37
1136170800	2	9.17
1136181600	2	10.09
1136192400	2	11.06
1136203200	2	11.7
1136214000	2	11.96
1136224800	2	12.08
1136235600	2	12.13
1136246400	3	12.13
1136257200	3	12.05
1136268000	3	11.74
1136278800	3	10.76
1136289600	3	10.93
1136300400	3	10.83
1136311200	3	10.74
1136322000	3	10.82
1136332800	4	10.98
1136343600	4	11.14
1136354400	4	11.25
1136365200	4	11.31
1136376000	4	11.45
1136386800	4	11.74
1136397600	4	11.94
1136408400	4	12.02
1136419200	5	12.11
1136430000	5	12.23
1136440800	5	12.36
1136451600	5	12.41
1136462400	5	12.36
1136473200	5	12.23
1136484000	5	12.01
1136494800	5	11.81
1136505600	6	11.67
1136516400	6	11.58
1136527200	6	11.49
1136538000	6	11.31
1136548800	6	11.15
1136559600	6	11.01
1136570400	6	10.89
1136581200	6	10.8
1136592000	7	10.7
1136602800	7	10.58
1136613600	7	10.34
1136624400	7	10.1
1136635200	7	9.92
1136646000	7	9.79
1136656800	7	9.75
1136667600	7	9.82
1136678400	8	9.97
1136689200	8	10.32
1136700000	8	10.81
1136710800	8	11.05
1136721600	8	11.3
1136732400	8	12.15
1136743200	8	12.84
1136754000	8	13.15
1136764800	9	13.34
1136775600	9	13.51
1136786400	9	13.72
1136797200	9	14.21
1136808000	9	14.45
1136818800	9	14.54
1136829600	9	14.56
1136840400	9	14.52
1136851200	10	14.43
1136862000	10	14.34
1136872800	10	14.22
1136883600	10	13.99
1136894400	10	13.5
1136905200	10	13.31
1136916000	10	13.21
1136926800	10	13.15
1136937600	11	13.11
1136948400	11	13.06
1136959200	11	13
1136970000	11	12.95
1136980800	11	12.87
1136991600	11	7.7
1137002400	11	8.75
1137013200	11	8.88
1137024000	12	8.74
1137034800	12	8.31
1137045600	12	13.17
1137056400	12	12.87
1137067200	12	12.36
1137078000	12	12.15
1137088800	12	12.05
1137099600	12	11.92
1137110400	13	11.54
1137121200	13	6.27
1137132000	13	6.54
1137142800	13	6.89
1137153600	13	7.01
1137164400	13	6.99
1137175200	13	6.78
1137186000	13	6.72
1137196800	14	6.79
1137207600	14	6.92
1137218400	14	7.13
1137229200	14	10.91
1137240000	14	11.23
1137250800	14	11.6
1137261600	14	12.19
1137272400	14	14.46
1137283200	15	14.56
1137294000	15	14.34
1137304800	15	14.16
1137315600	15	14.15
1137326400	15	14.14
1137337200	15	14.14
1137348000	15	14.03
1137358800	15	13.79
1137369600	16	13.55
1137380400	16	13.42
1137391200	16	13.32
1137402000	16	13.25
1137412800	16	13.14
1137423600	16	12.99
1137434400	16	12.79
1137445200	16	12.48
1137456000	17	12.27
1137466800	17	12.15
1137477600	17	12.07
1137488400	17	11.99
1137499200	17	11.91
1137510000	17	11.83
1137520800	17	11.76
1137531600	17	6.92
1137542400	18	7.96
1137553200	18	8.93
1137564000	18	9.19
1137574800	18	9.06
1137585600	18	8.64
1137596400	18	8.54
1137607200	18	8.51
1137618000	18	8.49
1137628800	19	8.61
1137639600	19	10.98
1137650400	19	10.98
1137661200	19	10.99
1137672000	19	11.04
1137682800	19	11.09
1137693600	19	11.13
1137704400	19	11.18
1137715200	20	11.23
1137726000	20	11.23
1137736800	20	11.13
1137747600	20	11.02
1137758400	20	10.93
1137769200	20	10.82
1137780000	20	10.68
1137790800	20	10.39
1137801600	21	10.13
1137812400	21	10.01
1137823200	21	9.94
1137834000	21	9.86
1137844800	21	9.78
1137855600	21	9.7
1137866400	21	9.65
1137877200	21	9.59
1137888000	22	14.64
1137898800	22	14.33
1137909600	22	11.52
1137920400	22	11.09
1137931200	22	10.89
1137942000	22	10.61
1137952800	22	10.04
1137963600	22	9.81
1137974400	23	9.59
1137985200	23	9.1
1137996000	23	8.84
1138006800	23	8.59
1138017600	23	8.3
1138028400	23	8.09
1138039200	23	7.93
1138050000	23	7.72
1138060800	24	10.83
1138071600	24	10.82
1138082400	24	10.81
1138093200	24	10.77
1138104000	24	10.61
1138114800	24	10.15
1138125600	24	10.15
1138136400	24	10.26
1138147200	25	4.8
1138158000	25	5.56
1138168800	25	6.47
1138179600	25	7.42
1138190400	25	7.81
1138201200	25	8.72
1138212000	25	14.33
1138222800	25	12.47
1138233600	26	12.06
1138244400	26	11.81
1138255200	26	12.94
1138266000	26	13.15
1138276800	26	13.19
1138287600	26	13.14
1138298400	26	13.03
1138309200	26	12.96
1138320000	27	12.9
1138330800	27	12.83
1138341600	27	12.64
1138352400	27	12.29
1138363200	27	12.12
1138374000	27	12.04
1138384800	27	12.02
1138395600	27	12.12
1138406400	28	14.49
1138417200	28	14.37
1138428000	28	14.21
1138438800	28	13.68
1138449600	28	13.45
1138460400	28	13.41
1138471200	28	13.43
1138482000	28	13.41
1138492800	29	13.31
1138503600	29	13.17
1138514400	29	13.04
1138525200	29	12.91
1138536000	29	12.76
1138546800	29	12.49
1138557600	29	12.23
1138568400	29	12.07
1138579200	30	11.95
1138590000	30	11.84
1138600800	30	11.7
1138611600	30	11.55
1138622400	30	11.31
1138633200	30	11.16
1138644000	30	11.01
1138654800	30	10.88
1138665600	31	10.81
1138676400	31	10.81
1138687200	31	10.85
1138698000	31	13.36
1138708800	31	13.21
1138719600	31	13.07
1138730400	31	12.74
1138741200	31	12.15
1138752000	32	12
