Unix	jday	tp
1259625600	335	8.45
1259636400	335	8.46
1259647200	335	8.54
1259658000	335	8.65
1259668800	335	8.7
1259679600	335	8.72
1259690400	335	8.77
1259701200	335	8.84
1259712000	336	8.89
1259722800	336	8.88
1259733600	336	8.83
1259744400	336	8.79
1259755200	336	8.71
1259766000	336	8.47
1259776800	336	8.29
1259787600	336	8.16
1259798400	337	8.04
1259809200	337	8.04
1259820000	337	14.39
1259830800	337	14.25
1259841600	337	13.62
1259852400	337	13.1
1259863200	337	12.45
1259874000	337	12.02
1259884800	338	11.93
1259895600	338	11.79
1259906400	338	11.37
1259917200	338	16.23
1259928000	338	16.07
1259938800	338	15.9
1259949600	338	15.55
1259960400	338	14.91
1259971200	339	14.65
1259982000	339	14.5
1259992800	339	14.31
1260003600	339	13.91
1260014400	339	13.53
1260025200	339	13.38
1260036000	339	13.27
1260046800	339	13.18
1260057600	340	13.12
1260068400	340	13.08
1260079200	340	12.9
1260090000	340	12.33
1260100800	340	12.09
1260111600	340	11.89
1260122400	340	11.56
1260133200	340	11.22
1260144000	341	11.07
1260154800	341	10.86
1260165600	341	10.57
1260176400	341	13.09
1260187200	341	13.02
1260198000	341	12.81
1260208800	341	12.13
1260219600	341	11.95
1260230400	342	11.82
1260241200	342	11.74
1260252000	342	17.45
1260262800	342	16.48
1260273600	342	15.92
1260284400	342	15.55
1260295200	342	15.11
1260306000	342	14.78
1260316800	343	14.6
1260327600	343	14.49
1260338400	343	14.35
1260349200	343	14.1
1260360000	343	13.53
1260370800	343	13.3
1260381600	343	13.17
1260392400	343	13.05
1260403200	344	12.9
1260414000	344	12.77
1260424800	344	12.71
1260435600	344	12.7
1260446400	344	12.51
1260457200	344	12.08
1260468000	344	11.83
1260478800	344	11.71
1260489600	345	11.6
1260500400	345	11.63
1260511200	345	11.89
1260522000	345	11.97
1260532800	345	11.92
1260543600	345	11.82
1260554400	345	7.54
1260565200	345	8.13
1260576000	346	8.82
1260586800	346	9.53
1260597600	346	9.67
1260608400	346	9.54
1260619200	346	9.35
1260630000	346	9.35
1260640800	346	9.29
1260651600	346	9.15
1260662400	347	9.07
1260673200	347	9
1260684000	347	9.09
1260694800	347	9.49
1260705600	347	10
1260716400	347	11.01
1260727200	347	11.41
1260738000	347	11.54
1260748800	348	11.62
1260759600	348	11.68
1260770400	348	11.7
1260781200	348	11.65
1260792000	348	11.51
1260802800	348	11.22
1260813600	348	10.92
1260824400	348	10.62
1260835200	349	10.56
1260846000	349	10.52
1260856800	349	10.5
1260867600	349	10.53
1260878400	349	10.45
1260889200	349	10.1
1260900000	349	9.81
1260910800	349	9.65
1260921600	350	9.76
1260932400	350	9.92
1260943200	350	10.06
1260954000	350	10.2
1260964800	350	10.45
1260975600	350	10.78
1260986400	350	10.76
1260997200	350	10.72
1261008000	351	10.67
1261018800	351	10.61
1261029600	351	10.56
1261040400	351	10.49
1261051200	351	10.33
1261062000	351	10.28
1261072800	351	10.43
1261083600	351	10.57
1261094400	352	10.45
1261105200	352	10.25
1261116000	352	10.18
1261126800	352	10.22
1261137600	352	10.81
1261148400	352	11.85
1261159200	352	12.05
1261170000	352	12.08
1261180800	353	12.09
1261191600	353	11.58
1261202400	353	11.29
1261213200	353	11.22
1261224000	353	11.31
1261234800	353	11.49
1261245600	353	10.6
1261256400	353	10.01
1261267200	354	9.64
1261278000	354	8.96
1261288800	354	7.85
1261299600	354	8.73
1261310400	354	9.4
1261321200	354	10.68
1261332000	354	10.94
1261342800	354	11.2
1261353600	355	11.27
1261364400	355	11.27
1261375200	355	11.26
1261386000	355	11.38
1261396800	355	12.91
1261407600	355	13.01
1261418400	355	12.95
1261429200	355	12.87
1261440000	356	12.76
1261450800	356	12.42
1261461600	356	12.18
1261472400	356	12.06
1261483200	356	11.99
1261494000	356	11.93
1261504800	356	11.86
1261515600	356	11.78
1261526400	357	11.68
1261537200	357	11.59
1261548000	357	11.45
1261558800	357	11.39
1261569600	357	11.45
1261580400	357	11.52
1261591200	357	11.6
1261602000	357	11.88
1261612800	358	12.02
1261623600	358	11.96
1261634400	358	11.85
1261645200	358	11.78
1261656000	358	11.78
1261666800	358	11.87
1261677600	358	11.92
1261688400	358	11.93
1261699200	359	11.91
1261710000	359	11.9
1261720800	359	11.9
1261731600	359	11.91
1261742400	359	11.93
1261753200	359	12.16
1261764000	359	12.49
1261774800	359	12.48
1261785600	360	12.16
1261796400	360	11.97
1261807200	360	11.78
1261818000	360	11.43
1261828800	360	17.72
1261839600	360	16.58
1261850400	360	16
1261861200	360	15.66
1261872000	361	15.14
1261882800	361	14.64
1261893600	361	14.42
1261904400	361	14.25
1261915200	361	13.6
1261926000	361	13.17
1261936800	361	13.05
1261947600	361	12.86
1261958400	362	12.12
1261969200	362	11.95
1261980000	362	11.85
1261990800	362	11.6
1262001600	362	11.03
1262012400	362	10.92
1262023200	362	10.85
1262034000	362	10.73
1262044800	363	10.33
1262055600	363	10.07
1262066400	363	10
1262077200	363	9.97
1262088000	363	9.93
1262098800	363	5.91
1262109600	363	6.3
1262120400	363	7.12
1262131200	364	8.14
1262142000	364	8.9
1262152800	364	9.7
1262163600	364	10.33
1262174400	364	10.88
1262185200	364	11.11
1262196000	364	11.31
1262206800	364	11.52
1262217600	365	11.64
1262228400	365	11.7
1262239200	365	11.77
1262250000	365	11.77
1262260800	365	11.73
1262271600	365	11.67
1262282400	365	11.6
1262293200	365	11.48
1262304000	1	11.35
