Unix	jday	tp
1151712000	182	13.88
1151722800	182	13.78
1151733600	182	13.59
1151744400	182	13.43
1151755200	182	13.33
1151766000	182	13.28
1151776800	182	13.23
1151787600	182	13.15
1151798400	183	12.98
1151809200	183	12.74
1151820000	183	12.62
1151830800	183	12.71
1151841600	183	12.94
1151852400	183	14.32
1151863200	183	14.29
1151874000	183	13.79
1151884800	184	13.55
1151895600	184	13.63
1151906400	184	14.19
1151917200	184	14.34
1151928000	184	14.31
1151938800	184	14.19
1151949600	184	14.01
1151960400	184	13.83
1151971200	185	13.78
1151982000	185	13.79
1151992800	185	13.79
1152003600	185	13.75
1152014400	185	13.85
1152025200	185	14.14
1152036000	185	14.35
1152046800	185	14.41
1152057600	186	14.38
1152068400	186	14.34
1152079200	186	14.26
1152090000	186	14.19
1152100800	186	14.05
1152111600	186	13.67
1152122400	186	13.36
1152133200	186	13.22
1152144000	187	13.13
1152154800	187	13.06
1152165600	187	12.96
1152176400	187	12.8
1152187200	187	12.45
1152198000	187	12.26
1152208800	187	12.2
1152219600	187	12.51
1152230400	188	13.44
1152241200	188	13.25
1152252000	188	13.11
1152262800	188	13.01
1152273600	188	19.46
1152284400	188	19.26
1152295200	188	17.99
1152306000	188	17.68
1152316800	189	17.45
1152327600	189	16.61
1152338400	189	15.99
1152349200	189	15.79
1152360000	189	15.73
1152370800	189	15.7
1152381600	189	15.61
1152392400	189	15.37
1152403200	190	14.78
1152414000	190	14.61
1152424800	190	14.51
1152435600	190	14.4
1152446400	190	14.25
1152457200	190	14.17
1152468000	190	14.1
1152478800	190	13.89
1152489600	191	13.47
1152500400	191	13.28
1152511200	191	13.19
1152522000	191	13.15
1152532800	191	13.14
1152543600	191	13.2
1152554400	191	13.23
1152565200	191	13.18
1152576000	192	13.1
1152586800	192	13
1152597600	192	12.88
1152608400	192	12.75
1152619200	192	12.59
1152630000	192	12.44
1152640800	192	12.29
1152651600	192	12.18
1152662400	193	12.12
1152673200	193	6.83
1152684000	193	7.63
1152694800	193	8.24
1152705600	193	8.89
1152716400	193	10.03
1152727200	193	10.94
1152738000	193	11
1152748800	194	11.1
1152759600	194	11.06
1152770400	194	10.75
1152781200	194	10.09
1152792000	194	9.94
1152802800	194	10
1152813600	194	10.3
1152824400	194	11.67
1152835200	195	12.36
1152846000	195	15.33
1152856800	195	15.41
1152867600	195	15.04
1152878400	195	14.77
1152889200	195	14.6
1152900000	195	14.44
1152910800	195	14.29
1152921600	196	14.11
1152932400	196	13.66
1152943200	196	13.32
1152954000	196	13.16
1152964800	196	13.03
1152975600	196	12.87
1152986400	196	12.52
1152997200	196	12.29
1153008000	197	12.16
1153018800	197	12.11
1153029600	197	12.17
1153040400	197	16.94
1153051200	197	16.35
1153062000	197	16.06
1153072800	197	15.7
1153083600	197	15.41
1153094400	198	15.11
1153105200	198	14.73
1153116000	198	14.49
1153126800	198	14.4
1153137600	198	14.3
1153148400	198	14.15
1153159200	198	13.78
1153170000	198	13.44
1153180800	199	13.29
1153191600	199	13.25
1153202400	199	13.25
1153213200	199	13.26
1153224000	199	13.32
1153234800	199	6.95
1153245600	199	7.65
1153256400	199	8.87
1153267200	200	9.12
1153278000	200	9.11
1153288800	200	9
1153299600	200	8.9
1153310400	200	8.81
1153321200	200	13.9
1153332000	200	14.08
1153342800	200	14.03
1153353600	201	13.71
1153364400	201	13.53
1153375200	201	13.47
1153386000	201	17.26
1153396800	201	17.14
1153407600	201	16.5
1153418400	201	16
1153429200	201	15.78
1153440000	202	15.53
1153450800	202	12.33
1153461600	202	12.48
1153472400	202	12.88
1153483200	202	13.2
1153494000	202	13.47
1153504800	202	13.35
1153515600	202	13.26
1153526400	203	13.2
1153537200	203	13.14
1153548000	203	13.06
1153558800	203	13.01
1153569600	203	12.98
1153580400	203	12.97
1153591200	203	12.96
1153602000	203	7.58
1153612800	204	7.78
1153623600	204	7.93
1153634400	204	7.9
1153645200	204	8.14
1153656000	204	8.52
1153666800	204	9.03
1153677600	204	13.31
1153688400	204	13.6
1153699200	205	13.82
1153710000	205	13.68
1153720800	205	13.48
1153731600	205	13.37
1153742400	205	13.29
1153753200	205	13.22
1153764000	205	13.11
1153774800	205	12.93
1153785600	206	12.89
1153796400	206	13.33
1153807200	206	13.56
1153818000	206	13.6
1153828800	206	13.5
1153839600	206	13.4
1153850400	206	13.34
1153861200	206	13.28
1153872000	207	13.18
1153882800	207	13.08
1153893600	207	13.02
1153904400	207	12.97
1153915200	207	12.87
1153926000	207	12.76
1153936800	207	12.65
1153947600	207	12.52
1153958400	208	12.38
1153969200	208	12.24
1153980000	208	12.12
1153990800	208	12.04
1154001600	208	11.98
1154012400	208	11.94
1154023200	208	11.89
1154034000	208	11.85
1154044800	209	11.8
1154055600	209	11.77
1154066400	209	14.68
1154077200	209	14.54
1154088000	209	14.34
1154098800	209	13.75
1154109600	209	13.42
1154120400	209	13.3
1154131200	210	13.2
1154142000	210	13.1
1154152800	210	12.95
1154163600	210	12.73
1154174400	210	12.48
1154185200	210	12.34
1154196000	210	12.26
1154206800	210	19.72
1154217600	211	19.51
1154228400	211	7.12
1154239200	211	8.46
1154250000	211	9.95
1154260800	211	11.01
1154271600	211	11.46
1154282400	211	11.03
1154293200	211	10.59
1154304000	212	10.11
1154314800	212	9.85
1154325600	212	9.69
1154336400	212	9.52
1154347200	212	9.32
1154358000	212	9.18
1154368800	212	9.06
1154379600	212	8.95
1154390400	213	8.8
