Unix	jday	tp
1117584000	152	9.21
1117594800	152	9.13
1117605600	152	8.83
1117616400	152	9.12
1117627200	152	9.54
1117638000	152	10.03
1117648800	152	10.47
1117659600	152	11.04
1117670400	153	11.49
1117681200	153	12.14
1117692000	153	12.22
1117702800	153	11.96
1117713600	153	11.96
1117724400	153	12.25
1117735200	153	12.81
1117746000	153	13.11
1117756800	154	13.3
1117767600	154	13.47
1117778400	154	13.68
1117789200	154	13.65
1117800000	154	13.44
1117810800	154	13.36
1117821600	154	13.27
1117832400	154	13.2
1117843200	155	13.19
1117854000	155	13.27
1117864800	155	13.25
1117875600	155	13.21
1117886400	155	13.17
1117897200	155	13.14
1117908000	155	13.09
1117918800	155	13.02
1117929600	156	12.91
1117940400	156	12.76
1117951200	156	12.5
1117962000	156	12.34
1117972800	156	12.25
1117983600	156	12.18
1117994400	156	12.07
1118005200	156	11.91
1118016000	157	7.86
1118026800	157	8.84
1118037600	157	10.09
1118048400	157	11.74
1118059200	157	11.98
1118070000	157	12.12
1118080800	157	12.1
1118091600	157	12.07
1118102400	158	12.05
1118113200	158	12.05
1118124000	158	12.07
1118134800	158	12.09
1118145600	158	12.14
1118156400	158	12.23
1118167200	158	14.67
1118178000	158	14.59
1118188800	159	14.42
1118199600	159	14.24
1118210400	159	14.06
1118221200	159	13.8
1118232000	159	13.55
1118242800	159	13.43
1118253600	159	13.33
1118264400	159	13.25
1118275200	160	13.17
1118286000	160	13.08
1118296800	160	12.93
1118307600	160	12.63
1118318400	160	12.26
1118329200	160	12.11
1118340000	160	12.02
1118350800	160	11.94
1118361600	161	7.32
1118372400	161	7.1
1118383200	161	6.88
1118394000	161	6.76
1118404800	161	6.66
1118415600	161	6.54
1118426400	161	13.57
1118437200	161	13.26
1118448000	162	13.12
1118458800	162	13.02
1118469600	162	12.81
1118480400	162	12.19
1118491200	162	12.02
1118502000	162	11.98
1118512800	162	11.97
1118523600	162	11.96
1118534400	163	11.93
1118545200	163	11.86
1118556000	163	11.68
1118566800	163	11.36
1118577600	163	11.22
1118588400	163	11.18
1118599200	163	11.18
1118610000	163	11.22
1118620800	164	11.24
1118631600	164	11.2
1118642400	164	11.15
1118653200	164	13.1
1118664000	164	13.1
1118674800	164	13.05
1118685600	164	12.92
1118696400	164	12.63
1118707200	165	12.37
1118718000	165	12.26
1118728800	165	12.15
1118739600	165	12.06
1118750400	165	11.97
1118761200	165	11.88
1118772000	165	11.74
1118782800	165	16.12
1118793600	166	15.97
1118804400	166	15.79
1118815200	166	15.47
1118826000	166	14.99
1118836800	166	14.78
1118847600	166	14.68
1118858400	166	14.63
1118869200	166	14.56
1118880000	167	14.36
1118890800	167	13.79
1118901600	167	13.48
1118912400	167	13.37
1118923200	167	4.79
1118934000	167	5.06
1118944800	167	5.77
1118955600	167	6.58
1118966400	168	7.09
1118977200	168	7.79
1118988000	168	8.52
1118998800	168	9.05
1119009600	168	9.16
1119020400	168	9.13
1119031200	168	8.87
1119042000	168	8.4
1119052800	169	8.22
1119063600	169	8.07
1119074400	169	7.77
1119085200	169	7.56
1119096000	169	7.46
1119106800	169	7.39
1119117600	169	7.31
1119128400	169	7.24
1119139200	170	9.25
1119150000	170	9.3
1119160800	170	9.24
1119171600	170	9.2
1119182400	170	9.15
1119193200	170	9.09
1119204000	170	9.02
1119214800	170	8.92
1119225600	171	8.82
1119236400	171	8.73
1119247200	171	8.68
1119258000	171	4.75
1119268800	171	5.74
1119279600	171	7.04
1119290400	171	8.38
1119301200	171	9.36
1119312000	172	9.29
1119322800	172	9.23
1119333600	172	9.2
1119344400	172	9.15
1119355200	172	9.11
1119366000	172	9.09
1119376800	172	9.06
1119387600	172	8.97
1119398400	173	8.85
1119409200	173	8.69
1119420000	173	8.54
1119430800	173	8.5
1119441600	173	8.53
1119452400	173	8.59
1119463200	173	8.64
1119474000	173	10.11
1119484800	174	10.03
1119495600	174	9.91
1119506400	174	9.79
1119517200	174	9.69
1119528000	174	9.57
1119538800	174	9.34
1119549600	174	9.14
1119560400	174	9.01
1119571200	175	8.94
1119582000	175	8.87
1119592800	175	8.79
1119603600	175	14.73
1119614400	175	8.42
1119625200	175	10.7
1119636000	175	10.58
1119646800	175	14.27
1119657600	176	14.17
1119668400	176	13.74
1119679200	176	13.32
1119690000	176	13.04
1119700800	176	12.77
1119711600	176	11.51
1119722400	176	12.71
1119733200	176	12.83
1119744000	177	12.99
1119754800	177	13.53
1119765600	177	14.05
1119776400	177	13.68
1119787200	177	13.26
1119798000	177	13.06
1119808800	177	12.79
1119819600	177	12.43
1119830400	178	12.31
1119841200	178	12.3
1119852000	178	12.27
1119862800	178	6.91
1119873600	178	7.39
1119884400	178	7.48
1119895200	178	7.4
1119906000	178	7.25
1119916800	179	6.8
1119927600	179	6.89
1119938400	179	7.14
1119949200	179	7.55
1119960000	179	7.68
1119970800	179	7.88
1119981600	179	7.88
1119992400	179	7.86
1120003200	180	8.37
1120014000	180	9.01
1120024800	180	9.23
1120035600	180	9.33
1120046400	180	9.89
1120057200	180	10.62
1120068000	180	11.01
1120078800	180	11.44
1120089600	181	11.81
1120100400	181	11.96
1120111200	181	12.03
1120122000	181	12.06
1120132800	181	12.08
1120143600	181	16.16
1120154400	181	15.8
1120165200	181	15.24
1120176000	182	14.7
