Unix	jday	tp
1177977600	121	7.04
1177988400	121	7.05
1177999200	121	7.11
1178010000	121	7.25
1178020800	121	7.41
1178031600	121	9.07
1178042400	121	8.77
1178053200	121	8.4
1178064000	122	8.42
1178074800	122	8.27
1178085600	122	8.21
1178096400	122	8.23
1178107200	122	8.26
1178118000	122	8.32
1178128800	122	8.32
1178139600	122	8.27
1178150400	123	8.18
1178161200	123	15.65
1178172000	123	15.68
1178182800	123	15.54
1178193600	123	13.83
1178204400	123	13.82
1178215200	123	13.78
1178226000	123	13.59
1178236800	124	13.37
1178247600	124	13.13
1178258400	124	12.64
1178269200	124	12.47
1178280000	124	12.43
1178290800	124	12.4
1178301600	124	12.32
1178312400	124	12.26
1178323200	125	12.14
1178334000	125	11.8
1178344800	125	9.63
1178355600	125	9.71
1178366400	125	9.69
1178377200	125	9.76
1178388000	125	10.1
1178398800	125	10.21
1178409600	126	10.18
1178420400	126	11.69
1178431200	126	16.99
1178442000	126	16.12
1178452800	126	15.8
1178463600	126	15.47
1178474400	126	14.9
1178485200	126	14.62
1178496000	127	14.49
1178506800	127	14.42
1178517600	127	14.3
1178528400	127	13.88
1178539200	127	13.79
1178550000	127	14.11
1178560800	127	14.07
1178571600	127	13.74
1178582400	128	13.53
1178593200	128	13.46
1178604000	128	13.44
1178614800	128	13.41
1178625600	128	13.38
1178636400	128	13.35
1178647200	128	13.32
1178658000	128	13.32
1178668800	129	13.33
1178679600	129	13.34
1178690400	129	15.9
1178701200	129	15.78
1178712000	129	15.27
1178722800	129	14.58
1178733600	129	14.44
1178744400	129	14.34
1178755200	130	14.28
1178766000	130	14.24
1178776800	130	14.28
1178787600	130	14.55
1178798400	130	15.5
1178809200	130	15
1178820000	130	14.68
1178830800	130	14.55
1178841600	131	14.41
1178852400	131	14.22
1178863200	131	13.56
1178874000	131	13.04
1178884800	131	12.84
1178895600	131	12.65
1178906400	131	12.44
1178917200	131	12.39
1178928000	132	12.33
1178938800	132	12.25
1178949600	132	12.15
1178960400	132	12.06
1178971200	132	11.99
1178982000	132	11.92
1178992800	132	11.84
1179003600	132	11.76
1179014400	133	11.66
1179025200	133	15.78
1179036000	133	15.16
1179046800	133	14.64
1179057600	133	14.48
1179068400	133	14.4
1179079200	133	14.35
1179090000	133	14.29
1179100800	134	14.19
1179111600	134	14.11
1179122400	134	14.07
1179133200	134	14.03
1179144000	134	13.82
1179154800	134	13.57
1179165600	134	13.4
1179176400	134	13.27
1179187200	135	13.15
1179198000	135	13.04
1179208800	135	12.92
1179219600	135	12.72
1179230400	135	12.27
1179241200	135	12.05
1179252000	135	11.93
1179262800	135	11.87
1179273600	136	11.83
1179284400	136	11.83
1179295200	136	6.84
1179306000	136	7.58
1179316800	136	8.05
1179327600	136	8.28
1179338400	136	11.58
1179349200	136	11.88
1179360000	137	12.69
1179370800	137	13.13
1179381600	137	13.29
1179392400	137	13.35
1179403200	137	13.27
1179414000	137	13.14
1179424800	137	13.03
1179435600	137	12.96
1179446400	138	12.91
1179457200	138	12.88
1179468000	138	12.7
1179478800	138	12.45
1179489600	138	12.34
1179500400	138	12.3
1179511200	138	12.31
1179522000	138	12.38
1179532800	139	12.58
1179543600	139	13.36
1179554400	139	13.22
1179565200	139	21.41
1179576000	139	21.35
1179586800	139	20.91
1179597600	139	19.58
1179608400	139	19.44
1179619200	140	19.36
1179630000	140	6.91
1179640800	140	7.88
1179651600	140	10.64
1179662400	140	10.37
1179673200	140	10.03
1179684000	140	9.86
1179694800	140	9.72
1179705600	141	9.46
1179716400	141	9.43
1179727200	141	10.83
1179738000	141	10.92
1179748800	141	10.89
1179759600	141	11.11
1179770400	141	12.81
1179781200	141	11.84
1179792000	142	11.53
1179802800	142	11.23
1179813600	142	10.99
1179824400	142	10.81
1179835200	142	13.9
1179846000	142	6.26
1179856800	142	7.02
1179867600	142	8.09
1179878400	143	8.47
1179889200	143	8.44
1179900000	143	8.36
1179910800	143	8.3
1179921600	143	8.31
1179932400	143	8.4
1179943200	143	8.9
1179954000	143	9.85
1179964800	144	10.76
1179975600	144	10.99
1179986400	144	10.98
1179997200	144	10.77
1180008000	144	10.42
1180018800	144	10.26
1180029600	144	10.27
1180040400	144	10.38
1180051200	145	10.72
1180062000	145	11.71
1180072800	145	11.81
1180083600	145	11.76
1180094400	145	11.67
1180105200	145	11.42
1180116000	145	11.03
1180126800	145	10.76
1180137600	146	10.65
1180148400	146	15.24
1180159200	146	14.76
1180170000	146	14.27
1180180800	146	13.77
1180191600	146	13.43
1180202400	146	13.27
1180213200	146	13.21
1180224000	147	13.18
1180234800	147	13.16
1180245600	147	13.15
1180256400	147	13.23
1180267200	147	16.14
1180278000	147	15.94
1180288800	147	15.68
1180299600	147	15.41
1180310400	148	14.74
1180321200	148	14.5
1180332000	148	14.31
1180342800	148	13.97
1180353600	148	13.57
1180364400	148	13.35
1180375200	148	13.22
1180386000	148	13.16
1180396800	149	13.12
1180407600	149	13.04
1180418400	149	12.85
1180429200	149	12.51
1180440000	149	12.45
1180450800	149	12.59
1180461600	149	12.52
1180472400	149	12.27
1180483200	150	12.13
1180494000	150	12.04
1180504800	150	11.98
1180515600	150	11.96
1180526400	150	12.39
1180537200	150	15.72
1180548000	150	15.72
1180558800	150	15.43
1180569600	151	14.57
1180580400	151	14.51
1180591200	151	14.4
1180602000	151	13.21
1180612800	151	12.24
1180623600	151	11.98
1180634400	151	11.31
1180645200	151	10.81
1180656000	152	9.89
