Unix	jday	tp
1159660800	274	12.78
1159671600	274	12.74
1159682400	274	12.71
1159693200	274	12.75
1159704000	274	12.75
1159714800	274	12.66
1159725600	274	12.32
1159736400	274	17.54
1159747200	275	17.49
1159758000	275	17.2
1159768800	275	15.92
1159779600	275	15.88
1159790400	275	15.84
1159801200	275	15.67
1159812000	275	14.8
1159822800	275	14.55
1159833600	276	14.49
1159844400	276	14.43
1159855200	276	14.31
1159866000	276	14.08
1159876800	276	17.91
1159887600	276	17.79
1159898400	276	17.65
1159909200	276	13.11
1159920000	277	12.95
1159930800	277	16.26
1159941600	277	16.04
1159952400	277	12.22
1159963200	277	14.63
1159974000	277	14.42
1159984800	277	14.21
1159995600	277	14.05
1160006400	278	13.61
1160017200	278	13.37
1160028000	278	13.31
1160038800	278	13.36
1160049600	278	13.48
1160060400	278	13.64
1160071200	278	13.78
1160082000	278	13.63
1160092800	279	13.33
1160103600	279	13.23
1160114400	279	13.19
1160125200	279	13.14
1160136000	279	13.08
1160146800	279	13.04
1160157600	279	13.26
1160168400	279	13.52
1160179200	280	13.34
1160190000	280	13.24
1160200800	280	13.12
1160211600	280	12.85
1160222400	280	8.56
1160233200	280	10
1160244000	280	10.68
1160254800	280	10.82
1160265600	281	10.77
1160276400	281	10.66
1160287200	281	15.82
1160298000	281	15.8
1160308800	281	15.59
1160319600	281	14.93
1160330400	281	14.65
1160341200	281	14.49
1160352000	282	14.33
1160362800	282	14.25
1160373600	282	14.14
1160384400	282	13.48
1160395200	282	9.46
1160406000	282	10.61
1160416800	282	11.39
1160427600	282	12.26
1160438400	283	12.74
1160449200	283	13.33
1160460000	283	13.68
1160470800	283	14.15
1160481600	283	14.27
1160492400	283	14.22
1160503200	283	14.13
1160514000	283	13.97
1160524800	284	13.59
1160535600	284	13.37
1160546400	284	13.21
1160557200	284	13.09
1160568000	284	12.93
1160578800	284	12.69
1160589600	284	12.29
1160600400	284	12.14
1160611200	285	12.05
1160622000	285	11.97
1160632800	285	11.85
1160643600	285	11.78
1160654400	285	11.89
1160665200	285	12.37
1160676000	285	12.8
1160686800	285	12.85
1160697600	286	12.79
1160708400	286	17.16
1160719200	286	15.94
1160730000	286	15.71
1160740800	286	15.58
1160751600	286	13.89
1160762400	286	13.42
1160773200	286	13.08
1160784000	287	12.49
1160794800	287	12.29
1160805600	287	12.25
1160816400	287	12.32
1160827200	287	12.67
1160838000	287	13.11
1160848800	287	13.53
1160859600	287	13.69
1160870400	288	13.49
1160881200	288	13.31
1160892000	288	13.15
1160902800	288	12.99
1160913600	288	12.85
1160924400	288	12.7
1160935200	288	12.41
1160946000	288	12.54
1160956800	289	12.82
1160967600	289	12.78
1160978400	289	12.47
1160989200	289	12.33
1.161e+09	289	15.95
1161010800	289	15.73
1161021600	289	15.42
1161032400	289	14.96
1161043200	290	14.63
1161054000	290	14.46
1161064800	290	14.37
1161075600	290	14.27
1161086400	290	14.09
1161097200	290	13.7
1161108000	290	13.45
1161118800	290	13.32
1161129600	291	13.2
1161140400	291	13.09
1161151200	291	12.94
1161162000	291	12.74
1161172800	291	12.37
1161183600	291	12.18
1161194400	291	12.07
1161205200	291	11.99
1161216000	292	6.82
1161226800	292	8.16
1161237600	292	9.34
1161248400	292	10.4
1161259200	292	10.95
1161270000	292	11.16
1161280800	292	11.16
1161291600	292	11.06
1161302400	293	11.18
1161313200	293	13.5
1161324000	293	13.87
1161334800	293	14.4
1161345600	293	14.54
1161356400	293	14.55
1161367200	293	14.52
1161378000	293	14.52
1161388800	294	14.54
1161399600	294	14.62
1161410400	294	14.72
1161421200	294	14.84
1161432000	294	14.86
1161442800	294	15.13
1161453600	294	15.4
1161464400	294	14.88
1161475200	295	14.55
1161486000	295	14.06
1161496800	295	13.83
1161507600	295	13.99
1161518400	295	13.73
1161529200	295	13.44
1161540000	295	13.25
1161550800	295	13.15
1161561600	296	13.08
1161572400	296	13.01
1161583200	296	12.95
1161594000	296	12.93
1161604800	296	12.9
1161615600	296	12.8
1161626400	296	12.46
1161637200	296	12.23
1161648000	297	12.24
1161658800	297	12.39
1161669600	297	12.47
1161680400	297	12.44
1161691200	297	12.34
1161702000	297	12.24
1161712800	297	12.15
1161723600	297	12.1
1161734400	298	12.03
1161745200	298	11.94
1161756000	298	11.86
1161766800	298	11.78
1161777600	298	11.69
1161788400	298	11.57
1161799200	298	11.28
1161810000	298	11.09
1161820800	299	11.02
1161831600	299	11.01
1161842400	299	11.02
1161853200	299	11.07
1161864000	299	19.43
1161874800	299	19.11
1161885600	299	18.26
1161896400	299	17.78
1161907200	300	17.4
1161918000	300	16.63
1161928800	300	16.15
1161939600	300	15.9
1161950400	300	15.64
1161961200	300	15.21
1161972000	300	14.77
1161982800	300	14.55
1161993600	301	14.41
1162004400	301	14.31
1162015200	301	6.9
1162026000	301	7.68
1162036800	301	8.7
1162047600	301	9.23
1162058400	301	9.42
1162069200	301	9.39
1162080000	302	9.51
1162090800	302	9.72
1162101600	302	9.76
1162112400	302	9.76
1162123200	302	9.8
1162134000	302	9.87
1162144800	302	9.94
1162155600	302	12.98
1162166400	303	12.79
1162177200	303	12.01
1162188000	303	11.77
1162198800	303	11.64
1162209600	303	10.53
1162220400	303	9.91
1162231200	303	9.32
1162242000	303	9.06
1162252800	304	11.72
1162263600	304	11.67
1162274400	304	11.4
1162285200	304	11.05
1162296000	304	10.94
1162306800	304	10.9
1162317600	304	10.89
1162328400	304	10.88
1162339200	305	10.88
