Unix	jday	tp
1143849600	91	12.93
1143860400	91	12.76
1143871200	91	12.49
1143882000	91	12.32
1143892800	91	12.28
1143903600	91	12.33
1143914400	91	12.47
1143925200	91	14.04
1143936000	92	7.02
1143946800	92	7.79
1143957600	92	8.53
1143968400	92	8.54
1143979200	92	8.48
1143990000	92	8.43
1144000800	92	14.16
1144011600	92	14.01
1144022400	93	13.72
1144033200	93	9.16
1144044000	93	9.2
1144054800	93	10.93
1144065600	93	11.38
1144076400	93	11.2
1144087200	93	11.07
1144098000	93	11.28
1144108800	94	11.59
1144119600	94	11.85
1144130400	94	11.6
1144141200	94	11.18
1144152000	94	10.93
1144162800	94	10.46
1144173600	94	10.02
1144184400	94	9.77
1144195200	95	9.21
1144206000	95	8.92
1144216800	95	8.69
1144227600	95	8.29
1144238400	95	8.11
1144249200	95	13.1
1144260000	95	13.02
1144270800	95	12.96
1144281600	96	12.92
1144292400	96	12.86
1144303200	96	12.76
1144314000	96	12.63
1144324800	96	12.55
1144335600	96	12.46
1144346400	96	5.72
1144357200	96	6.48
1144368000	97	6.97
1144378800	97	7.7
1144389600	97	8.47
1144400400	97	9.07
1144411200	97	9.64
1144422000	97	10.11
1144432800	97	10.32
1144443600	97	11.28
1144454400	98	13.05
1144465200	98	13.01
1144476000	98	13
1144486800	98	13.2
1144497600	98	13.52
1144508400	98	14.3
1144519200	98	14.61
1144530000	98	14.64
1144540800	99	14.6
1144551600	99	14.52
1144562400	99	14.41
1144573200	99	14.28
1144584000	99	14.03
1144594800	99	13.7
1144605600	99	13.46
1144616400	99	14.08
1144627200	100	14.47
1144638000	100	14.59
1144648800	100	14.42
1144659600	100	14.3
1144670400	100	14
1144681200	100	13.32
1144692000	100	12.85
1144702800	100	11.59
1144713600	101	11.23
1144724400	101	11.22
1144735200	101	11.28
1144746000	101	10.77
1144756800	101	10.08
1144767600	101	9.27
1144778400	101	8.92
1144789200	101	8.83
1144800000	102	8.74
1144810800	102	8.65
1144821600	102	8.49
1144832400	102	8.45
1144843200	102	8.36
1144854000	102	12.02
1144864800	102	12.01
1144875600	102	12.05
1144886400	103	12.08
1144897200	103	6.57
1144908000	103	6.96
1144918800	103	7.61
1144929600	103	10.03
1144940400	103	10.11
1144951200	103	10.48
1144962000	103	17.71
1144972800	104	17.31
1144983600	104	16.32
1144994400	104	15.79
1145005200	104	15.3
1145016000	104	14.8
1145026800	104	14.54
1145037600	104	14.35
1145048400	104	14.2
1145059200	105	13.93
1145070000	105	13.51
1145080800	105	13.31
1145091600	105	13.21
1145102400	105	13.18
1145113200	105	13.25
1145124000	105	17.27
1145134800	105	16.56
1145145600	106	15.89
1145156400	106	15.64
1145167200	106	15.12
1145178000	106	14.74
1145188800	106	14.57
1145199600	106	14.43
1145210400	106	9.85
1145221200	106	9.56
1145232000	107	9.23
1145242800	107	13.03
1145253600	107	12.54
1145264400	107	12.25
1145275200	107	12.05
1145286000	107	11.54
1145296800	107	11.18
1145307600	107	11.04
1145318400	108	10.92
1145329200	108	10.37
1145340000	108	10.32
1145350800	108	10.4
1145361600	108	10.53
1145372400	108	10.52
1145383200	108	10.21
1145394000	108	9.7
1145404800	109	9.24
1145415600	109	8.87
1145426400	109	13.48
1145437200	109	13.26
1145448000	109	13.14
1145458800	109	13.11
1145469600	109	13.06
1145480400	109	12.9
1145491200	110	12.4
1145502000	110	12.32
1145512800	110	14.12
1145523600	110	13.67
1145534400	110	13.26
1145545200	110	13.23
1145556000	110	13.18
1145566800	110	13.14
1145577600	111	13.14
1145588400	111	13.33
1145599200	111	16.34
1145610000	111	17.29
1145620800	111	17.14
1145631600	111	16.35
1145642400	111	15.88
1145653200	111	15.62
1145664000	112	15.17
1145674800	112	14.86
1145685600	112	14.72
1145696400	112	14.69
1145707200	112	14.74
1145718000	112	8.28
1145728800	112	9.03
1145739600	112	9.22
1145750400	113	9.09
1145761200	113	8.77
1145772000	113	8.46
1145782800	113	8.31
1145793600	113	8.2
1145804400	113	8.12
1145815200	113	11.67
1145826000	113	10.96
1145836800	114	10.17
1145847600	114	9.41
1145858400	114	11.89
1145869200	114	6.93
1145880000	114	7.37
1145890800	114	7.7
1145901600	114	8.27
1145912400	114	8.33
1145923200	115	14.28
1145934000	115	13.99
1145944800	115	13.57
1145955600	115	13.34
1145966400	115	13.2
1145977200	115	13.08
1145988000	115	12.91
1145998800	115	12.5
1146009600	116	11.81
1146020400	116	11.76
1146031200	116	11.74
1146042000	116	11.71
1146052800	116	11.62
1146063600	116	11.52
1146074400	116	6.11
1146085200	116	6.18
1146096000	117	6.17
1146106800	117	6.13
1146117600	117	6.07
1146128400	117	6.11
1146139200	117	6.44
1146150000	117	6.73
1146160800	117	7.52
1146171600	117	8.17
1146182400	118	8.42
1146193200	118	8.31
1146204000	118	7.93
1146214800	118	7.51
1146225600	118	7.13
1146236400	118	11.19
1146247200	118	17.68
1146258000	118	17.53
1146268800	119	17.01
1146279600	119	16.3
1146290400	119	16.14
1146301200	119	16.04
1146312000	119	15.87
1146322800	119	15.23
1146333600	119	14.73
1146344400	119	14.58
1146355200	120	14.4
1146366000	120	13.94
1146376800	120	13.47
1146387600	120	13.34
1146398400	120	13.25
1146409200	120	13.14
1146420000	120	13.06
1146430800	120	12.98
1146441600	121	12.52
