Unix	jday	tp
1217548800	214	16.32
1217559600	214	16.14
1217570400	214	15.95
1217581200	214	15.65
1217592000	214	15.35
1217602800	214	14.88
1217613600	214	14.6
1217624400	214	9.37
1217635200	215	9.37
1217646000	215	9.25
1217656800	215	13.36
1217667600	215	13.26
1217678400	215	13.18
1217689200	215	13.05
1217700000	215	10.83
1217710800	215	11.29
1217721600	216	11.62
1217732400	216	11.74
1217743200	216	11.76
1217754000	216	11.34
1217764800	216	11.01
1217775600	216	11.63
1217786400	216	11.45
1217797200	216	10.66
1217808000	217	10.55
1217818800	217	10.24
1217829600	217	10.07
1217840400	217	9.91
1217851200	217	9.61
1217862000	217	9.74
1217872800	217	10.08
1217883600	217	10.34
1217894400	218	10.28
1217905200	218	9.96
1217916000	218	9.24
1217926800	218	8.72
1217937600	218	8.53
1217948400	218	8.46
1217959200	218	8.43
1217970000	218	8.47
1217980800	219	8.55
1217991600	219	8.56
1218002400	219	8.55
1218013200	219	8.71
1218024000	219	9.04
1218034800	219	10.54
1218045600	219	10.59
1218056400	219	15
1218067200	220	14.56
1218078000	220	14.34
1218088800	220	14.11
1218099600	220	13.71
1218110400	220	13.53
1218121200	220	13.41
1218132000	220	16.23
1218142800	220	16
1218153600	221	15.82
1218164400	221	15.26
1218175200	221	14.68
1218186000	221	14.57
1218196800	221	14.5
1218207600	221	14.37
1218218400	221	14.12
1218229200	221	13.72
1218240000	222	13.54
1218250800	222	13.41
1218261600	222	13.27
1218272400	222	13.14
1218283200	222	13.07
1218294000	222	13.04
1218304800	222	13.05
1218315600	222	13.49
1218326400	223	14.54
1218337200	223	14.54
1218348000	223	14.48
1218358800	223	17.13
1218369600	223	15.98
1218380400	223	15.87
1218391200	223	15.75
1218402000	223	15.59
1218412800	224	15.26
1218423600	224	15
1218434400	224	14.88
1218445200	224	14.82
1218456000	224	7.59
1218466800	224	8
1218477600	224	8.14
1218488400	224	8.16
1218499200	225	8.2
1218510000	225	8.27
1218520800	225	8.35
1218531600	225	8.46
1218542400	225	8.6
1218553200	225	8.67
1218564000	225	8.41
1218574800	225	7.97
1218585600	226	7.61
1218596400	226	7.99
1218607200	226	8.24
1218618000	226	8.09
1218628800	226	7.56
1218639600	226	7.69
1218650400	226	8.32
1218661200	226	8.9
1218672000	227	9.31
1218682800	227	16.4
1218693600	227	15.78
1218704400	227	14.05
1218715200	227	14.43
1218726000	227	14.64
1218736800	227	14.74
1218747600	227	14.74
1218758400	228	14.58
1218769200	228	14.27
1218780000	228	13.89
1218790800	228	13.69
1218801600	228	13.53
1218812400	228	13.33
1218823200	228	13.07
1218834000	228	12.94
1218844800	229	12.8
1218855600	229	12.65
1218866400	229	12.48
1218877200	229	12.29
1218888000	229	12.17
1218898800	229	12.09
1218909600	229	12.01
1218920400	229	11.94
1218931200	230	11.9
1218942000	230	11.86
1218952800	230	11.8
1218963600	230	11.65
1218974400	230	11.2
1218985200	230	10.96
1218996000	230	10.79
1219006800	230	10.54
1219017600	231	9.96
1219028400	231	9.84
1219039200	231	9.68
1219050000	231	8.62
1219060800	231	8.52
1219071600	231	8.57
1219082400	231	8.7
1219093200	231	9.08
1219104000	232	9.73
1219114800	232	13.36
1219125600	232	13.23
1219136400	232	13.22
1219147200	232	13.17
1219158000	232	13.09
1219168800	232	13.05
1219179600	232	13.04
1219190400	233	13.03
1219201200	233	13.04
1219212000	233	13.07
1219222800	233	14.22
1219233600	233	14.57
1219244400	233	15.14
1219255200	233	15.75
1219266000	233	15.47
1219276800	234	14.8
1219287600	234	14.52
1219298400	234	14.29
1219309200	234	14.03
1219320000	234	13.35
1219330800	234	13.21
1219341600	234	13.19
1219352400	234	13.16
1219363200	235	13.13
1219374000	235	13.07
1219384800	235	12.94
1219395600	235	12.47
1219406400	235	12.07
1219417200	235	12.1
1219428000	235	12.16
1219438800	235	12.13
1219449600	236	12.07
1219460400	236	15.85
1219471200	236	15.67
1219482000	236	15.4
1219492800	236	14.91
1219503600	236	14.47
1219514400	236	14.22
1219525200	236	14.11
1219536000	237	14
1219546800	237	13.82
1219557600	237	10.6
1219568400	237	10.45
1219579200	237	10.12
1219590000	237	9.97
1219600800	237	9.8
1219611600	237	9.47
1219622400	238	9.25
1219633200	238	9.19
1219644000	238	9.28
1219654800	238	9.79
1219665600	238	10.25
1219676400	238	11.81
1219687200	238	12.14
1219698000	238	14.03
1219708800	239	13.97
1219719600	239	13.51
1219730400	239	13.37
1219741200	239	13.33
1219752000	239	13.3
1219762800	239	13.27
1219773600	239	13.23
1219784400	239	13.2
1219795200	240	13.17
1219806000	240	13.11
1219816800	240	13.03
1219827600	240	13.01
1219838400	240	13.04
1219849200	240	13.04
1219860000	240	12.97
1219870800	240	12.82
1219881600	241	12.5
1219892400	241	12.28
1219903200	241	12.13
1219914000	241	12.03
1219924800	241	11.96
1219935600	241	11.93
1219946400	241	12.08
1219957200	241	15.6
1219968000	242	15.48
1219978800	242	14.74
1219989600	242	14.49
1220000400	242	14.32
1220011200	242	14.11
1220022000	242	13.83
1220032800	242	13.55
1220043600	242	13.4
1220054400	243	13.32
1220065200	243	13.3
1220076000	243	13.3
1220086800	243	13.33
1220097600	243	13.35
1220108400	243	13.37
1220119200	243	18.31
1220130000	243	17.7
1220140800	244	17.38
1220151600	244	17.09
1220162400	244	16.49
1220173200	244	16.19
1220184000	244	16.06
1220194800	244	15.98
1220205600	244	15.85
1220216400	244	15.72
1220227200	245	15.48
