Unix	jday	tp
1183248000	182	10.81
1183258800	182	10.73
1183269600	182	10.55
1183280400	182	10.29
1183291200	182	10.11
1183302000	182	10.01
1183312800	182	9.94
1183323600	182	9.89
1183334400	183	9.77
1183345200	183	9.48
1183356000	183	9.16
1183366800	183	11.81
1183377600	183	11.7
1183388400	183	11.59
1183399200	183	11.5
1183410000	183	11.26
1183420800	184	10.92
1183431600	184	10.47
1183442400	184	9.92
1183453200	184	9.71
1183464000	184	9.51
1183474800	184	9.16
1183485600	184	8.92
1183496400	184	8.72
1183507200	185	8.48
1183518000	185	8.33
1183528800	185	8.11
1183539600	185	7.74
1183550400	185	7.56
1183561200	185	7.47
1183572000	185	7.44
1183582800	185	7.4
1183593600	186	7.71
1183604400	186	7.96
1183615200	186	8.08
1183626000	186	10.84
1183636800	186	10.6
1183647600	186	9.95
1183658400	186	9.43
1183669200	186	9.03
1183680000	187	15.87
1183690800	187	11.29
1183701600	187	11.77
1183712400	187	11.86
1183723200	187	11.8
1183734000	187	11.54
1183744800	187	11.33
1183755600	187	15.96
1183766400	188	15.94
1183777200	188	15.83
1183788000	188	15.49
1183798800	188	13.97
1183809600	188	13.71
1183820400	188	13.71
1183831200	188	13.59
1183842000	188	13.47
1183852800	189	13.47
1183863600	189	13.78
1183874400	189	14.18
1183885200	189	14.05
1183896000	189	12.99
1183906800	189	12.97
1183917600	189	12.8
1183928400	189	12.36
1183939200	190	12.15
1183950000	190	14.61
1183960800	190	14.56
1183971600	190	14.47
1183982400	190	14.11
1183993200	190	13.37
1184004000	190	13.25
1184014800	190	13.15
1184025600	191	12.91
1184036400	191	12.33
1184047200	191	12.16
1184058000	191	12.08
1184068800	191	11.92
1184079600	191	11.69
1184090400	191	11.64
1184101200	191	11.79
1184112000	192	14.58
1184122800	192	14.62
1184133600	192	14.61
1184144400	192	14.57
1184155200	192	14.43
1184166000	192	14.11
1184176800	192	13.61
1184187600	192	13.43
1184198400	193	13.33
1184209200	193	13.28
1184220000	193	17.38
1184230800	193	17.24
1184241600	193	16.27
1184252400	193	15.78
1184263200	193	15.62
1184274000	193	15.5
1184284800	194	13.56
1184295600	194	13.51
1184306400	194	13.56
1184317200	194	13.52
1184328000	194	13.01
1184338800	194	12.63
1184349600	194	12.51
1184360400	194	12.42
1184371200	195	12.37
1184382000	195	15.65
1184392800	195	13.96
1184403600	195	14.08
1184414400	195	14.02
1184425200	195	13.88
1184436000	195	13.53
1184446800	195	13.18
1184457600	196	12.95
1184468400	196	12.86
1184479200	196	12.82
1184490000	196	12.75
1184500800	196	12.59
1184511600	196	12.42
1184522400	196	12.28
1184533200	196	12.13
1184544000	197	12.03
1184554800	197	11.96
1184565600	197	11.88
1184576400	197	11.78
1184587200	197	11.61
1184598000	197	11.34
1184608800	197	11.23
1184619600	197	11.19
1184630400	198	16.39
1184641200	198	16.11
1184652000	198	15.76
1184662800	198	14.68
1184673600	198	14.51
1184684400	198	14.49
1184695200	198	14.45
1184706000	198	13.7
1184716800	199	13.48
1184727600	199	13.49
1184738400	199	13.57
1184749200	199	13.64
1184760000	199	18.72
1184770800	199	17.76
1184781600	199	17.42
1184792400	199	17.02
1184803200	200	16.45
1184814000	200	16.27
1184824800	200	16.02
1184835600	200	15.81
1184846400	200	15.7
1184857200	200	15.64
1184868000	200	15.5
1184878800	200	15.16
1184889600	201	14.84
1184900400	201	14.63
1184911200	201	14.45
1184922000	201	14.29
1184932800	201	14.07
1184943600	201	13.59
1184954400	201	13.33
1184965200	201	13.16
1184976000	202	13.02
1184986800	202	12.85
1184997600	202	12.45
1185008400	202	12.15
1185019200	202	12
1185030000	202	11.89
1185040800	202	11.71
1185051600	202	10.77
1185062400	203	10.69
1185073200	203	10.74
1185084000	203	10.88
1185094800	203	11.19
1185105600	203	12.98
1185116400	203	12.89
1185127200	203	12.39
1185138000	203	12.25
1185148800	204	12.19
1185159600	204	12.18
1185170400	204	7.28
1185181200	204	7.56
1185192000	204	7.85
1185202800	204	8.17
1185213600	204	8.46
1185224400	204	8.8
1185235200	205	9.07
1185246000	205	9.55
1185256800	205	9.91
1185267600	205	9.96
1185278400	205	13.5
1185289200	205	13.26
1185300000	205	13.19
1185310800	205	13.14
1185321600	206	13.06
1185332400	206	7.46
1185343200	206	7.95
1185354000	206	8.23
1185364800	206	8.44
1185375600	206	8.78
1185386400	206	9.18
1185397200	206	9.91
1185408000	207	10.35
1185418800	207	10.66
1185429600	207	10.91
1185440400	207	10.99
1185451200	207	10.94
1185462000	207	10.85
1185472800	207	10.74
1185483600	207	10.61
1185494400	208	10.49
1185505200	208	10.3
1185516000	208	10.16
1185526800	208	10.11
1185537600	208	10.21
1185548400	208	10.71
1185559200	208	10.82
1185570000	208	10.77
1185580800	209	10.67
1185591600	209	10.54
1185602400	209	9.43
1185613200	209	9.38
1185624000	209	9.59
1185634800	209	9.67
1185645600	209	14.73
1185656400	209	14.59
1185667200	210	14.48
1185678000	210	7.83
1185688800	210	9.76
1185699600	210	10.13
1185710400	210	10.01
1185721200	210	9.69
1185732000	210	9.27
1185742800	210	8.83
1185753600	211	8.34
1185764400	211	8.14
1185775200	211	8.05
1185786000	211	7.93
1185796800	211	7.9
1185807600	211	8.2
1185818400	211	8.5
1185829200	211	8.37
1185840000	212	11.8
1185850800	212	11.86
1185861600	212	11.85
1185872400	212	8.68
1185883200	212	8.36
1185894000	212	8.24
1185904800	212	8.2
1185915600	212	8.6
1185926400	213	9.01
