Unix	jday	tp
857174400	60	5.05
857185200	60	4.98
857196000	60	4.98
857206800	60	5.06
857217600	60	3.05
857228400	60	3.53
857239200	60	3.82
857250000	60	3.91
857260800	61	12.55
857271600	61	9.9
857282400	61	9.65
857293200	61	9.39
857304000	61	9.24
857314800	61	9.16
857325600	61	9.08
857336400	61	8.99
857347200	62	12.78
857358000	62	13.3
857368800	62	13.36
857379600	62	13.07
857390400	62	12.64
857401200	62	12.34
857412000	62	12.09
857422800	62	11.83
857433600	63	11.36
857444400	63	11.1
857455200	63	4.29
857466000	63	4.69
857476800	63	4.98
857487600	63	5.2
857498400	63	5.31
857509200	63	5.4
857520000	64	4.15
857530800	64	5.56
857541600	64	6.25
857552400	64	6.35
857563200	64	6.3
857574000	64	6.18
857584800	64	5.94
857595600	64	5.71
857606400	65	5.49
857617200	65	4.98
857628000	65	5.15
857638800	65	5.22
857649600	65	5.42
857660400	65	5.58
857671200	65	5.74
857682000	65	6
857692800	66	6.17
857703600	66	6.28
857714400	66	6.36
857725200	66	6.72
857736000	66	7.01
857746800	66	7.57
857757600	66	7.8
857768400	66	8.23
857779200	67	8.44
857790000	67	8.69
857800800	67	9
857811600	67	9.07
857822400	67	9.08
857833200	67	9.08
857844000	67	9.09
857854800	67	9.13
857865600	68	9.17
857876400	68	9.2
857887200	68	9.23
857898000	68	4.86
857908800	68	5.62
857919600	68	6.39
857930400	68	6.65
857941200	68	6.76
857952000	69	6.78
857962800	69	6.75
857973600	69	9.58
857984400	69	3.55
857995200	69	9.39
858006000	69	9.21
858016800	69	9.11
858027600	69	5.94
858038400	70	9.2
858049200	70	9.71
858060000	70	9.71
858070800	70	9.16
858081600	70	8.67
858092400	70	8.6
858103200	70	8.55
858114000	70	8.49
858124800	71	8.44
858135600	71	8.38
858146400	71	3.39
858157200	71	3.72
858168000	71	3.92
858178800	71	4.25
858189600	71	4.27
858200400	71	4.29
858211200	72	4.24
858222000	72	4.68
858232800	72	4.92
858243600	72	5.59
858254400	72	5.88
858265200	72	10.76
858276000	72	10.69
858286800	72	10.65
858297600	73	10.76
858308400	73	11.06
858319200	73	11.19
858330000	73	11.32
858340800	73	11.25
858351600	73	11.19
858362400	73	11.14
858373200	73	11.09
858384000	74	11.01
858394800	74	10.91
858405600	74	4.39
858416400	74	4.73
858427200	74	4.82
858438000	74	4.79
858448800	74	4.73
858459600	74	4.67
858470400	75	10.03
858481200	75	10.09
858492000	75	11.97
858502800	75	12.08
858513600	75	3.15
858524400	75	11.49
858535200	75	11.02
858546000	75	10.73
858556800	76	10.32
858567600	76	10.12
858578400	76	9.98
858589200	76	3.4
858600000	76	4.17
858610800	76	9.42
858621600	76	3.3
858632400	76	9.23
858643200	77	9.1
858654000	77	8.91
858664800	77	8.76
858675600	77	3.13
858686400	77	3.58
858697200	77	12.61
858708000	77	12.67
858718800	77	12.78
858729600	78	12.95
858740400	78	13.04
858751200	78	13.09
858762000	78	13.09
858772800	78	13.04
858783600	78	12.98
858794400	78	12.6
858805200	78	12.44
858816000	79	12.47
858826800	79	12.65
858837600	79	12.84
858848400	79	12.81
858859200	79	12.66
858870000	79	12.53
858880800	79	12.34
858891600	79	12.22
858902400	80	12.07
858913200	80	11.96
858924000	80	4.03
858934800	80	4.65
858945600	80	4.99
858956400	80	5.26
858967200	80	5.31
858978000	80	5.41
858988800	81	5.54
858999600	81	5.67
859010400	81	5.91
859021200	81	6.2
859032000	81	6.31
859042800	81	6.43
859053600	81	6.66
859064400	81	6.81
859075200	82	6.89
859086000	82	6.94
859096800	82	6.99
859107600	82	7.07
859118400	82	7.13
859129200	82	7.13
859140000	82	7.06
859150800	82	6.98
859161600	83	6.9
859172400	83	6.83
859183200	83	6.75
859194000	83	6.69
859204800	83	6.62
859215600	83	6.5
859226400	83	6.42
859237200	83	6.38
859248000	84	6.34
859258800	84	6.27
859269600	84	6.18
859280400	84	6.08
859291200	84	5.92
859302000	84	5.8
859312800	84	5.67
859323600	84	5.09
859334400	85	5.5
859345200	85	5.72
859356000	85	5.84
859366800	85	5.87
859377600	85	5.86
859388400	85	5.8
859399200	85	3.52
859410000	85	4.18
859420800	86	4.18
859431600	86	10.18
859442400	86	9.78
859453200	86	9.29
859464000	86	3.44
859474800	86	3.6
859485600	86	8.5
859496400	86	8.42
859507200	87	8.37
859518000	87	8.35
859528800	87	3.65
859539600	87	3.93
859550400	87	4.21
859561200	87	4.34
859572000	87	4.44
859582800	87	4.48
859593600	88	4.38
859604400	88	4.66
859615200	88	4.72
859626000	88	5.17
859636800	88	5.36
859647600	88	5.6
859658400	88	5.7
859669200	88	3.45
859680000	89	10.12
859690800	89	10.16
859701600	89	10.12
859712400	89	9.96
859723200	89	9.76
859734000	89	9.54
859744800	89	9.41
859755600	89	9.34
859766400	90	9.3
859777200	90	9.28
859788000	90	9.29
859798800	90	9.3
859809600	90	9.28
859820400	90	9.24
859831200	90	9.2
859842000	90	9.17
859852800	91	9.16
