Unix	jday	tp
1136073600	1	5.64
1136084400	1	6.12
1136095200	1	6.3
1136106000	1	3.54
1136116800	1	4.04
1136127600	1	4.77
1136138400	1	5.3
1136149200	1	5.98
1136160000	2	6.22
1136170800	2	4.1
1136181600	2	4.83
1136192400	2	5.16
1136203200	2	4.77
1136214000	2	4.75
1136224800	2	4.75
1136235600	2	10.94
1136246400	3	10.78
1136257200	3	10.22
1136268000	3	10.04
1136278800	3	3.6
1136289600	3	3.73
1136300400	3	9.28
1136311200	3	9.04
1136322000	3	8.92
1136332800	4	5.84
1136343600	4	6.76
1136354400	4	6.95
1136365200	4	7.22
1136376000	4	3.64
1136386800	4	4.19
1136397600	4	4.33
1136408400	4	7.66
1136419200	5	7.81
1136430000	5	7.88
1136440800	5	8.19
1136451600	5	8.37
1136462400	5	8.59
1136473200	5	6.11
1136484000	5	6.33
1136494800	5	6.47
1136505600	6	6.51
1136516400	6	6.58
1136527200	6	6.74
1136538000	6	10.01
1136548800	6	10.11
1136559600	6	10.14
1136570400	6	10.14
1136581200	6	3.18
1136592000	7	10.09
1136602800	7	10.08
1136613600	7	10.07
1136624400	7	10.06
1136635200	7	10.06
1136646000	7	3.27
1136656800	7	3.47
1136667600	7	3.5
1136678400	8	3.77
1136689200	8	4.27
1136700000	8	4.38
1136710800	8	4.31
1136721600	8	4.25
1136732400	8	15.68
1136743200	8	13.58
1136754000	8	5.99
1136764800	9	6.17
1136775600	9	6.21
1136786400	9	3.43
1136797200	9	3.57
1136808000	9	3.58
1136818800	9	8.44
1136829600	9	8.63
1136840400	9	8.66
1136851200	10	3.4
1136862000	10	3.85
1136872800	10	4.09
1136883600	10	4.34
1136894400	10	4.62
1136905200	10	4.86
1136916000	10	5.18
1136926800	10	5.29
1136937600	11	5.53
1136948400	11	3.14
1136959200	11	3.61
1136970000	11	6.4
1136980800	11	7.31
1136991600	11	7.36
1137002400	11	4.05
1137013200	11	4.81
1137024000	12	5.23
1137034800	12	5.3
1137045600	12	5.35
1137056400	12	5.4
1137067200	12	3.59
1137078000	12	4.24
1137088800	12	4.66
1137099600	12	5.27
1137110400	13	5.62
1137121200	13	5.71
1137132000	13	5.82
1137142800	13	6.1
1137153600	13	6.43
1137164400	13	4.24
1137175200	13	4.8
1137186000	13	5.2
1137196800	14	3.14
1137207600	14	4.19
1137218400	14	4.73
1137229200	14	4.85
1137240000	14	5.33
1137250800	14	5.49
1137261600	14	5.61
1137272400	14	5.7
1137283200	15	8.4
1137294000	15	4.19
1137304800	15	4.93
1137315600	15	5.74
1137326400	15	8.14
1137337200	15	8.19
1137348000	15	8.1
1137358800	15	8.18
1137369600	16	8.08
1137380400	16	8.03
1137391200	16	8.25
1137402000	16	10.72
1137412800	16	10.32
1137423600	16	10.17
1137434400	16	3.27
1137445200	16	10.02
1137456000	17	9.94
1137466800	17	9.81
1137477600	17	9.64
1137488400	17	9.52
1137499200	17	3.14
1137510000	17	3.61
1137520800	17	3.96
1137531600	17	4.13
1137542400	18	6.78
1137553200	18	4.27
1137564000	18	4.84
1137574800	18	5.12
1137585600	18	5.23
1137596400	18	5.3
1137607200	18	5.39
1137618000	18	6.43
1137628800	19	6.89
1137639600	19	6.91
1137650400	19	11.19
1137661200	19	11.11
1137672000	19	6.48
1137682800	19	6.41
1137693600	19	6.41
1137704400	19	6.41
1137715200	20	6.41
1137726000	20	10.81
1137736800	20	3.14
1137747600	20	3.6
1137758400	20	3.85
1137769200	20	10.17
1137780000	20	10.06
1137790800	20	9.95
1137801600	21	9.89
1137812400	21	9.88
1137823200	21	9.99
1137834000	21	10.25
1137844800	21	10.43
1137855600	21	10.37
1137866400	21	3.13
1137877200	21	3.57
1137888000	22	10.01
1137898800	22	9.84
1137909600	22	9.58
1137920400	22	9.35
1137931200	22	9.21
1137942000	22	9.02
1137952800	22	8.76
1137963600	22	8.68
1137974400	23	8.63
1137985200	23	3.62
1137996000	23	4.35
1138006800	23	4.81
1138017600	23	5.15
1138028400	23	5.23
1138039200	23	5.29
1138050000	23	5.57
1138060800	24	6.21
1138071600	24	6.7
1138082400	24	6.94
1138093200	24	7
1138104000	24	7.16
1138114800	24	7.18
1138125600	24	7.4
1138136400	24	7.74
1138147200	25	4.43
1138158000	25	5.21
1138168800	25	5.41
1138179600	25	5.71
1138190400	25	5.78
1138201200	25	5.85
1138212000	25	5.88
1138222800	25	5.86
1138233600	26	9.83
1138244400	26	9.88
1138255200	26	9.9
1138266000	26	9.88
1138276800	26	9.83
1138287600	26	9.74
1138298400	26	9.56
1138309200	26	9.41
1138320000	27	4.04
1138330800	27	4.58
1138341600	27	4.85
1138352400	27	5.11
1138363200	27	5.15
1138374000	27	5.13
1138384800	27	8.64
1138395600	27	8.57
1138406400	28	8.56
1138417200	28	8.56
1138428000	28	8.6
1138438800	28	8.68
1138449600	28	9.22
1138460400	28	10.15
1138471200	28	10.3
1138482000	28	10.23
1138492800	29	10.11
1138503600	29	10
1138514400	29	3.15
1138525200	29	4.12
1138536000	29	4.21
1138546800	29	4.45
1138557600	29	4.75
1138568400	29	4.85
1138579200	30	9.2
1138590000	30	9.13
1138600800	30	9.08
1138611600	30	9.02
1138622400	30	8.98
1138633200	30	8.9
1138644000	30	8.82
1138654800	30	8.66
1138665600	31	8.58
1138676400	31	3.13
1138687200	31	4.18
1138698000	31	5.2
1138708800	31	5.98
1138719600	31	6.19
1138730400	31	6.18
1138741200	31	6.12
1138752000	32	6.03
