Unix	jday	tp
959817600	153	10.42
959828400	153	10.4
959839200	153	10.3
959850000	153	10.25
959860800	153	10.21
959871600	153	10.27
959882400	153	10.66
959893200	153	10.92
959904000	154	11.14
959914800	154	11.38
959925600	154	11.72
959936400	154	4.83
959947200	154	5.6
959958000	154	6.27
959968800	154	6.81
959979600	154	9.07
959990400	155	9.3
960001200	155	9.53
960012000	155	9.81
960022800	155	9.95
960033600	155	10.02
960044400	155	10.04
960055200	155	9.97
960066000	155	9.81
960076800	156	4.62
960087600	156	5.17
960098400	156	5.46
960109200	156	5.77
960120000	156	6.06
960130800	156	6.51
960141600	156	6.86
960152400	156	7.08
960163200	157	7.17
960174000	157	7.12
960184800	157	6.95
960195600	157	6.93
960206400	157	6.89
960217200	157	6.82
960228000	157	6.71
960238800	157	6.65
960249600	158	6.65
960260400	158	6.64
960271200	158	6.64
960282000	158	10.78
960292800	158	10.7
960303600	158	10.68
960314400	158	10.72
960325200	158	10.75
960336000	159	10.77
960346800	159	10.75
960357600	159	10.71
960368400	159	10.65
960379200	159	10.28
960390000	159	10.02
960400800	159	9.86
960411600	159	9.81
960422400	160	9.77
960433200	160	9.72
960444000	160	9.64
960454800	160	9.36
960465600	160	9.13
960476400	160	8.85
960487200	160	8.74
960498000	160	3.57
960508800	161	8.66
960519600	161	8.62
960530400	161	8.61
960541200	161	8.62
960552000	161	8.66
960562800	161	3.5
960573600	161	3.77
960584400	161	4.06
960595200	162	4.22
960606000	162	4.22
960616800	162	3.57
960627600	162	3.5
960638400	162	3.66
960649200	162	4.07
960660000	162	4.29
960670800	162	4.26
960681600	163	4.3
960692400	163	4.77
960703200	163	4.94
960714000	163	4.88
960724800	163	4.73
960735600	163	7.1
960746400	163	6.98
960757200	163	6.73
960768000	164	6.59
960778800	164	7.56
960789600	164	8.7
960800400	164	9.34
960811200	164	9.74
960822000	164	9.94
960832800	164	10.07
960843600	164	10.25
960854400	165	10.63
960865200	165	10.81
960876000	165	10.79
960886800	165	10.62
960897600	165	10.18
960908400	165	9.93
960919200	165	9.71
960930000	165	9.27
960940800	166	9.08
960951600	166	6.64
960962400	166	6.99
960973200	166	7.53
960984000	166	7.96
960994800	166	8.14
961005600	166	8.27
961016400	166	8.38
961027200	167	10.85
961038000	167	10.95
961048800	167	10.99
961059600	167	10.91
961070400	167	10.69
961081200	167	10.13
961092000	167	9.99
961102800	167	3.54
961113600	168	3.69
961124400	168	3.77
961135200	168	3.82
961146000	168	3.59
961156800	168	3.54
961167600	168	3.34
961178400	168	3.23
961189200	168	3.45
961200000	169	3.58
961210800	169	3.6
961221600	169	3.84
961232400	169	3.88
961243200	169	4.14
961254000	169	4.38
961264800	169	4.22
961275600	169	4.05
961286400	170	4.17
961297200	170	4.22
961308000	170	4.6
961318800	170	4.71
961329600	170	6.81
961340400	170	7.49
961351200	170	7.48
961362000	170	7.43
961372800	171	7.33
961383600	171	3.82
961394400	171	3.92
961405200	171	3.92
961416000	171	4
961426800	171	10.78
961437600	171	10.95
961448400	171	15.71
961459200	172	15.8
961470000	172	11.2
961480800	172	10.99
961491600	172	10.86
961502400	172	10.73
961513200	172	10.4
961524000	172	10.12
961534800	172	9.97
961545600	173	9.86
961556400	173	9.75
961567200	173	9.3
961578000	173	9.18
961588800	173	9.17
961599600	173	9.13
961610400	173	9.09
961621200	173	9.01
961632000	174	8.94
961642800	174	8.83
961653600	174	2.95
961664400	174	3.27
961675200	174	3.64
961686000	174	4.91
961696800	174	5.29
961707600	174	5.46
961718400	175	5.6
961729200	175	5.6
961740000	175	5.56
961750800	175	2.73
961761600	175	3.52
961772400	175	3.45
961783200	175	3.46
961794000	175	5.1
961804800	176	9.62
961815600	176	9.52
961826400	176	9.43
961837200	176	9.36
961848000	176	9.3
961858800	176	9.25
961869600	176	9.19
961880400	176	3.4
961891200	177	3.59
961902000	177	5.51
961912800	177	5.75
961923600	177	6.03
961934400	177	3.27
961945200	177	3.54
961956000	177	3.6
961966800	177	4.16
961977600	178	4.44
961988400	178	5.22
961999200	178	5.51
962010000	178	5.67
962020800	178	10.08
962031600	178	9.98
962042400	178	9.86
962053200	178	9.77
962064000	179	9.64
962074800	179	9.57
962085600	179	9.64
962096400	179	9.95
962107200	179	10.29
962118000	179	4.09
962128800	179	4.21
962139600	179	4.58
962150400	180	5.15
962161200	180	5.65
962172000	180	5.82
962182800	180	6.27
962193600	180	6.53
962204400	180	6.78
962215200	180	6.83
962226000	180	6.86
962236800	181	6.93
962247600	181	7.02
962258400	181	7.25
962269200	181	7.48
962280000	181	7.58
962290800	181	7.65
962301600	181	7.71
962312400	181	7.8
962323200	182	8.08
962334000	182	8.33
962344800	182	8.41
962355600	182	8.45
962366400	182	8.41
962377200	182	5.71
962388000	182	5.73
962398800	182	5.71
962409600	183	5.67
