Unix	jday	tp
1093996800	245	7.05
1094007600	245	7.51
1094018400	245	7.62
1094029200	245	7.61
1094040000	245	7.52
1094050800	245	7.22
1094061600	245	7.02
1094072400	245	6.96
1094083200	246	7.04
1094094000	246	3.61
1094104800	246	4.32
1094115600	246	5.29
1094126400	246	6.35
1094137200	246	7.22
1094148000	246	8.11
1094158800	246	8.49
1094169600	247	9.77
1094180400	247	10.02
1094191200	247	10.05
1094202000	247	10.02
1094212800	247	9.97
1094223600	247	9.9
1094234400	247	9.79
1094245200	247	9.66
1094256000	248	9.39
1094266800	248	9.25
1094277600	248	9.17
1094288400	248	9.09
1094299200	248	9.03
1094310000	248	8.97
1094320800	248	8.98
1094331600	248	9.05
1094342400	249	9.25
1094353200	249	4.18
1094364000	249	5.08
1094374800	249	5.8
1094385600	249	6.3
1094396400	249	10.03
1094407200	249	10.2
1094418000	249	10.25
1094428800	250	10.16
1094439600	250	10.02
1094450400	250	9.78
1094461200	250	8.99
1094472000	250	8.72
1094482800	250	8.25
1094493600	250	8.06
1094504400	250	7.78
1094515200	251	7.59
1094526000	251	7.51
1094536800	251	7.46
1094547600	251	7.45
1094558400	251	7.48
1094569200	251	7.52
1094580000	251	7.62
1094590800	251	11.33
1094601600	252	13.22
1094612400	252	15.09
1094623200	252	15.04
1094634000	252	14.84
1094644800	252	14.47
1094655600	252	13.83
1094666400	252	13.21
1094677200	252	12.62
1094688000	253	12.26
1094698800	253	12.06
1094709600	253	3.16
1094720400	253	3.56
1094731200	253	4.18
1094742000	253	5.98
1094752800	253	6.16
1094763600	253	6.18
1094774400	254	6.15
1094785200	254	6.14
1094796000	254	3.16
1094806800	254	3.57
1094817600	254	3.62
1094828400	254	3.54
1094839200	254	3.52
1094850000	254	3.53
1094860800	255	12.53
1094871600	255	2.9
1094882400	255	3.34
1094893200	255	3.34
1094904000	255	3.33
1094914800	255	3.25
1094925600	255	6.14
1094936400	255	6.29
1094947200	256	6.33
1094958000	256	3.51
1094968800	256	3.63
1094979600	256	3.66
1094990400	256	4.15
1095001200	256	6.34
1095012000	256	6.42
1095022800	256	2.65
1095033600	257	3.38
1095044400	257	6.21
1095055200	257	6.7
1095066000	257	7.3
1095076800	257	7.6
1095087600	257	7.7
1095098400	257	7.86
1095109200	257	8.1
1095120000	258	8.55
1095130800	258	8.8
1095141600	258	5.8
1095152400	258	5.97
1095163200	258	6.15
1095174000	258	6.25
1095184800	258	7.63
1095195600	258	12.16
1095206400	259	12.13
1095217200	259	12.08
1095228000	259	12.03
1095238800	259	11.95
1095249600	259	11.89
1095260400	259	11.8
1095271200	259	11.66
1095282000	259	11.36
1095292800	260	11.21
1095303600	260	11.1
1095314400	260	3.65
1095325200	260	4.05
1095336000	260	10.75
1095346800	260	10.4
1095357600	260	10.24
1095368400	260	10.15
1095379200	261	10.08
1095390000	261	9.99
1095400800	261	9.89
1095411600	261	9.78
1095422400	261	9.67
1095433200	261	14.79
1095444000	261	3.12
1095454800	261	3.61
1095465600	262	3.99
1095476400	262	4.09
1095487200	262	4.9
1095498000	262	5.22
1095508800	262	6.74
1095519600	262	7.02
1095530400	262	7.04
1095541200	262	4.8
1095552000	263	7.44
1095562800	263	7.74
1095573600	263	8.3
1095584400	263	8.54
1095595200	263	8.5
1095606000	263	12.14
1095616800	263	12.65
1095627600	263	12.76
1095638400	264	12.67
1095649200	264	12.52
1095660000	264	12.36
1095670800	264	12.25
1095681600	264	12.1
1095692400	264	11.96
1095703200	264	11.75
1095714000	264	11.34
1095724800	265	11.14
1095735600	265	11.06
1095746400	265	11.02
1095757200	265	13.93
1095768000	265	13.7
1095778800	265	13.44
1095789600	265	13.01
1095800400	265	12.38
1095811200	266	5.51
1095822000	266	10.14
1095832800	266	10.76
1095843600	266	10.85
1095854400	266	10.84
1095865200	266	10.59
1095876000	266	10.19
1095886800	266	10.04
1095897600	267	9.93
1095908400	267	9.75
1095919200	267	9.15
1095930000	267	9.02
1095940800	267	8.96
1095951600	267	8.87
1095962400	267	8.67
1095973200	267	8.48
1095984000	268	8.39
1095994800	268	8.36
1096005600	268	8.36
1096016400	268	8.37
1096027200	268	8.39
1096038000	268	8.46
1096048800	268	8.64
1096059600	268	9.47
1096070400	269	9.81
1096081200	269	9.82
1096092000	269	9.76
1096102800	269	9.56
1096113600	269	9.36
1096124400	269	9.24
1096135200	269	9.16
1096146000	269	9.07
1096156800	270	8.99
1096167600	270	8.88
1096178400	270	8.63
1096189200	270	8.44
1096200000	270	8.34
1096210800	270	8.28
1096221600	270	3.13
1096232400	270	3.66
1096243200	271	4.03
1096254000	271	4.09
1096264800	271	3.37
1096275600	271	4.08
1096286400	271	4.53
1096297200	271	4.78
1096308000	271	5
1096318800	271	5.08
1096329600	272	5.02
1096340400	272	5.06
1096351200	272	4.46
1096362000	272	4.55
1096372800	272	4.79
1096383600	272	4.98
1096394400	272	5.2
1096405200	272	5.33
1096416000	273	5.47
1096426800	273	3.24
1096437600	273	3.64
1096448400	273	4.21
1096459200	273	4.3
1096470000	273	2.86
1096480800	273	3.09
1096491600	273	3.14
1096502400	274	3.01
1096513200	274	2.95
1096524000	274	3.01
1096534800	274	2.99
1096545600	274	3.22
1096556400	274	3.6
1096567200	274	3.86
1096578000	274	3.93
1096588800	275	5.65
