Unix	jday	tp
1146441600	121	9.44
1146452400	121	9.39
1146463200	121	9.34
1146474000	121	9.32
1146484800	121	9.31
1146495600	121	9.33
1146506400	121	9.34
1146517200	121	9.33
1146528000	122	9.3
1146538800	122	9.26
1146549600	122	9.2
1146560400	122	9.14
1146571200	122	9.08
1146582000	122	9
1146592800	122	8.89
1146603600	122	8.62
1146614400	123	8.38
1146625200	123	5.61
1146636000	123	5.56
1146646800	123	5.58
1146657600	123	5.64
1146668400	123	5.67
1146679200	123	5.77
1146690000	123	6.18
1146700800	124	6.61
1146711600	124	4.74
1146722400	124	5.28
1146733200	124	6.67
1146744000	124	7.03
1146754800	124	7.47
1146765600	124	7.61
1146776400	124	7.62
1146787200	125	7.62
1146798000	125	7.62
1146808800	125	7.63
1146819600	125	7.63
1146830400	125	7.64
1146841200	125	7.68
1146852000	125	7.75
1146862800	125	7.9
1146873600	126	8.15
1146884400	126	8.28
1146895200	126	8.36
1146906000	126	8.43
1146916800	126	8.52
1146927600	126	8.68
1146938400	126	8.88
1146949200	126	8.95
1146960000	127	8.95
1146970800	127	8.91
1146981600	127	8.8
1146992400	127	8.55
1147003200	127	8.39
1147014000	127	8.29
1147024800	127	3.15
1147035600	127	8.16
1147046400	128	3.6
1147057200	128	3.91
1147068000	128	4.27
1147078800	128	4.49
1147089600	128	4.63
1147100400	128	4.7
1147111200	128	4.76
1147122000	128	4.96
1147132800	129	5.1
1147143600	129	5.17
1147154400	129	5.25
1147165200	129	5.33
1147176000	129	5.54
1147186800	129	5.59
1147197600	129	9.66
1147208400	129	9.48
1147219200	130	9.37
1147230000	130	9.29
1147240800	130	9.25
1147251600	130	9.25
1147262400	130	9.29
1147273200	130	9.34
1147284000	130	9.39
1147294800	130	9.41
1147305600	131	9.39
1147316400	131	9.34
1147327200	131	9.29
1147338000	131	9.24
1147348800	131	4.35
1147359600	131	4.84
1147370400	131	5.33
1147381200	131	5.95
1147392000	132	6.89
1147402800	132	7.25
1147413600	132	7.42
1147424400	132	7.37
1147435200	132	7.16
1147446000	132	6.96
1147456800	132	6.84
1147467600	132	6.76
1147478400	133	6.72
1147489200	133	6.68
1147500000	133	6.66
1147510800	133	6.64
1147521600	133	3.54
1147532400	133	3.57
1147543200	133	3.56
1147554000	133	9.34
1147564800	134	3.17
1147575600	134	4.81
1147586400	134	5.82
1147597200	134	6.4
1147608000	134	6.79
1147618800	134	6.89
1147629600	134	6.96
1147640400	134	7.04
1147651200	135	7.13
1147662000	135	7.21
1147672800	135	7.12
1147683600	135	6.97
1147694400	135	6.86
1147705200	135	6.78
1147716000	135	6.72
1147726800	135	6.69
1147737600	136	6.71
1147748400	136	6.74
1147759200	136	11.89
1147770000	136	11.73
1147780800	136	10.82
1147791600	136	10.53
1147802400	136	10.33
1147813200	136	10.22
1147824000	137	10.05
1147834800	137	9.83
1147845600	137	9.59
1147856400	137	9.5
1147867200	137	9.49
1147878000	137	9.43
1147888800	137	9.4
1147899600	137	9.35
1147910400	138	9.35
1147921200	138	9.36
1147932000	138	9.44
1147942800	138	9.72
1147953600	138	3.19
1147964400	138	4.2
1147975200	138	5.51
1147986000	138	5.72
1147996800	139	5.78
1148007600	139	10.14
1148018400	139	10.17
1148029200	139	3.13
1148040000	139	3.59
1148050800	139	14.51
1148061600	139	14.92
1148072400	139	14.88
1148083200	140	14.49
1148094000	140	13.63
1148104800	140	5.18
1148115600	140	5.25
1148126400	140	5.42
1148137200	140	5.71
1148148000	140	5.89
1148158800	140	6.1
1148169600	141	6.22
1148180400	141	6.44
1148191200	141	6.76
1148202000	141	6.8
1148212800	141	3.95
1148223600	141	4.25
1148234400	141	4.4
1148245200	141	4.61
1148256000	142	4.72
1148266800	142	4.81
1148277600	142	4.98
1148288400	142	5.13
1148299200	142	5.19
1148310000	142	5.22
1148320800	142	10.78
1148331600	142	10.84
1148342400	143	10.83
1148353200	143	10.83
1148364000	143	10.83
1148374800	143	10.84
1148385600	143	10.86
1148396400	143	10.9
1148407200	143	10.96
1148418000	143	11.05
1148428800	144	11.22
1148439600	144	11.57
1148450400	144	12
1148461200	144	12.24
1148472000	144	12.35
1148482800	144	12.34
1148493600	144	12.32
1148504400	144	12.26
1148515200	145	3.13
1148526000	145	3.66
1148536800	145	4.13
1148547600	145	4.45
1148558400	145	4.72
1148569200	145	4.97
1148580000	145	5.23
1148590800	145	5.71
1148601600	146	5.9
1148612400	146	6.08
1148623200	146	6.25
1148634000	146	6.31
1148644800	146	6.26
1148655600	146	6.22
1148666400	146	6.38
1148677200	146	6.66
1148688000	147	6.84
1148698800	147	6.98
1148709600	147	7.22
1148720400	147	7.56
1148731200	147	7.68
1148742000	147	7.71
1148752800	147	7.7
1148763600	147	7.65
1148774400	148	7.6
1148785200	148	7.53
1148796000	148	7.48
1148806800	148	3.48
1148817600	148	4.18
1148828400	148	4.19
1148839200	148	7.25
1148850000	148	3.6
1148860800	149	4.06
1148871600	149	4.24
1148882400	149	4.34
1148893200	149	4.62
1148904000	149	5.02
1148914800	149	5.34
1148925600	149	13.27
1148936400	149	13.21
1148947200	150	13.11
1148958000	150	12.91
1148968800	150	12.62
1148979600	150	12.47
1148990400	150	12.39
1149001200	150	12.32
1149012000	150	12.26
1149022800	150	12.2
1149033600	151	12.13
1149044400	151	12.06
1149055200	151	12
1149066000	151	11.92
1149076800	151	11.76
1149087600	151	11.64
1149098400	151	11.56
1149109200	151	11.43
1149120000	152	11.3
