Unix	jday	tp
962409600	183	5.67
962420400	183	5.64
962431200	183	8.25
962442000	183	8.22
962452800	183	8.2
962463600	183	8.09
962474400	183	8.05
962485200	183	7.93
962496000	184	8.02
962506800	184	9.88
962517600	184	9.88
962528400	184	9.85
962539200	184	9.79
962550000	184	9.71
962560800	184	3.09
962571600	184	3.71
962582400	185	4.11
962593200	185	4.26
962604000	185	4.42
962614800	185	13.53
962625600	185	13.84
962636400	185	14.26
962647200	185	14.32
962658000	185	14.27
962668800	186	13.91
962679600	186	12.78
962690400	186	12.12
962701200	186	11.33
962712000	186	7.76
962722800	186	7.87
962733600	186	3.16
962744400	186	10.02
962755200	187	10
962766000	187	9.97
962776800	187	9.93
962787600	187	9.88
962798400	187	9.85
962809200	187	9.82
962820000	187	9.83
962830800	187	9.88
962841600	188	9.92
962852400	188	10.05
962863200	188	10.16
962874000	188	10.27
962884800	188	10.31
962895600	188	10.25
962906400	188	10.2
962917200	188	10.11
962928000	189	10.06
962938800	189	10
962949600	189	9.99
962960400	189	10.02
962971200	189	10.06
962982000	189	10.1
962992800	189	10.09
963003600	189	10.05
963014400	190	9.98
963025200	190	6.44
963036000	190	9.9
963046800	190	9.9
963057600	190	9.91
963068400	190	9.95
963079200	190	9.99
963090000	190	10.08
963100800	191	10.2
963111600	191	10.37
963122400	191	10.55
963133200	191	10.7
963144000	191	10.77
963154800	191	10.79
963165600	191	10.78
963176400	191	10.75
963187200	192	10.71
963198000	192	10.65
963208800	192	10.58
963219600	192	10.5
963230400	192	10.43
963241200	192	10.35
963252000	192	10.29
963262800	192	10.23
963273600	193	10.17
963284400	193	10.12
963295200	193	10.1
963306000	193	10.08
963316800	193	10.1
963327600	193	10.12
963338400	193	10.16
963349200	193	10.25
963360000	194	10.35
963370800	194	10.48
963381600	194	10.65
963392400	194	10.82
963403200	194	10.97
963414000	194	10.97
963424800	194	11
963435600	194	10.96
963446400	195	10.9
963457200	195	10.79
963468000	195	10.68
963478800	195	10.56
963489600	195	10.49
963500400	195	10.42
963511200	195	10.39
963522000	195	10.36
963532800	196	10.33
963543600	196	10.28
963554400	196	10.21
963565200	196	10.13
963576000	196	10.04
963586800	196	9.94
963597600	196	9.83
963608400	196	5.55
963619200	197	5.49
963630000	197	5.87
963640800	197	6.14
963651600	197	6.3
963662400	197	6.45
963673200	197	6.62
963684000	197	6.73
963694800	197	6.8
963705600	198	6.82
963716400	198	6.82
963727200	198	6.8
963738000	198	6.8
963748800	198	6.79
963759600	198	6.78
963770400	198	6.75
963781200	198	6.7
963792000	199	6.68
963802800	199	6.66
963813600	199	6.68
963824400	199	6.72
963835200	199	6.79
963846000	199	6.86
963856800	199	6.94
963867600	199	6.98
963878400	200	7.03
963889200	200	7
963900000	200	6.95
963910800	200	6.84
963921600	200	6.74
963932400	200	6.59
963943200	200	6.48
963954000	200	6.39
963964800	201	6.32
963975600	201	6.01
963986400	201	5.85
963997200	201	5.86
964008000	201	5.91
964018800	201	5.98
964029600	201	6.11
964040400	201	6.21
964051200	202	6.24
964062000	202	6.24
964072800	202	6.38
964083600	202	6.77
964094400	202	6.97
964105200	202	7.14
964116000	202	7.47
964126800	202	7.67
964137600	203	8.06
964148400	203	8.38
964159200	203	8.46
964170000	203	8.52
964180800	203	8.53
964191600	203	8.52
964202400	203	8.46
964213200	203	8.45
964224000	204	8.48
964234800	204	8.54
964245600	204	8.59
964256400	204	8.6
964267200	204	8.63
964278000	204	8.68
964288800	204	8.76
964299600	204	3.7
964310400	205	4.62
964321200	205	5.25
964332000	205	5.66
964342800	205	5.78
964353600	205	5.84
964364400	205	5.82
964375200	205	5.67
964386000	205	5.78
964396800	206	5.93
964407600	206	6.29
964418400	206	6.76
964429200	206	3.61
964440000	206	6.78
964450800	206	6.58
964461600	206	6.28
964472400	206	6.11
964483200	207	5.98
964494000	207	5.83
964504800	207	5.74
964515600	207	5.68
964526400	207	3.57
964537200	207	3.94
964548000	207	3.96
964558800	207	3.95
964569600	208	3.94
964580400	208	6.58
964591200	208	6.54
964602000	208	3.64
964612800	208	4.24
964623600	208	4.42
964634400	208	4.67
964645200	208	4.65
964656000	209	4.68
964666800	209	3.75
964677600	209	4.01
964688400	209	4.28
964699200	209	4.27
964710000	209	4.2
964720800	209	4.16
964731600	209	4.21
964742400	210	5.38
964753200	210	3.2
964764000	210	3.35
964774800	210	6.06
964785600	210	6.87
964796400	210	7.44
964807200	210	7.64
964818000	210	8.15
964828800	211	8.49
964839600	211	9.99
964850400	211	10.12
964861200	211	10.17
964872000	211	10.2
964882800	211	3.56
964893600	211	10.21
964904400	211	10.21
964915200	212	10.28
964926000	212	14.17
964936800	212	14.42
964947600	212	14.47
964958400	212	14.43
964969200	212	14.18
964980000	212	12.8
964990800	212	12.55
965001600	213	12.37
965012400	213	12.22
965023200	213	4.63
965034000	213	5.59
965044800	213	6.14
965055600	213	6.28
965066400	213	13.3
965077200	213	13.38
965088000	214	13.42
