Unix	jday	tp
1067644800	305	9.07
1067655600	305	9.04
1067666400	305	8.97
1067677200	305	3.59
1067688000	305	4.05
1067698800	305	4.46
1067709600	305	5.77
1067720400	305	6.69
1067731200	306	7.6
1067742000	306	3.61
1067752800	306	4.25
1067763600	306	4.36
1067774400	306	4.56
1067785200	306	4.65
1067796000	306	5.58
1067806800	306	6.18
1067817600	307	6.45
1067828400	307	6.54
1067839200	307	6.51
1067850000	307	3.13
1067860800	307	3.66
1067871600	307	4.22
1067882400	307	5.12
1067893200	307	5.76
1067904000	308	6.36
1067914800	308	6.5
1067925600	308	6.44
1067936400	308	6.28
1067947200	308	6.24
1067958000	308	6.38
1067968800	308	6.86
1067979600	308	8.02
1067990400	309	3.37
1068001200	309	4.16
1068012000	309	10.17
1068022800	309	10.25
1068033600	309	3.17
1068044400	309	3.36
1068055200	309	3.58
1068066000	309	10.78
1068076800	310	10.96
1068087600	310	11.1
1068098400	310	11.43
1068109200	310	11.73
1068120000	310	3.2
1068130800	310	3.57
1068141600	310	3.59
1068152400	310	3.64
1068163200	311	4.3
1068174000	311	4.46
1068184800	311	4.65
1068195600	311	4.62
1068206400	311	4.57
1068217200	311	4.54
1068228000	311	4.55
1068238800	311	4.58
1068249600	312	4.61
1068260400	312	10.87
1068271200	312	6.4
1068282000	312	6.35
1068292800	312	6.31
1068303600	312	6.41
1068314400	312	7.13
1068325200	312	7.36
1068336000	313	7.43
1068346800	313	7.56
1068357600	313	7.67
1068368400	313	3.66
1068379200	313	3.99
1068390000	313	4.14
1068400800	313	4.25
1068411600	313	7.76
1068422400	314	7.67
1068433200	314	7.61
1068444000	314	7.58
1068454800	314	7.56
1068465600	314	5.86
1068476400	314	5.8
1068487200	314	5.74
1068498000	314	5.67
1068508800	315	5.61
1068519600	315	5.64
1068530400	315	3.3
1068541200	315	3.65
1068552000	315	3.94
1068562800	315	3.94
1068573600	315	3.87
1068584400	315	3.2
1068595200	316	3.37
1068606000	316	3.51
1068616800	316	3.65
1068627600	316	3.81
1068638400	316	3.86
1068649200	316	12.95
1068660000	316	12.69
1068670800	316	12.49
1068681600	317	3.15
1068692400	317	4.12
1068703200	317	4.2
1068714000	317	4.31
1068724800	317	4.58
1068735600	317	5.07
1068746400	317	5.45
1068757200	317	5.58
1068768000	318	5.62
1068778800	318	5.66
1068789600	318	5.71
1068800400	318	5.93
1068811200	318	3.33
1068822000	318	4.2
1068832800	318	4.23
1068843600	318	4.26
1068854400	319	2.61
1068865200	319	3.22
1068876000	319	3.79
1068886800	319	3.14
1068897600	319	3.59
1068908400	319	3.66
1068919200	319	13.01
1068930000	319	12.83
1068940800	320	12.88
1068951600	320	13.08
1068962400	320	13.24
1068973200	320	13.24
1068984000	320	13.2
1068994800	320	3.13
1069005600	320	6.92
1069016400	320	6.33
1069027200	321	5.94
1069038000	321	6.26
1069048800	321	6.59
1069059600	321	6.8
1069070400	321	6.82
1069081200	321	6.79
1069092000	321	6.74
1069102800	321	6.72
1069113600	322	8.88
1069124400	322	8.9
1069135200	322	8.9
1069146000	322	8.89
1069156800	322	8.86
1069167600	322	8.83
1069178400	322	8.71
1069189200	322	8.63
1069200000	323	8.57
1069210800	323	8.53
1069221600	323	8.53
1069232400	323	8.55
1069243200	323	8.63
1069254000	323	4.24
1069264800	323	4.35
1069275600	323	10.95
1069286400	324	11.22
1069297200	324	11.71
1069308000	324	4.78
1069318800	324	4.78
1069329600	324	4.85
1069340400	324	5.06
1069351200	324	5.27
1069362000	324	5.43
1069372800	325	5.61
1069383600	325	3.54
1069394400	325	3.96
1069405200	325	3.93
1069416000	325	3.93
1069426800	325	12.02
1069437600	325	3.89
1069448400	325	4.39
1069459200	326	4.76
1069470000	326	4.84
1069480800	326	4.9
1069491600	326	3.12
1069502400	326	3.29
1069513200	326	11.44
1069524000	326	3.14
1069534800	326	4.17
1069545600	327	4.22
1069556400	327	10.98
1069567200	327	3.19
1069578000	327	4.09
1069588800	327	4.16
1069599600	327	10.25
1069610400	327	4.16
1069621200	327	4.36
1069632000	328	5.35
1069642800	328	10.87
1069653600	328	11.24
1069664400	328	12.08
1069675200	328	12.86
1069686000	328	13.31
1069696800	328	13.17
1069707600	328	12.99
1069718400	329	12.6
1069729200	329	12.21
1069740000	329	11.89
1069750800	329	11.54
1069761600	329	11.31
1069772400	329	11.16
1069783200	329	11.05
1069794000	329	10.97
1069804800	330	10.88
1069815600	330	10.78
1069826400	330	10.57
1069837200	330	10.34
1069848000	330	10.18
1069858800	330	10.06
1069869600	330	9.93
1069880400	330	9.79
1069891200	331	9.53
1069902000	331	9.29
1069912800	331	9.15
1069923600	331	4.79
1069934400	331	5.36
1069945200	331	5.72
1069956000	331	5.89
1069966800	331	5.98
1069977600	332	5.99
1069988400	332	5.92
1069999200	332	8.95
1070010000	332	9.41
1070020800	332	10.04
1070031600	332	9.81
1070042400	332	8.93
1070053200	332	9.43
1070064000	333	9.88
1070074800	333	10.33
1070085600	333	11.16
1070096400	333	11.21
1070107200	333	11.06
1070118000	333	10.82
1070128800	333	10.34
1070139600	333	9.83
1070150400	334	9.74
1070161200	334	9.97
1070172000	334	10.93
1070182800	334	11.7
1070193600	334	11.94
1070204400	334	12.37
1070215200	334	12.98
1070226000	334	13.15
1070236800	335	13.12
