Unix	jday	tp
970358400	275	3.1
970369200	275	2.97
970380000	275	3.53
970390800	275	3.79
970401600	275	4.01
970412400	275	4.21
970423200	275	4.41
970434000	275	6.08
970444800	276	3.45
970455600	276	3.81
970466400	276	3.84
970477200	276	3.89
970488000	276	3.96
970498800	276	3.74
970509600	276	3.59
970520400	276	3.53
970531200	277	3.67
970542000	277	3.84
970552800	277	3.89
970563600	277	3.92
970574400	277	3.95
970585200	277	3.76
970596000	277	3.82
970606800	277	3.93
970617600	278	3.89
970628400	278	3.5
970639200	278	4.33
970650000	278	4.6
970660800	278	6.31
970671600	278	6.4
970682400	278	3.98
970693200	278	4.18
970704000	279	4.24
970714800	279	4.18
970725600	279	4.25
970736400	279	4.29
970747200	279	4.42
970758000	279	4.33
970768800	279	4.6
970779600	279	4.64
970790400	280	4.64
970801200	280	4.62
970812000	280	4.6
970822800	280	6.35
970833600	280	6.45
970844400	280	6.56
970855200	280	13.8
970866000	280	13.52
970876800	281	13.27
970887600	281	7.56
970898400	281	7.64
970909200	281	7.88
970920000	281	3.48
970930800	281	3.9
970941600	281	4.04
970952400	281	4.25
970963200	282	4.4
970974000	282	4.63
970984800	282	5.55
970995600	282	3
971006400	282	3.8
971017200	282	3.19
971028000	282	3.16
971038800	282	3.16
971049600	283	3.59
971060400	283	4.18
971071200	283	5.63
971082000	283	6.33
971092800	283	6.45
971103600	283	6.46
971114400	283	6.36
971125200	283	6.26
971136000	284	3.13
971146800	284	3.55
971157600	284	14.28
971168400	284	14.27
971179200	284	12.66
971190000	284	12.44
971200800	284	12.25
971211600	284	12.13
971222400	285	4.93
971233200	285	5.62
971244000	285	6.37
971254800	285	6.94
971265600	285	4.18
971276400	285	5.69
971287200	285	7.12
971298000	285	8.27
971308800	286	8.45
971319600	286	8.66
971330400	286	8.93
971341200	286	8.98
971352000	286	8.9
971362800	286	8.51
971373600	286	8.29
971384400	286	8.07
971395200	287	7.67
971406000	287	7.46
971416800	287	7.29
971427600	287	7.12
971438400	287	7.04
971449200	287	6.99
971460000	287	6.97
971470800	287	6.98
971481600	288	3.91
971492400	288	4.24
971503200	288	4.43
971514000	288	7.89
971524800	288	7.94
971535600	288	7.91
971546400	288	7.88
971557200	288	7.92
971568000	289	7.87
971578800	289	3.7
971589600	289	3.94
971600400	289	4.01
971611200	289	6.37
971622000	289	3.65
971632800	289	3.99
971643600	289	3.92
971654400	290	3.91
971665200	290	4.08
971676000	290	4.17
971686800	290	4.18
971697600	290	4.22
971708400	290	4.2
971719200	290	4.17
971730000	290	4.07
971740800	291	3.95
971751600	291	3.87
971762400	291	3.93
971773200	291	5.63
971784000	291	5.75
971794800	291	5.94
971805600	291	6.02
971816400	291	6.1
971827200	292	6.04
971838000	292	5.92
971848800	292	5.82
971859600	292	5.75
971870400	292	5.72
971881200	292	5.76
971892000	292	5.88
971902800	292	5.99
971913600	293	5.98
971924400	293	5.96
971935200	293	6.04
971946000	293	6.4
971956800	293	9.44
971967600	293	3.14
971978400	293	3.6
971989200	293	3.62
9.72e+08	294	11.84
972010800	294	11.75
972021600	294	10.48
972032400	294	10.19
972043200	294	9.85
972054000	294	9.53
972064800	294	9.44
972075600	294	9.41
972086400	295	10.97
972097200	295	9.2
972108000	295	9.16
972118800	295	9.2
972129600	295	9.25
972140400	295	9.3
972151200	295	9.35
972162000	295	13.42
972172800	296	13.54
972183600	296	9.42
972194400	296	9.38
972205200	296	9.3
972216000	296	9.24
972226800	296	9.18
972237600	296	9.13
972248400	296	9.03
972259200	297	8.92
972270000	297	8.8
972280800	297	8.65
972291600	297	8.54
972302400	297	15.91
972313200	297	16.24
972324000	297	16.32
972334800	297	16.29
972345600	298	15.94
972356400	298	13.55
972367200	298	13.29
972378000	298	12.97
972388800	298	12.32
972399600	298	11.98
972410400	298	3.13
972421200	298	3.61
972432000	299	10.63
972442800	299	10.28
972453600	299	10.11
972464400	299	9.98
972475200	299	9.88
972486000	299	9.78
972496800	299	6.08
972507600	299	9.3
972518400	300	9.14
972529200	300	9.01
972540000	300	8.95
972550800	300	8.93
972561600	300	8.97
972572400	300	3.51
972583200	300	12.3
972594000	300	12.35
972604800	301	12.34
972615600	301	12.23
972626400	301	12.12
972637200	301	11.98
972648000	301	3.5
972658800	301	3.55
972669600	301	3.6
972680400	301	3.66
972691200	302	8.87
972702000	302	8.61
972712800	302	8.33
972723600	302	8.22
972734400	302	3.13
972745200	302	3.56
972756000	302	3.65
972766800	302	4.15
972777600	303	4.14
972788400	303	4.15
972799200	303	4.18
972810000	303	4.18
972820800	303	3.26
972831600	303	4.45
972842400	303	5.26
972853200	303	5.64
972864000	304	5.75
972874800	304	5.79
972885600	304	5.72
972896400	304	5.65
972907200	304	2.9
972918000	304	3.06
972928800	304	3.79
972939600	304	3.84
972950400	305	3.11
972961200	305	3.62
972972000	305	4.01
972982800	305	4.13
972993600	305	4.27
973004400	305	4.93
973015200	305	5.44
973026000	305	5.66
973036800	306	5.73
