Unix	jday	tp
978307200	1	6.86
978318000	1	6.89
978328800	1	6.87
978339600	1	6.8
978350400	1	6.71
978361200	1	6.55
978372000	1	6.22
978382800	1	5.09
978393600	2	5.58
978404400	2	5.76
978415200	2	5.94
978426000	2	6.01
978436800	2	5.98
978447600	2	5.89
978458400	2	5.85
978469200	2	5.83
978480000	3	5.87
978490800	3	6.67
978501600	3	6.87
978512400	3	3.26
978523200	3	7.07
978534000	3	7.1
978544800	3	7.12
978555600	3	8.76
978566400	4	8.58
978577200	4	8.51
978588000	4	3.29
978598800	4	3.63
978609600	4	3.85
978620400	4	3.94
978631200	4	8.76
978642000	4	3.14
978652800	5	4.16
978663600	5	4.18
978674400	5	9.18
978685200	5	9.11
978696000	5	9.03
978706800	5	8.94
978717600	5	8.86
978728400	5	8.77
978739200	6	8.72
978750000	6	8.72
978760800	6	8.76
978771600	6	8.83
978782400	6	8.9
978793200	6	8.93
978804000	6	8.93
978814800	6	8.91
978825600	7	8.88
978836400	7	8.82
978847200	7	8.75
978858000	7	3.18
978868800	7	3.61
978879600	7	4.15
978890400	7	8.53
978901200	7	8.48
978912000	8	8.44
978922800	8	8.38
978933600	8	8.32
978944400	8	5.29
978955200	8	5.47
978966000	8	5.79
978976800	8	3.29
978987600	8	3.88
978998400	9	4
979009200	9	4.14
979020000	9	4.21
979030800	9	4.07
979041600	9	4.15
979052400	9	4.89
979063200	9	5.3
979074000	9	5.57
979084800	10	5.59
979095600	10	5.6
979106400	10	5.73
979117200	10	5.78
979128000	10	5.77
979138800	10	5.75
979149600	10	5.73
979160400	10	5.71
979171200	11	5.68
979182000	11	5.67
979192800	11	5.65
979203600	11	5.63
979214400	11	5.59
979225200	11	5.54
979236000	11	5.47
979246800	11	5.37
979257600	12	9.38
979268400	12	9.24
979279200	12	9.12
979290000	12	9.02
979300800	12	8.87
979311600	12	3.14
979322400	12	4.22
979333200	12	4.72
979344000	13	5.03
979354800	13	8.26
979365600	13	8.23
979376400	13	8.14
979387200	13	8.08
979398000	13	8.06
979408800	13	5.22
979419600	13	6.07
979430400	14	6.78
979441200	14	6.84
979452000	14	6.85
979462800	14	6.81
979473600	14	6.75
979484400	14	6.72
979495200	14	6.71
979506000	14	6.74
979516800	15	3.54
979527600	15	4.05
979538400	15	4.24
979549200	15	4.57
979560000	15	4.79
979570800	15	4.95
979581600	15	3.87
979592400	15	4.35
979603200	16	3.2
979614000	16	4.14
979624800	16	5.02
979635600	16	6.27
979646400	16	6.86
979657200	16	6.94
979668000	16	3.52
979678800	16	4.26
979689600	17	6.72
979700400	17	6.9
979711200	17	6.91
979722000	17	6.76
979732800	17	10.83
979743600	17	10.82
979754400	17	6.44
979765200	17	7.52
979776000	18	7.5
979786800	18	7.47
979797600	18	7.39
979808400	18	7.31
979819200	18	7.19
979830000	18	3.14
979840800	18	3.6
979851600	18	4.18
979862400	19	8.97
979873200	19	9
979884000	19	9.04
979894800	19	9.02
979905600	19	8.98
979916400	19	8.89
979927200	19	8.86
979938000	19	5.59
979948800	20	6.04
979959600	20	6.21
979970400	20	6
979981200	20	8.35
979992000	20	8.66
980002800	20	9.26
980013600	20	3.27
980024400	20	10.85
980035200	21	3.59
980046000	21	3.6
980056800	21	10.58
980067600	21	10.36
980078400	21	10.15
980089200	21	9.8
980100000	21	9.56
980110800	21	9.51
980121600	22	9.8
980132400	22	10.7
980143200	22	10.72
980154000	22	10.58
980164800	22	10.72
980175600	22	10.9
980186400	22	6.33
980197200	22	3.27
980208000	23	3.44
980218800	23	3.52
980229600	23	4.2
980240400	23	3.04
980251200	23	3.24
980262000	23	6.15
980272800	23	6.4
980283600	23	3.34
980294400	24	4.22
980305200	24	4.29
980316000	24	3.16
980326800	24	3.36
980337600	24	3.29
980348400	24	3.63
980359200	24	3.73
980370000	24	11.58
980380800	25	11.95
980391600	25	12.04
980402400	25	12.07
980413200	25	12.05
980424000	25	12
980434800	25	3.12
980445600	25	4.29
980456400	25	6.32
980467200	26	6.49
980478000	26	6.48
980488800	26	6.45
980499600	26	6.21
980510400	26	6.42
980521200	26	6.65
980532000	26	6.92
980542800	26	7.48
980553600	27	7.88
980564400	27	8.63
980575200	27	8.71
980586000	27	8.6
980596800	27	8.48
980607600	27	8.34
980618400	27	8.31
980629200	27	8.37
980640000	28	9.73
980650800	28	9.72
980661600	28	3.57
980672400	28	9.13
980683200	28	9.01
980694000	28	8.91
980704800	28	8.69
980715600	28	8.37
980726400	29	8.2
980737200	29	8.04
980748000	29	7.78
980758800	29	7.6
980769600	29	7.49
980780400	29	7.41
980791200	29	7.34
980802000	29	7.29
980812800	30	7.21
980823600	30	3.11
980834400	30	3.7
980845200	30	4.68
980856000	30	5.2
980866800	30	5.44
980877600	30	5.6
980888400	30	5.6
980899200	31	3.21
980910000	31	4.17
980920800	31	3.57
980931600	31	4.75
980942400	31	5.21
980953200	31	5.37
980964000	31	5.48
980974800	31	5.5
980985600	32	5.42
