Unix	jday	tp
1214870400	183	9.86
1214881200	183	9.89
1214892000	183	9.88
1214902800	183	9.91
1214913600	183	9.87
1214924400	183	9.84
1214935200	183	9.8
1214946000	183	9.81
1214956800	184	9.83
1214967600	184	9.89
1214978400	184	9.91
1214989200	184	9.85
1.215e+09	184	9.7
1215010800	184	9.45
1215021600	184	9.26
1215032400	184	9.18
1215043200	185	9.11
1215054000	185	9.09
1215064800	185	9.13
1215075600	185	9.99
1215086400	185	11
1215097200	185	11.04
1215108000	185	10.91
1215118800	185	10.76
1215129600	186	10.59
1215140400	186	10.39
1215151200	186	10.33
1215162000	186	10.2
1215172800	186	4.35
1215183600	186	4.85
1215194400	186	10.15
1215205200	186	3.97
1215216000	187	4.74
1215226800	187	5.59
1215237600	187	5.68
1215248400	187	6.03
1215259200	187	5.81
1215270000	187	9.12
1215280800	187	9.21
1215291600	187	9.12
1215302400	188	9.06
1215313200	188	8.96
1215324000	188	8.85
1215334800	188	8.71
1215345600	188	8.48
1215356400	188	8.05
1215367200	188	8.41
1215378000	188	9.2
1215388800	189	9.45
1215399600	189	9.12
1215410400	189	9.3
1215421200	189	12.47
1215432000	189	13.03
1215442800	189	13.07
1215453600	189	12.98
1215464400	189	12.78
1215475200	190	12.13
1215486000	190	11.91
1215496800	190	11.82
1215507600	190	11.76
1215518400	190	11.77
1215529200	190	11.77
1215540000	190	11.73
1215550800	190	11.6
1215561600	191	11.39
1215572400	191	11.22
1215583200	191	11.17
1215594000	191	11.35
1215604800	191	12.51
1215615600	191	12.18
1215626400	191	11.97
1215637200	191	11.75
1215648000	192	11.42
1215658800	192	11.12
1215669600	192	4.85
1215680400	192	5.28
1215691200	192	5.64
1215702000	192	5.72
1215712800	192	6.07
1215723600	192	6.31
1215734400	193	6.84
1215745200	193	6.94
1215756000	193	6.92
1215766800	193	6.81
1215777600	193	6.8
1215788400	193	8.22
1215799200	193	8.23
1215810000	193	3.86
1215820800	194	3.88
1215831600	194	4.22
1215842400	194	4.22
1215853200	194	8.83
1215864000	194	8.89
1215874800	194	8.99
1215885600	194	9.17
1215896400	194	9.2
1215907200	195	9.09
1215918000	195	9.04
1215928800	195	8.99
1215939600	195	3.55
1215950400	195	3.63
1215961200	195	11.83
1215972000	195	12.99
1215982800	195	13.25
1215993600	196	13.23
1216004400	196	13.07
1216015200	196	13.13
1216026000	196	14.05
1216036800	196	14.77
1216047600	196	15.8
1216058400	196	15.88
1216069200	196	15.74
1216080000	197	13.3
1216090800	197	12.58
1216101600	197	12.25
1216112400	197	11.97
1216123200	197	11.78
1216134000	197	11.31
1216144800	197	11.03
1216155600	197	10.83
1216166400	198	10.68
1216177200	198	10.37
1216188000	198	10.22
1216198800	198	11.7
1216209600	198	11.71
1216220400	198	11.56
1216231200	198	11.12
1216242000	198	10.98
1216252800	199	11.26
1216263600	199	11.33
1216274400	199	11.25
1216285200	199	10.99
1216296000	199	10.92
1216306800	199	10.82
1216317600	199	10.72
1216328400	199	10.48
1216339200	200	5.87
1216350000	200	6.08
1216360800	200	6.37
1216371600	200	6.42
1216382400	200	12.11
1216393200	200	11.99
1216404000	200	11.9
1216414800	200	11.73
1216425600	201	11.4
1216436400	201	6.08
1216447200	201	6.35
1216458000	201	6.32
1216468800	201	6.26
1216479600	201	6.36
1216490400	201	7.23
1216501200	201	7.29
1216512000	202	7.84
1216522800	202	8.23
1216533600	202	9.59
1216544400	202	9.8
1216555200	202	9.84
1216566000	202	8.24
1216576800	202	8.14
1216587600	202	7.95
1216598400	203	7.75
1216609200	203	7.59
1216620000	203	7.54
1216630800	203	7.48
1216641600	203	3.23
1216652400	203	3.86
1216663200	203	4.21
1216674000	203	4.63
1216684800	204	5.2
1216695600	204	6.35
1216706400	204	6.96
1216717200	204	6.92
1216728000	204	6.46
1216738800	204	6.18
1216749600	204	8.1
1216760400	204	8.29
1216771200	205	2.67
1216782000	205	3.53
1216792800	205	3.94
1216803600	205	4.37
1216814400	205	5.18
1216825200	205	6.57
1216836000	205	8.42
1216846800	205	9.13
1216857600	206	9.66
1216868400	206	9.94
1216879200	206	10.05
1216890000	206	10.11
1216900800	206	10.17
1216911600	206	10.26
1216922400	206	11.3
1216933200	206	12.71
1216944000	207	11.89
1216954800	207	11.72
1216965600	207	11.62
1216976400	207	11.49
1216987200	207	11.46
1216998000	207	11.35
1217008800	207	11.27
1217019600	207	11.15
1217030400	208	11.06
1217041200	208	10.94
1217052000	208	10.83
1217062800	208	10.68
1217073600	208	10.51
1217084400	208	10.27
1217095200	208	10.28
1217106000	208	10.72
1217116800	209	11.05
1217127600	209	11.13
1217138400	209	11.16
1217149200	209	11.06
1217160000	209	10.92
1217170800	209	10.83
1217181600	209	10.82
1217192400	209	10.83
1217203200	210	10.9
1217214000	210	11.29
1217224800	210	12.67
1217235600	210	12.42
1217246400	210	12.42
1217257200	210	12.63
1217268000	210	12.84
1217278800	210	12.89
1217289600	211	12.87
1217300400	211	12.83
1217311200	211	12.74
1217322000	211	12.47
1217332800	211	12.28
1217343600	211	12.19
1217354400	211	12.16
1217365200	211	5.66
1217376000	212	6.25
1217386800	212	6.77
1217397600	212	7.4
1217408400	212	8.1
1217419200	212	9.15
1217430000	212	10.04
1217440800	212	10.36
1217451600	212	10.78
1217462400	213	10.9
1217473200	213	10.85
1217484000	213	10.73
1217494800	213	10.51
1217505600	213	10.36
1217516400	213	10.2
1217527200	213	9.98
1217538000	213	9.41
1217548800	214	9.27
