Unix	jday	tp
1141171200	60	6.88
1141182000	60	3.09
1141192800	60	3.22
1141203600	60	5
1141214400	60	6.02
1141225200	60	6.74
1141236000	60	7.12
1141246800	60	7.56
1141257600	61	10.68
1141268400	61	10.86
1141279200	61	11.02
1141290000	61	11.12
1141300800	61	4.34
1141311600	61	5.52
1141322400	61	5.55
1141333200	61	9.81
1141344000	62	5.24
1141354800	62	5.75
1141365600	62	10.13
1141376400	62	10.25
1141387200	62	10.28
1141398000	62	9.99
1141408800	62	9.89
1141419600	62	9.52
1141430400	63	9.29
1141441200	63	8.95
1141452000	63	8.93
1141462800	63	8.96
1141473600	63	8.99
1141484400	63	8.78
1141495200	63	10.56
1141506000	63	10.68
1141516800	64	10.74
1141527600	64	10.91
1141538400	64	10.93
1141549200	64	10.71
1141560000	64	10.48
1141570800	64	10.66
1141581600	64	10.97
1141592400	64	11.68
1141603200	65	11.8
1141614000	65	11.68
1141624800	65	11.73
1141635600	65	11.62
1141646400	65	11.5
1141657200	65	11.22
1141668000	65	11.09
1141678800	65	10.95
1141689600	66	11
1141700400	66	10.95
1141711200	66	10.87
1141722000	66	10.69
1141732800	66	10.71
1141743600	66	10.7
1141754400	66	10.9
1141765200	66	10.95
1141776000	67	11.12
1141786800	67	11.28
1141797600	67	11.58
1141808400	67	11.58
1141819200	67	3.85
1141830000	67	4.33
1141840800	67	3.13
1141851600	67	3.71
1141862400	68	3.94
1141873200	68	6.87
1141884000	68	6.8
1141894800	68	6.68
1141905600	68	2.74
1141916400	68	11.9
1141927200	68	11.85
1141938000	68	11.65
1141948800	69	11.55
1141959600	69	3.19
1141970400	69	3.32
1141981200	69	3.44
1141992000	69	3.05
1142002800	69	4.25
1142013600	69	5.36
1142024400	69	5.8
1142035200	70	5.67
1142046000	70	3.52
1142056800	70	10.38
1142067600	70	2.63
1142078400	70	3.52
1142089200	70	3.72
1142100000	70	11.61
1142110800	70	3.49
1142121600	71	4
1142132400	71	4.02
1142143200	71	9.86
1142154000	71	9.73
1142164800	71	9.65
1142175600	71	9.29
1142186400	71	9.22
1142197200	71	9.07
1142208000	72	9.06
1142218800	72	3.63
1142229600	72	4.05
1142240400	72	4.28
1142251200	72	4.34
1142262000	72	4.71
1142272800	72	5.27
1142283600	72	5.9
1142294400	73	6.47
1142305200	73	6.5
1142316000	73	7.26
1142326800	73	7.49
1142337600	73	7.6
1142348400	73	7.92
1142359200	73	6.97
1142370000	73	6.94
1142380800	74	10.19
1142391600	74	10.19
1142402400	74	10.25
1142413200	74	10.26
1142424000	74	10.1
1142434800	74	9.98
1142445600	74	9.98
1142456400	74	10.09
1142467200	75	10.29
1142478000	75	10.46
1142488800	75	10.39
1142499600	75	10.22
1142510400	75	10.08
1142521200	75	9.97
1142532000	75	9.88
1142542800	75	9.78
1142553600	76	9.59
1142564400	76	9.45
1142575200	76	9.37
1142586000	76	9.32
1142596800	76	9.24
1142607600	76	9.19
1142618400	76	9.14
1142629200	76	9.09
1142640000	77	4.44
1142650800	77	5
1142661600	77	5.29
1142672400	77	5.72
1142683200	77	5.75
1142694000	77	5.73
1142704800	77	5.7
1142715600	77	5.68
1142726400	78	5.63
1142737200	78	11.97
1142748000	78	11.93
1142758800	78	11.83
1142769600	78	11.56
1142780400	78	11.05
1142791200	78	3.19
1142802000	78	3.49
1142812800	79	3.56
1142823600	79	3.96
1142834400	79	4.31
1142845200	79	4.76
1142856000	79	5.42
1142866800	79	5.56
1142877600	79	5.77
1142888400	79	5.78
1142899200	80	3.28
1142910000	80	3.68
1142920800	80	4.13
1142931600	80	4.59
1142942400	80	4.8
1142953200	80	4.89
1142964000	80	5.17
1142974800	80	5.33
1142985600	81	5.26
1142996400	81	5.18
1143007200	81	5.1
1143018000	81	5.01
1143028800	81	4.82
1143039600	81	4.66
1143050400	81	10.41
1143061200	81	10.25
1143072000	82	10.29
1143082800	82	4.22
1143093600	82	5.39
1143104400	82	5.43
1143115200	82	15.46
1143126000	82	14.98
1143136800	82	14.53
1143147600	82	13.84
1143158400	83	13.25
1143169200	83	12.8
1143180000	83	11.94
1143190800	83	4.87
1143201600	83	5.48
1143212400	83	10.03
1143223200	83	10.59
1143234000	83	10.73
1143244800	84	10.71
1143255600	84	10.57
1143266400	84	6.29
1143277200	84	6.38
1143288000	84	8.31
1143298800	84	8.38
1143309600	84	8.47
1143320400	84	8.54
1143331200	85	8.6
1143342000	85	8.59
1143352800	85	8.61
1143363600	85	5.08
1143374400	85	5.33
1143385200	85	5.63
1143396000	85	5.76
1143406800	85	5.89
1143417600	86	6.05
1143428400	86	6.27
1143439200	86	6.55
1143450000	86	6.94
1143460800	86	7.42
1143471600	86	7.88
1143482400	86	8.04
1143493200	86	8.19
1143504000	87	4.49
1143514800	87	4.96
1143525600	87	5.08
1143536400	87	8.96
1143547200	87	9.03
1143558000	87	9.12
1143568800	87	9.27
1143579600	87	5.69
1143590400	88	5.89
1143601200	88	6.3
1143612000	88	6.3
1143622800	88	6.27
1143633600	88	6.24
1143644400	88	6.19
1143655200	88	6.14
1143666000	88	6.07
1143676800	89	9.73
1143687600	89	5.91
1143698400	89	7.44
1143709200	89	7.62
1143720000	89	7.97
1143730800	89	8.06
1143741600	89	8.09
1143752400	89	8.11
1143763200	90	8.12
1143774000	90	8.18
1143784800	90	8.72
1143795600	90	8.87
1143806400	90	8.89
1143817200	90	8.85
1143828000	90	8.75
1143838800	90	8.38
1143849600	91	8.05
