Unix	jday	tp
1151712000	182	11.99
1151722800	182	11.94
1151733600	182	11.92
1151744400	182	11.87
1151755200	182	5.88
1151766000	182	5.93
1151776800	182	5.93
1151787600	182	5.93
1151798400	183	5.93
1151809200	183	5.99
1151820000	183	6.09
1151830800	183	6.23
1151841600	183	6.56
1151852400	183	7.61
1151863200	183	8.33
1151874000	183	8.55
1151884800	184	8.83
1151895600	184	9.05
1151906400	184	9.12
1151917200	184	9.34
1151928000	184	13.35
1151938800	184	13.51
1151949600	184	13.55
1151960400	184	13.64
1151971200	185	13.67
1151982000	185	13.52
1151992800	185	13.41
1152003600	185	13.37
1152014400	185	13.42
1152025200	185	13.35
1152036000	185	13.3
1152046800	185	13.25
1152057600	186	13.23
1152068400	186	13.14
1152079200	186	13
1152090000	186	12.74
1152100800	186	12.37
1152111600	186	12.14
1152122400	186	11.96
1152133200	186	8.77
1152144000	187	8.51
1152154800	187	8.35
1152165600	187	8.27
1152176400	187	8.26
1152187200	187	8.31
1152198000	187	8.34
1152208800	187	8.3
1152219600	187	8.47
1152230400	188	8.6
1152241200	188	9.96
1152252000	188	10.48
1152262800	188	10.7
1152273600	188	10.74
1152284400	188	10.62
1152295200	188	10.35
1152306000	188	10.19
1152316800	189	10.22
1152327600	189	10.33
1152338400	189	10.37
1152349200	189	10.3
1152360000	189	10.3
1152370800	189	10.3
1152381600	189	10.25
1152392400	189	10.17
1152403200	190	10.11
1152414000	190	10.1
1152424800	190	10.22
1152435600	190	10.17
1152446400	190	10.1
1152457200	190	9.95
1152468000	190	9.88
1152478800	190	9.64
1152489600	191	9.77
1152500400	191	10.25
1152511200	191	10.81
1152522000	191	10.85
1152532800	191	11.06
1152543600	191	11.17
1152554400	191	11.97
1152565200	191	13.24
1152576000	192	13.37
1152586800	192	2.78
1152597600	192	3.24
1152608400	192	3.27
1152619200	192	11.97
1152630000	192	11.88
1152640800	192	6.55
1152651600	192	6.74
1152662400	193	6.72
1152673200	193	3.03
1152684000	193	3.68
1152694800	193	4.26
1152705600	193	12.25
1152716400	193	13.01
1152727200	193	13.13
1152738000	193	13.11
1152748800	194	13.02
1152759600	194	12.81
1152770400	194	12.36
1152781200	194	12.13
1152792000	194	11.97
1152802800	194	11.03
1152813600	194	10.5
1152824400	194	10.04
1152835200	195	9.87
1152846000	195	4.16
1152856800	195	4.62
1152867600	195	4.84
1152878400	195	5.12
1152889200	195	5.54
1152900000	195	5.83
1152910800	195	6.41
1152921600	196	7.29
1152932400	196	7.55
1152943200	196	7.68
1152954000	196	7.59
1152964800	196	7.46
1152975600	196	7.21
1152986400	196	7.11
1152997200	196	6.97
1153008000	197	6.91
1153018800	197	6.95
1153029600	197	7.3
1153040400	197	7.47
1153051200	197	7.64
1153062000	197	8.13
1153072800	197	8.54
1153083600	197	10.93
1153094400	198	11.01
1153105200	198	10.89
1153116000	198	10.84
1153126800	198	10.85
1153137600	198	10.98
1153148400	198	10.96
1153159200	198	10.99
1153170000	198	12.8
1153180800	199	12.9
1153191600	199	12.43
1153202400	199	12.21
1153213200	199	12.09
1153224000	199	12.06
1153234800	199	12.02
1153245600	199	12.1
1153256400	199	12.07
1153267200	200	12
1153278000	200	12
1153288800	200	12.16
1153299600	200	12.19
1153310400	200	12.04
1153321200	200	11.93
1153332000	200	11.83
1153342800	200	11.57
1153353600	201	11.42
1153364400	201	11.41
1153375200	201	11.44
1153386000	201	11.42
1153396800	201	11.35
1153407600	201	11.23
1153418400	201	11.21
1153429200	201	11.43
1153440000	202	5.38
1153450800	202	10.91
1153461600	202	11.73
1153472400	202	13.15
1153483200	202	13.58
1153494000	202	13.38
1153504800	202	13.32
1153515600	202	13.08
1153526400	203	12.92
1153537200	203	12.54
1153548000	203	12.36
1153558800	203	12.1
1153569600	203	12.15
1153580400	203	12.3
1153591200	203	14.22
1153602000	203	14.34
1153612800	204	14.27
1153623600	204	14.17
1153634400	204	12.86
1153645200	204	12.5
1153656000	204	13.25
1153666800	204	14.3
1153677600	204	14.76
1153688400	204	15.5
1153699200	205	15.56
1153710000	205	13.4
1153720800	205	13.13
1153731600	205	12.77
1153742400	205	12.7
1153753200	205	13.3
1153764000	205	15.32
1153774800	205	15.78
1153785600	206	15.88
1153796400	206	15.88
1153807200	206	14.8
1153818000	206	13.76
1153828800	206	13.49
1153839600	206	13.15
1153850400	206	13.22
1153861200	206	15.49
1153872000	207	15.63
1153882800	207	15.73
1153893600	207	15.76
1153904400	207	15.73
1153915200	207	15.67
1153926000	207	11.41
1153936800	207	11.24
1153947600	207	10.99
1153958400	208	10.89
1153969200	208	10.72
1153980000	208	10.55
1153990800	208	10.1
1154001600	208	9.93
1154012400	208	9.76
1154023200	208	9.67
1154034000	208	9.58
1154044800	209	13.71
1154055600	209	14.41
1154066400	209	14.65
1154077200	209	14.67
1154088000	209	14.51
1154098800	209	14.08
1154109600	209	11.41
1154120400	209	10.83
1154131200	210	10.56
1154142000	210	10.07
1154152800	210	9.89
1154163600	210	9.77
1154174400	210	9.66
1154185200	210	9.32
1154196000	210	9.14
1154206800	210	9.13
1154217600	211	9.23
1154228400	211	3.39
1154239200	211	3.46
1154250000	211	3.68
1154260800	211	3.96
1154271600	211	7.3
1154282400	211	7.9
1154293200	211	6.15
1154304000	212	5.98
1154314800	212	11.8
1154325600	212	3.72
1154336400	212	11.16
1154347200	212	10.53
1154358000	212	9.82
1154368800	212	9.41
1154379600	212	9.23
1154390400	213	9.1
