Unix	jday	tp
1122854400	213	11.05
1122865200	213	10.98
1122876000	213	10.96
1122886800	213	10.99
1122897600	213	11.23
1122908400	213	11.61
1122919200	213	11.63
1122930000	213	11.36
1122940800	214	11.07
1122951600	214	10.94
1122962400	214	10.88
1122973200	214	10.83
1122984000	214	10.78
1122994800	214	10.71
1123005600	214	10.63
1123016400	214	10.47
1123027200	215	10.26
1123038000	215	10.14
1123048800	215	10.08
1123059600	215	10.05
1123070400	215	10.02
1123081200	215	9.98
1123092000	215	9.93
1123102800	215	9.83
1123113600	216	9.68
1123124400	216	9.55
1123135200	216	9.5
1123146000	216	9.46
1123156800	216	9.4
1123167600	216	5.4
1123178400	216	5.5
1123189200	216	5.93
1123200000	217	6.09
1123210800	217	6.32
1123221600	217	6.39
1123232400	217	6.28
1123243200	217	6.27
1123254000	217	6.29
1123264800	217	6.32
1123275600	217	6.32
1123286400	218	6.36
1123297200	218	6.36
1123308000	218	6.28
1123318800	218	6.25
1123329600	218	6.3
1123340400	218	12
1123351200	218	11.8
1123362000	218	11.42
1123372800	219	11.17
1123383600	219	10.97
1123394400	219	10.87
1123405200	219	10.76
1123416000	219	10.64
1123426800	219	10.48
1123437600	219	10.26
1123448400	219	10.14
1123459200	220	10.12
1123470000	220	10.13
1123480800	220	10.23
1123491600	220	10.38
1123502400	220	10.71
1123513200	220	10.86
1123524000	220	11.12
1123534800	220	11.52
1123545600	221	11.57
1123556400	221	11.38
1123567200	221	11.2
1123578000	221	11.07
1123588800	221	10.99
1123599600	221	10.9
1123610400	221	10.92
1123621200	221	10.96
1123632000	222	13.1
1123642800	222	12.9
1123653600	222	12.49
1123664400	222	12.22
1123675200	222	12.12
1123686000	222	12.04
1123696800	222	12
1123707600	222	11.99
1123718400	223	12.01
1123729200	223	11.96
1123740000	223	11.9
1123750800	223	11.84
1123761600	223	11.76
1123772400	223	11.58
1123783200	223	11.11
1123794000	223	10.93
1123804800	224	10.87
1123815600	224	10.83
1123826400	224	10.78
1123837200	224	10.71
1123848000	224	10.69
1123858800	224	10.71
1123869600	224	10.75
1123880400	224	10.74
1123891200	225	10.69
1123902000	225	10.59
1123912800	225	10.5
1123923600	225	10.36
1123934400	225	10.24
1123945200	225	10.11
1123956000	225	10.03
1123966800	225	9.98
1123977600	226	9.95
1123988400	226	9.95
1123999200	226	9.99
1124010000	226	10.1
1124020800	226	12.17
1124031600	226	12.12
1124042400	226	12.05
1124053200	226	11.97
1124064000	227	11.92
1124074800	227	11.82
1124085600	227	11.81
1124096400	227	11.78
1124107200	227	11.8
1124118000	227	11.72
1124128800	227	11.66
1124139600	227	11.53
1124150400	228	11.45
1124161200	228	11.29
1124172000	228	11.2
1124182800	228	11.14
1124193600	228	11.12
1124204400	228	11.05
1124215200	228	10.97
1124226000	228	10.85
1124236800	229	10.73
1124247600	229	10.52
1124258400	229	10.31
1124269200	229	10.22
1124280000	229	10.22
1124290800	229	10.17
1124301600	229	10.17
1124312400	229	10.17
1124323200	230	10.2
1124334000	230	10.2
1124344800	230	10.2
1124355600	230	10.24
1124366400	230	11.7
1124377200	230	11.88
1124388000	230	12.03
1124398800	230	12.02
1124409600	231	12.01
1124420400	231	12.12
1124431200	231	12.46
1124442000	231	12.69
1124452800	231	2.55
1124463600	231	12.28
1124474400	231	12.19
1124485200	231	14.28
1124496000	232	14.21
1124506800	232	13.84
1124517600	232	13.67
1124528400	232	13.83
1124539200	232	14.15
1124550000	232	14.17
1124560800	232	14
1124571600	232	13.46
1124582400	233	13.43
1124593200	233	15.79
1124604000	233	15.69
1124614800	233	15.46
1124625600	233	15.17
1124636400	233	15.08
1124647200	233	15.31
1124658000	233	15.43
1124668800	234	13.74
1124679600	234	13.69
1124690400	234	15.53
1124701200	234	13.79
1124712000	234	13.91
1124722800	234	13.92
1124733600	234	13.79
1124744400	234	13.52
1124755200	235	13.37
1124766000	235	13.21
1124776800	235	13.1
1124787600	235	12.91
1124798400	235	12.66
1124809200	235	12.36
1124820000	235	12.25
1124830800	235	12.15
1124841600	236	12.1
1124852400	236	12.02
1124863200	236	11.92
1124874000	236	11.79
1124884800	236	11.62
1124895600	236	11.33
1124906400	236	11.2
1124917200	236	11.11
1124928000	237	11.04
1124938800	237	10.91
1124949600	237	10.94
1124960400	237	10.93
1124971200	237	11.02
1124982000	237	10.96
1124992800	237	11.28
1125003600	237	11.2
1125014400	238	11.21
1125025200	238	11.05
1125036000	238	11.05
1125046800	238	10.98
1125057600	238	11.07
1125068400	238	11.23
1125079200	238	11.43
1125090000	238	11.42
1125100800	239	11.38
1125111600	239	11.23
1125122400	239	11.22
1125133200	239	11.19
1125144000	239	11.14
1125154800	239	11.02
1125165600	239	10.95
1125176400	239	10.87
1125187200	240	10.76
1125198000	240	10.53
1125208800	240	10.23
1125219600	240	10.11
1125230400	240	10.05
1125241200	240	9.99
1125252000	240	9.94
1125262800	240	9.87
1125273600	241	9.79
1125284400	241	9.62
1125295200	241	9.44
1125306000	241	9.41
1125316800	241	9.51
1125327600	241	9.77
1125338400	241	9.83
1125349200	241	9.69
1125360000	242	9.45
1125370800	242	9.36
1125381600	242	9.35
1125392400	242	9.4
1125403200	242	10.81
1125414000	242	10.57
1125424800	242	10.09
1125435600	242	9.9
1125446400	243	9.77
1125457200	243	9.46
1125468000	243	9.37
1125478800	243	9.35
1125489600	243	9.31
1125500400	243	9.22
1125511200	243	9.16
1125522000	243	3.38
1125532800	244	3.31
