Unix	jday	tp
1172707200	60	11.35
1172718000	60	10.21
1172728800	60	10.32
1172739600	60	10.17
1172750400	60	10.12
1172761200	60	10.03
1172772000	60	10.03
1172782800	60	10.03
1172793600	61	10.17
1172804400	61	12.03
1172815200	61	12.11
1172826000	61	11.46
1172836800	61	11.53
1172847600	61	11.28
1172858400	61	12.22
1172869200	61	14.37
1172880000	62	14.6
1172890800	62	14.55
1172901600	62	13.8
1172912400	62	13.02
1172923200	62	12.56
1172934000	62	12.4
1172944800	62	12.23
1172955600	62	12.15
1172966400	63	12.06
1172977200	63	3.92
1172988000	63	4.39
1172998800	63	4.82
1173009600	63	5.13
1173020400	63	5.16
1173031200	63	5.2
1173042000	63	5.96
1173052800	64	6.02
1173063600	64	6.02
1173074400	64	5.99
1173085200	64	5.81
1173096000	64	5.71
1173106800	64	5.99
1173117600	64	6.02
1173128400	64	10.87
1173139200	65	10.8
1173150000	65	10.77
1173160800	65	3.33
1173171600	65	3.48
1173182400	65	3.35
1173193200	65	10.8
1173204000	65	10.77
1173214800	65	10.65
1173225600	66	10.52
1173236400	66	3.31
1173247200	66	3.49
1173258000	66	3.43
1173268800	66	7.31
1173279600	66	7.3
1173290400	66	6.98
1173301200	66	6.72
1173312000	67	12.94
1173322800	67	12.19
1173333600	67	12.01
1173344400	67	11.79
1173355200	67	11.29
1173366000	67	6.33
1173376800	67	10.92
1173387600	67	6.52
1173398400	68	10.73
1173409200	68	10.65
1173420000	68	3.38
1173430800	68	3.72
1173441600	68	4
1173452400	68	4.26
1173463200	68	4.33
1173474000	68	9.15
1173484800	69	9.06
1173495600	69	9
1173506400	69	13.12
1173517200	69	12.25
1173528000	69	11.91
1173538800	69	11.08
1173549600	69	10.8
1173560400	69	10.05
1173571200	70	9.84
1173582000	70	9.65
1173592800	70	9.6
1173603600	70	9.48
1173614400	70	9.44
1173625200	70	9.39
1173636000	70	9.53
1173646800	70	9.72
1173657600	71	9.7
1173668400	71	9.52
1173679200	71	9.3
1173690000	71	3.36
1173700800	71	3.33
1173711600	71	6.94
1173722400	71	3.24
1173733200	71	3.41
1173744000	72	4.73
1173754800	72	5.13
1173765600	72	6.75
1173776400	72	7.03
1173787200	72	8.1
1173798000	72	8.72
1173808800	72	8.99
1173819600	72	13.17
1173830400	73	12.77
1173841200	73	12.11
1173852000	73	3.92
1173862800	73	4.67
1173873600	73	4.73
1173884400	73	11.18
1173895200	73	11.04
1173906000	73	10.58
1173916800	74	10.57
1173927600	74	10.68
1173938400	74	11.67
1173949200	74	11.94
1173960000	74	12.22
1173970800	74	12.35
1173981600	74	12.48
1173992400	74	12.36
1174003200	75	12.28
1174014000	75	12.09
1174024800	75	11.99
1174035600	75	11.84
1174046400	75	11.49
1174057200	75	11.05
1174068000	75	10.89
1174078800	75	10.73
1174089600	76	10.46
1174100400	76	10.06
1174111200	76	9.93
1174122000	76	7.37
1174132800	76	7.45
1174143600	76	6.75
1174154400	76	4.58
1174165200	76	3.76
1174176000	77	3.97
1174186800	77	3.24
1174197600	77	3.95
1174208400	77	4.45
1174219200	77	2.94
1174230000	77	3.52
1174240800	77	3.49
1174251600	77	13.22
1174262400	78	12.09
1174273200	78	11.97
1174284000	78	12.3
1174294800	78	12.79
1174305600	78	13.12
1174316400	78	13.05
1174327200	78	12.88
1174338000	78	12.81
1174348800	79	12.67
1174359600	79	12.32
1174370400	79	2.87
1174381200	79	3.53
1174392000	79	11.84
1174402800	79	11.74
1174413600	79	11.76
1174424400	79	11.65
1174435200	80	11.45
1174446000	80	5.44
1174456800	80	5.94
1174467600	80	6.06
1174478400	80	6.1
1174489200	80	6.19
1174500000	80	4.28
1174510800	80	5.09
1174521600	81	6.02
1174532400	81	6.25
1174543200	81	3
1174554000	81	3.52
1174564800	81	3.53
1174575600	81	3.49
1174586400	81	3.56
1174597200	81	4.1
1174608000	82	11.82
1174618800	82	12.11
1174629600	82	12.35
1174640400	82	12.25
1174651200	82	5
1174662000	82	5.28
1174672800	82	5.32
1174683600	82	5.52
1174694400	83	5.79
1174705200	83	5.79
1174716000	83	5.98
1174726800	83	6.11
1174737600	83	6.19
1174748400	83	6.56
1174759200	83	6.62
1174770000	83	6.52
1174780800	84	6.25
1174791600	84	6.26
1174802400	84	8.33
1174813200	84	8.28
1174824000	84	8.26
1174834800	84	8.23
1174845600	84	8.25
1174856400	84	8.4
1174867200	85	8.55
1174878000	85	8.39
1174888800	85	8.26
1174899600	85	8.17
1174910400	85	8.09
1174921200	85	8
1174932000	85	7.85
1174942800	85	7.71
1174953600	86	4.87
1174964400	86	4.83
1174975200	86	4.79
1174986000	86	4.73
1174996800	86	4.67
1175007600	86	4.64
1175018400	86	4.69
1175029200	86	4.81
1175040000	87	4.99
1175050800	87	5.01
1175061600	87	5.1
1175072400	87	5.51
1175083200	87	5.68
1175094000	87	5.74
1175104800	87	5.8
1175115600	87	5.93
1175126400	88	6.19
1175137200	88	6.31
1175148000	88	6.57
1175158800	88	6.83
1175169600	88	7.11
1175180400	88	7.43
1175191200	88	7.51
1175202000	88	7.56
1175212800	89	7.65
1175223600	89	7.68
1175234400	89	7.55
1175245200	89	7.51
1175256000	89	7.62
1175266800	89	7.87
1175277600	89	8.12
1175288400	89	8.17
1175299200	90	8.25
1175310000	90	8.35
1175320800	90	8.42
1175331600	90	8.39
1175342400	90	8.38
1175353200	90	8.42
1175364000	90	8.57
1175374800	90	8.73
1175385600	91	8.79
