Unix	jday	tp
1212278400	153	12.38
1212289200	153	12.2
1212300000	153	15.86
1212310800	153	15.75
1212321600	153	15.7
1212332400	153	15.49
1212343200	153	15.13
1212354000	153	13.89
1212364800	154	13.21
1212375600	154	4.36
1212386400	154	12.18
1212397200	154	14.24
1212408000	154	14.4
1212418800	154	14.51
1212429600	154	14.54
1212440400	154	14.43
1212451200	155	14.12
1212462000	155	13.56
1212472800	155	12.72
1212483600	155	12.34
1212494400	155	4
1212505200	155	4.74
1212516000	155	5.06
1212526800	155	5
1212537600	156	4.66
1212548400	156	4.66
1212559200	156	12.83
1212570000	156	13.18
1212580800	156	13.66
1212591600	156	14.11
1212602400	156	14.21
1212613200	156	14.09
1212624000	157	13.93
1212634800	157	12.63
1212645600	157	11.93
1212656400	157	12.09
1212667200	157	13.02
1212678000	157	13.2
1212688800	157	13.79
1212699600	157	14.19
1212710400	158	14.65
1212721200	158	15.25
1212732000	158	15.17
1212742800	158	14.45
1212753600	158	14.83
1212764400	158	15.72
1212775200	158	16.45
1212786000	158	17.21
1212796800	159	17.33
1212807600	159	16.42
1212818400	159	16.07
1212829200	159	15.63
1212840000	159	14.88
1212850800	159	14.19
1212861600	159	4.4
1212872400	159	9.28
1212883200	160	11.32
1212894000	160	11.76
1212904800	160	11.92
1212915600	160	11.83
1212926400	160	11.96
1212937200	160	11.56
1212948000	160	11.91
1212958800	160	12.08
1212969600	161	16.11
1212980400	161	16.97
1212991200	161	17.07
1213002000	161	12.42
1213012800	161	12.28
1213023600	161	12.13
1213034400	161	12.15
1213045200	161	11.88
1213056000	162	11.63
1213066800	162	11.04
1213077600	162	10.88
1213088400	162	10.33
1213099200	162	10.09
1213110000	162	9.87
1213120800	162	9.8
1213131600	162	9.59
1213142400	163	9.71
1213153200	163	9.5
1213164000	163	9.44
1213174800	163	9.31
1213185600	163	9.31
1213196400	163	9.29
1213207200	163	9.27
1213218000	163	9.2
1213228800	164	9.13
1213239600	164	3.33
1213250400	164	9.1
1213261200	164	9.12
1213272000	164	2.83
1213282800	164	3.25
1213293600	164	3.28
1213304400	164	6.38
1213315200	165	6.33
1213326000	165	2.7
1213336800	165	3.17
1213347600	165	3.27
1213358400	165	3.39
1213369200	165	3.46
1213380000	165	3.42
1213390800	165	3.34
1213401600	166	3.18
1213412400	166	11.12
1213423200	166	11.1
1213434000	166	11
1213444800	166	10.96
1213455600	166	10.89
1213466400	166	10.85
1213477200	166	10.77
1213488000	167	10.7
1213498800	167	10.5
1213509600	167	10.32
1213520400	167	10.26
1213531200	167	10.89
1213542000	167	11.18
1213552800	167	11.32
1213563600	167	11.15
1213574400	168	11.09
1213585200	168	10.8
1213596000	168	3.74
1213606800	168	3.87
1213617600	168	3.93
1213628400	168	3.97
1213639200	168	3.32
1213650000	168	3.56
1213660800	169	3.91
1213671600	169	4.42
1213682400	169	4.86
1213693200	169	5.15
1213704000	169	13.7
1213714800	169	14.1
1213725600	169	14.16
1213736400	169	12.14
1213747200	170	10.76
1213758000	170	10.1
1213768800	170	10.02
1213779600	170	9.87
1213790400	170	9.82
1213801200	170	9.66
1213812000	170	9.65
1213822800	170	9.43
1213833600	171	9.31
1213844400	171	9.14
1213855200	171	5.6
1213866000	171	5.63
1213876800	171	5.63
1213887600	171	5.6
1213898400	171	5.58
1213909200	171	5.58
1213920000	172	12.05
1213930800	172	12.04
1213941600	172	12.04
1213952400	172	12
1213963200	172	12.13
1213974000	172	12.08
1213984800	172	12.01
1213995600	172	11.38
1214006400	173	5.54
1214017200	173	6
1214028000	173	6.14
1214038800	173	6.12
1214049600	173	6.26
1214060400	173	6.32
1214071200	173	6.33
1214082000	173	6.41
1214092800	174	6.8
1214103600	174	6.96
1214114400	174	7.51
1214125200	174	8.59
1214136000	174	9.14
1214146800	174	9.29
1214157600	174	9.29
1214168400	174	9.38
1214179200	175	10.54
1214190000	175	10.66
1214200800	175	10.72
1214211600	175	10.74
1214222400	175	10.66
1214233200	175	9.37
1214244000	175	9.19
1214254800	175	9
1214265600	176	3.91
1214276400	176	5.18
1214287200	176	5.18
1214298000	176	4.74
1214308800	176	10.73
1214319600	176	9.25
1214330400	176	10.72
1214341200	176	11.58
1214352000	177	14.19
1214362800	177	14.03
1214373600	177	14.29
1214384400	177	14.26
1214395200	177	14.14
1214406000	177	13.51
1214416800	177	13.29
1214427600	177	13.14
1214438400	178	12.97
1214449200	178	12.33
1214460000	178	12.07
1214470800	178	11.94
1214481600	178	11.81
1214492400	178	3.25
1214503200	178	3.48
1214514000	178	4.08
1214524800	179	4.45
1214535600	179	3.54
1214546400	179	4.21
1214557200	179	4.55
1214568000	179	4.38
1214578800	179	4.15
1214589600	179	4.05
1214600400	179	4.13
1214611200	180	4.23
1214622000	180	4.74
1214632800	180	5.21
1214643600	180	7.47
1214654400	180	8.04
1214665200	180	8.48
1214676000	180	9.2
1214686800	180	9.76
1214697600	181	9.87
1214708400	181	9.77
1214719200	181	9.5
1214730000	181	9.28
1214740800	181	9.17
1214751600	181	9.12
1214762400	181	9.08
1214773200	181	9.06
1214784000	182	9.07
1214794800	182	9.14
1214805600	182	9.22
1214816400	182	9.35
1214827200	182	9.48
1214838000	182	9.64
1214848800	182	9.67
1214859600	182	9.77
1214870400	183	9.86
