Unix	jday	tp
1180656000	152	2.9
1180666800	152	3.16
1180677600	152	3.71
1180688400	152	4.1
1180699200	152	5.56
1180710000	152	6.66
1180720800	152	6.83
1180731600	152	6.84
1180742400	153	6.79
1180753200	153	5.54
1180764000	153	11.9
1180774800	153	2.75
1180785600	153	3.85
1180796400	153	4.32
1180807200	153	5.18
1180818000	153	6.06
1180828800	154	6.1
1180839600	154	12.03
1180850400	154	12
1180861200	154	11.87
1180872000	154	11.71
1180882800	154	10.24
1180893600	154	9.84
1180904400	154	9.41
1180915200	155	9.16
1180926000	155	9.03
1180936800	155	8.95
1180947600	155	8.85
1180958400	155	3.27
1180969200	155	3.51
1180980000	155	13.2
1180990800	155	13.54
1181001600	156	14.09
1181012400	156	14.12
1181023200	156	13.83
1181034000	156	13.34
1181044800	156	13.27
1181055600	156	13.21
1181066400	156	13.23
1181077200	156	13.07
1181088000	157	12.94
1181098800	157	12.5
1181109600	157	12.39
1181120400	157	12.29
1181131200	157	12.72
1181142000	157	3.49
1181152800	157	3.53
1181163600	157	13.15
1181174400	158	13.84
1181185200	158	14.06
1181196000	158	16.95
1181206800	158	17.24
1181217600	158	14.36
1181228400	158	13.55
1181239200	158	12.98
1181250000	158	12.03
1181260800	159	11.81
1181271600	159	11.82
1181282400	159	12.42
1181293200	159	3.64
1181304000	159	4.23
1181314800	159	11.74
1181325600	159	11.8
1181336400	159	11.77
1181347200	160	11.67
1181358000	160	11.54
1181368800	160	11.41
1181379600	160	11.16
1181390400	160	11.2
1181401200	160	11.04
1181412000	160	11.08
1181422800	160	11.03
1181433600	161	10.95
1181444400	161	10.76
1181455200	161	10.53
1181466000	161	10.13
1181476800	161	10
1181487600	161	9.92
1181498400	161	9.84
1181509200	161	9.73
1181520000	162	9.51
1181530800	162	9.36
1181541600	162	9.37
1181552400	162	10.63
1181563200	162	10.77
1181574000	162	5.03
1181584800	162	5.51
1181595600	162	6.72
1181606400	163	3.29
1181617200	163	7.87
1181628000	163	8.52
1181638800	163	8.7
1181649600	163	8.75
1181660400	163	8.7
1181671200	163	8.59
1181682000	163	8.43
1181692800	164	8.32
1181703600	164	8.23
1181714400	164	8.18
1181725200	164	9.99
1181736000	164	10.42
1181746800	164	10.55
1181757600	164	10.52
1181768400	164	10.38
1181779200	165	10.32
1181790000	165	10.26
1181800800	165	10.16
1181811600	165	10.05
1181822400	165	10.14
1181833200	165	10.84
1181844000	165	11.13
1181854800	165	11.1
1181865600	166	11.13
1181876400	166	11.17
1181887200	166	11.16
1181898000	166	11.09
1181908800	166	11.06
1181919600	166	11.05
1181930400	166	11.08
1181941200	166	11.12
1181952000	167	11.18
1181962800	167	11.2
1181973600	167	11.23
1181984400	167	11.22
1181995200	167	11.24
1182006000	167	11.25
1182016800	167	11.28
1182027600	167	11.25
1182038400	168	11.13
1182049200	168	10.9
1182060000	168	10.79
1182070800	168	10.73
1182081600	168	10.67
1182092400	168	10.59
1182103200	168	10.55
1182114000	168	10.49
1182124800	169	10.39
1182135600	169	10.36
1182146400	169	10.39
1182157200	169	10.41
1182168000	169	10.43
1182178800	169	10.55
1182189600	169	11.07
1182200400	169	11.72
1182211200	170	11.92
1182222000	170	12.73
1182232800	170	13.52
1182243600	170	13.36
1182254400	170	13.09
1182265200	170	12.75
1182276000	170	12.27
1182286800	170	12.09
1182297600	171	11.98
1182308400	171	11.84
1182319200	171	11.56
1182330000	171	11.33
1182340800	171	11.41
1182351600	171	11.74
1182362400	171	12.02
1182373200	171	6.31
1182384000	172	7.01
1182394800	172	8.43
1182405600	172	8.79
1182416400	172	9.13
1182427200	172	9.35
1182438000	172	9.45
1182448800	172	9.54
1182459600	172	10.56
1182470400	173	10.73
1182481200	173	10.84
1182492000	173	3.63
1182502800	173	4.15
1182513600	173	11.57
1182524400	173	11.8
1182535200	173	3.75
1182546000	173	4.19
1182556800	174	4.84
1182567600	174	5.13
1182578400	174	12.37
1182589200	174	12.34
1182600000	174	12.4
1182610800	174	12.33
1182621600	174	13.31
1182632400	174	13.32
1182643200	175	13.37
1182654000	175	13.12
1182664800	175	13.04
1182675600	175	12.87
1182686400	175	12.77
1182697200	175	12.85
1182708000	175	12.77
1182718800	175	12.71
1182729600	176	12.74
1182740400	176	15.93
1182751200	176	16.05
1182762000	176	16.2
1182772800	176	16.17
1182783600	176	15.73
1182794400	176	14.97
1182805200	176	14.26
1182816000	177	14.11
1182826800	177	13.67
1182837600	177	13.54
1182848400	177	13.8
1182859200	177	14.41
1182870000	177	14.04
1182880800	177	14.1
1182891600	177	14.33
1182902400	178	14.64
1182913200	178	14.6
1182924000	178	14.55
1182934800	178	14.07
1182945600	178	13.47
1182956400	178	13.14
1182967200	178	12.81
1182978000	178	12.36
1182988800	179	12.34
1182999600	179	12.3
1183010400	179	12.55
1183021200	179	12.68
1183032000	179	12.61
1183042800	179	12.31
1183053600	179	12.26
1183064400	179	12.19
1183075200	180	12.24
1183086000	180	12.26
1183096800	180	12.33
1183107600	180	4.76
1183118400	180	5.74
1183129200	180	6.21
1183140000	180	6.37
1183150800	180	6.77
1183161600	181	6.83
1183172400	181	7
1183183200	181	7.55
1183194000	181	7.71
1183204800	181	7.74
1183215600	181	7.71
1183226400	181	7.85
1183237200	181	8.69
1183248000	182	8.69
