Unix	jday	Downward_Short-Wave_Rad_Flux
809913600	244	300.773366686363
809917200	244	300.773366686363
809920800	244	328.354096931159
809924400	244	335.381338623331
809928000	244	300.288833736803
809931600	244	258.156631402534
809935200	244	0.176665444754222
809938800	244	0.176665444754222
809942400	244	0.0879723782691933
809946000	244	0.0581686844827658
809949600	244	0.0464559981532141
809953200	244	0.0360203789285955
809956800	244	0
809960400	244	0
809964000	244	0
809967600	244	0
809971200	244	0
809974800	244	0
809978400	244	0
809982000	244	0
809985600	244	2.50003699183683
809989200	244	20.3594248648153
809992800	244	50.7239979550731
809996400	244	85.9581675387427
8.1e+08	245	532.129977700616
810003600	245	532.129977700616
810007200	245	576.155085724342
810010800	245	566.793197255075
810014400	245	531.414254390992
810018000	245	478.271117094598
810021600	245	1.21322672458685
810025200	245	1.21322672458685
810028800	245	0.607693046639758
810032400	245	0.402336690503232
810036000	245	0.294440686879814
810039600	245	0.24798468741665
810043200	245	0
810046800	245	0
810050400	245	0
810054000	245	0
810057600	245	0
810061200	245	0
810064800	245	0
810068400	245	0
810072000	245	11.5138669127461
810075600	245	42.9672161817113
810079200	245	88.9641380792182
810082800	245	140.95028203922
810086400	246	629.846315932922
810090000	246	629.846315932922
810093600	246	639.057271496946
810097200	246	616.351478326004
810100800	246	572.679521294306
810104400	246	512.929692216105
810108000	246	1.47946671560082
810111600	246	1.47946671560082
810115200	246	0.7426769822321
810118800	246	0.490473365648185
810122400	246	0.370864683622957
810126000	246	0.28894468569243
810129600	246	0
810133200	246	0
810136800	246	0
810140400	246	0
810144000	246	0
810147600	246	0
810151200	246	0
810154800	246	0
810158400	246	10.5397850955358
810162000	246	36.4544810944559
810165600	246	64.4422220487256
810169200	246	91.6180133844117
810172800	247	310.529930478357
810176400	247	310.529930478357
810180000	247	293.189189100426
810183600	247	242.997355289668
810187200	247	201.711864126915
810190800	247	170.763862365831
810194400	247	0.251029067517182
810198000	247	0.251029067517182
810201600	247	0.127428379620544
810205200	247	0.086468379000589
810208800	247	0.0614399984478951
810212400	247	0.0455083800353257
810216000	247	0
810219600	247	0
810223200	247	0
810226800	247	0
810230400	247	0
810234000	247	0
810237600	247	0
810241200	247	0
810244800	247	3.327639561042
810248400	247	16.5767206781215
810252000	247	38.5362366498212
810255600	247	67.5445389434442
810259200	248	317.170309313244
810262800	248	317.170309313244
810266400	248	292.742402605565
810270000	248	274.383250621253
810273600	248	255.918866405502
810277200	248	229.899282760321
810280800	248	1.22597175840217
810284400	248	1.22597175840217
810288000	248	0.607768060097636
810291600	248	0.410063558453405
810295200	248	0.303049875495733
810298800	248	0.240332809335979
810302400	248	0
810306000	248	0
810309600	248	0
810313200	248	0
810316800	248	0
810320400	248	0
810324000	248	0
810327600	248	0
810331200	248	5.12371599430792
810334800	248	16.1710530899223
810338400	248	34.4363715735528
810342000	248	59.0791694843129
810345600	249	236.990312715397
810349200	249	236.990312715397
810352800	249	201.388078284766
810356400	249	156.465787502593
810360000	249	126.137458729638
810363600	249	103.28817446149
810367200	249	0.133710365284834
810370800	249	0.133710365284834
810374400	249	0.0605576785079547
810378000	249	0.0488449921784029
810381600	249	0.0321926858121834
810385200	249	0.0266966866242326
810388800	249	0
810392400	249	0
810396000	249	0
810399600	249	0
810403200	249	0
810406800	249	0
810410400	249	0
810414000	249	0
810417600	249	5.26153553986616
810421200	249	17.0840381642868
810424800	249	35.1240891426751
810428400	249	60.7667844447962
810432000	250	427.433265267986
810435600	250	427.433265267986
810439200	250	442.517330974074
810442800	250	449.99768258735
810446400	250	436.889470230212
810450000	250	391.549138185064
810453600	250	1.68985209057106
810457200	250	1.68985209057106
810460800	250	0.849783478244991
810464400	250	0.559565260077902
810468000	250	0.418594242860804
810471600	250	0.341222627655031
810475200	250	0
810478800	250	0
810482400	250	0
810486000	250	0
810489600	250	0
810493200	250	0
810496800	250	0
810500400	250	0
810504000	250	29.6326725136569
810507600	250	100.550352641861
810511200	250	180.97036749635
810514800	250	258.349914244148
810518400	251	685.100050881961
810522000	251	685.100050881961
810525600	251	675.987616988002
810529200	251	646.996651300158
810532800	251	600.211102982232
810536400	251	537.98133669225
810540000	251	2.67594075524013
810543600	251	2.67594075524013
810547200	251	1.33797037762007
810550800	251	0.894738985589199
810554400	251	0.667790694480071
810558000	251	0.537255318612195
810561600	251	0
810565200	251	0
810568800	251	0
810572400	251	0
810576000	251	0
810579600	251	0
810583200	251	0
810586800	251	0
810590400	251	32.5042464484182
810594000	251	105.159680727677
810597600	251	185.809104939995
810601200	251	262.098040318214
810604800	252	558.220791985913
810608400	252	558.220791985913
810612000	252	562.688819448756
810615600	252	531.842725989829
810619200	252	482.206996812995
810622800	252	421.817640720354
810626400	252	1.83890090684822
810630000	252	1.83890090684822
810633600	252	0.915262421950409
810637200	252	0.61156064557312
810640800	252	0.467871200919615
810644400	252	0.360922817522183
810648000	252	0
810651600	252	0
810655200	252	0
810658800	252	0
810662400	252	0
810666000	252	0
810669600	252	0
810673200	252	0
810676800	252	16.5664364576141
810680400	252	45.0386168658495
810684000	252	83.0983706694405
810687600	252	127.719097031707
810691200	253	452.458851721892
810694800	253	452.458851721892
810698400	253	452.394820863662
810702000	253	441.805950469565
810705600	253	419.595335250456
810709200	253	380.819167816235
810712800	253	3.86316049285093
810716400	253	3.86316049285093
810720000	253	1.92930606499124
810723600	253	1.28575775446973
810727200	253	0.971784682406945
810730800	253	0.77647268266265
810734400	253	0
810738000	253	0
810741600	253	0
810745200	253	0
810748800	253	0
810752400	253	0
810756000	253	0.0495003819541051
810759600	253	0.0495003819541051
810763200	253	20.033345268956
810766800	253	62.9056256312557
