Unix	jday	Specific_humidity
807235200	213	0.00421490157645129
807238800	213	0.00425141114071564
807242400	213	0.00425526055739616
807246000	213	0.00429697541291189
807249600	213	0.004330946670748
807253200	213	0.00430291603205155
807256800	213	0.00422485574109173
807260400	213	0.00423765414383927
807264000	213	0.00416120371042925
807267600	213	0.00404340455006959
807271200	213	0.0039627761199905
807274800	213	0.00390120565550932
807278400	213	0.0036858073440241
807282000	213	0.00361989985713416
807285600	213	0.0035866163499615
807289200	213	0.0035641651156073
807292800	213	0.00356562510702865
807296400	213	0.00356935377635328
807300000	213	0.00362634528994313
807303600	213	0.00368601865437297
807307200	213	0.00373200196005094
807310800	213	0.00389483504510965
807314400	213	0.00419230980372698
807318000	213	0.00434210242560011
807321600	214	0.00439417227315805
807325200	214	0.0045290663112812
807328800	214	0.00457393428355578
807332400	214	0.00460505284088111
807336000	214	0.00459836493694543
807339600	214	0.00457985388495317
807343200	214	0.00452685884930697
807346800	214	0.00454964765013626
807350400	214	0.00454492968624607
807354000	214	0.00451345681458985
807357600	214	0.0044863519954313
807361200	214	0.00445109331910303
807364800	214	0.00445625111002725
807368400	214	0.00438582999279211
807372000	214	0.0043265338079222
807375600	214	0.00428049630553394
807379200	214	0.00427012076103745
807382800	214	0.00426778768480967
807386400	214	0.00449307516132664
807390000	214	0.00447483200449998
807393600	214	0.00446945000947493
807397200	214	0.00448260889985478
807400800	214	0.00452443437688374
807404400	214	0.00458598037692135
807408000	215	0.0044119717953785
807411600	215	0.00436274756579787
807415200	215	0.00436263275284374
807418800	215	0.00436804771095525
807422400	215	0.00436223034181747
807426000	215	0.00434511478152917
807429600	215	0.00444042710208657
807433200	215	0.00437909262578838
807436800	215	0.00436585151646553
807440400	215	0.00435652094111742
807444000	215	0.00434185340206537
807447600	215	0.00433058654416892
807451200	215	0.00425051894871382
807454800	215	0.00427132271628389
807458400	215	0.00428195496306868
807462000	215	0.00429101621134876
807465600	215	0.00430418082724199
807469200	215	0.00432073557403267
807472800	215	0.00426236924273817
807476400	215	0.00429921458038761
807480000	215	0.00433492242298146
807483600	215	0.00439193888935602
807487200	215	0.00449391013016334
807490800	215	0.00460079686407825
807494400	216	0.004571190621959
807498000	216	0.00462482624924681
807501600	216	0.00464872854810842
807505200	216	0.00463808189849571
807508800	216	0.00462521712383447
807512400	216	0.00459153478065331
807516000	216	0.00460777355942997
807519600	216	0.00456418127468041
807523200	216	0.00454287085059523
807526800	216	0.00453481404190545
807530400	216	0.00453767582106289
807534000	216	0.00453787033690134
807537600	216	0.00457518723322767
807541200	216	0.00456658017333073
807544800	216	0.00458949797184101
807548400	216	0.00460151779324001
807552000	216	0.00462848947921969
807555600	216	0.00467272543400627
807559200	216	0.00464254270910656
807562800	216	0.00467265525616016
807566400	216	0.00468717875532257
807570000	216	0.0047113213797868
807573600	216	0.00478411337909634
807577200	216	0.00489376900609056
807580800	217	0.00485343389656922
807584400	217	0.00481504482818853
807588000	217	0.0048237157353152
807591600	217	0.00483873335018793
807595200	217	0.00483149297452689
807598800	217	0.00481373885010568
807602400	217	0.00476249654354553
807606000	217	0.00472859316290405
807609600	217	0.00471200859462898
807613200	217	0.00468389611196549
807616800	217	0.00466218227586962
807620400	217	0.00463556448470025
807624000	217	0.00471714030357789
807627600	217	0.00467939308635686
807631200	217	0.00464149605099612
807634800	217	0.00459653544486391
807638400	217	0.00455954961113477
807642000	217	0.00454173918196145
807645600	217	0.0046998350600549
807649200	217	0.00468355927046568
807652800	217	0.00467462599196866
807656400	217	0.00476488627337167
807660000	217	0.00495250509972418
807663600	217	0.00514175275655127
807667200	218	0.00477609872463739
807670800	218	0.00471372749244717
807674400	218	0.00464987163239966
807678000	218	0.00459874344051657
807681600	218	0.00455332464090779
807685200	218	0.00450704908062521
807688800	218	0.0046205196705068
807692400	218	0.00456691299482368
807696000	218	0.00451024305091946
807699600	218	0.00445235172312536
807703200	218	0.00440337454781944
807706800	218	0.00434789211147857
807710400	218	0.00425154764221759
807714000	218	0.00417534864313008
807717600	218	0.00406786592837903
807721200	218	0.00378425256779249
807724800	218	0.00362877642540767
807728400	218	0.00360176958509808
807732000	218	0.0034434609776599
807735600	218	0.00328998246637551
807739200	218	0.00288449016741497
807742800	218	0.00399915185700788
807746400	218	0.00413804277037156
807750000	218	0.0041337221718065
807753600	219	0.00414534558199346
807757200	219	0.00423875017830394
807760800	219	0.00443095356521692
807764400	219	0.00450235957609175
807768000	219	0.00457414420230701
807771600	219	0.00436543296106573
807775200	219	0.00328722231314978
807778800	219	0.00346591220618537
807782400	219	0.0046019219289374
807786000	219	0.0046552339399809
807789600	219	0.00464135356421089
807793200	219	0.00465839202450322
807796800	219	0.00477362413256447
807800400	219	0.00488418348606753
807804000	219	0.00494806272547418
807807600	219	0.00499098353553533
807811200	219	0.00503078377351036
807814800	219	0.00506923640143465
807818400	219	0.00511795405746794
807822000	219	0.00516719948269465
807825600	219	0.00519225845710086
807829200	219	0.00526191909072365
807832800	219	0.00538685089585185
807836400	219	0.00555933182025806
807840000	220	0.00548553713594997
807843600	220	0.00552785656481165
807847200	220	0.0056142433352295
807850800	220	0.00570949894474104
807854400	220	0.00575054936350461
807858000	220	0.00580297768604973
807861600	220	0.00581503264339675
807865200	220	0.00589204566334923
807868800	220	0.00591480832590558
807872400	220	0.00590833055590268
807876000	220	0.00590646089582849
807879600	220	0.00584167383995373
807883200	220	0.00586221002059191
807886800	220	0.00576176879899107
807890400	220	0.00571697608906392
807894000	220	0.00576266832991002
807897600	220	0.00585783938333719
807901200	220	0.00595084771494215
807904800	220	0.00608201343546788
807908400	220	0.00622726242761046
807912000	220	0.00634410216102722
807915600	220	0.00645042156236709
807919200	220	0.00664452099459878
807922800	220	0.00682973354777974
807926400	221	0.00581067484040801
807930000	221	0.0054085538615907
807933600	221	0.00526349512781632
807937200	221	0.00520996174173772
807940800	221	0.00520461438809393
807944400	221	0.00519376625755017
807948000	221	0.00526407494379877
807951600	221	0.00521383678005464
807955200	221	0.00523277018311613
807958800	221	0.00526244320073274
807962400	221	0.00526857573413192
807966000	221	0.00526722488238681
807969600	221	0.00516276529548906
807973200	221	0.00530847521153243
807976800	221	0.00525770059090074
807980400	221	0.00523238043162762
807984000	221	0.00518361630614716
807987600	221	0.00515733737856375
807991200	221	0.00517114912267198
807994800	221	0.00511174002985697
807998400	221	0.00502418533944201
808002000	221	0.00505897680269441
808005600	221	0.00504711910827752
808009200	221	0.00502226647019723
808012800	222	0.00488213879493995
808016400	222	0.00488934597835407
808020000	222	0.00483871137768069
808023600	222	0.00480840659997081
808027200	222	0.00476326089437166
808030800	222	0.0047127393025622
808034400	222	0.00350462054366178
808038000	222	0.00341455535402395
808041600	222	0.00321932404274092
808045200	222	0.00324441101949579
808048800	222	0.00352822895773101
808052400	222	0.00384458282594323
808056000	222	0.00321575438385278
808059600	222	0.00383430216860427
808063200	222	0.00423896043047527
808066800	222	0.00432203671601599
808070400	222	0.00442713677905663
808074000	222	0.00433565449257689
808077600	222	0.00418652280107136
808081200	222	0.00418104699830566
808084800	222	0.00413111507027893
808088400	222	0.00423199483290233
808092000	222	0.00434942428388249
808095600	222	0.00443145382687824
808099200	223	0.00443033615127298
808102800	223	0.00446800111982538
808106400	223	0.00452196537910181
808110000	223	0.00454975748702574
808113600	223	0.00454008123301021
808117200	223	0.0044735422606317
808120800	223	0.00421033031111213
808124400	223	0.00422773429527386
808128000	223	0.00418934143616105
808131600	223	0.00419203906650066
808135200	223	0.00414165293944554
808138800	223	0.00408236922382532
808142400	223	0.00391155724623267
808146000	223	0.0038819950180566
808149600	223	0.00388034209496429
808153200	223	0.00395763069625374
808156800	223	0.00409291449473663
808160400	223	0.00420970187327512
808164000	223	0.0042540785644747
808167600	223	0.00435260882020618
808171200	223	0.00436772441705141
808174800	223	0.00439223940242589
808178400	223	0.00448563024511387
808182000	223	0.00457183610446129
808185600	224	0.00456745740045198
808189200	224	0.00467239599513158
808192800	224	0.00472075533496929
808196400	224	0.00475886883451693
808200000	224	0.00478495683534549
808203600	224	0.0047961470035689
808207200	224	0.00490407857058717
808210800	224	0.00486620360396966
808214400	224	0.00485050212408513
808218000	224	0.00485409259252411
808221600	224	0.00481267642323916
808225200	224	0.00466552711288832
808228800	224	0.00362013144260221
808232400	224	0.00354359569520144
808236000	224	0.00335085131572411
808239600	224	0.00338696645157256
808243200	224	0.00330297469848117
808246800	224	0.00344676659687441
808250400	224	0.00447482717505617
808254000	224	0.00451488908251147
808257600	224	0.00471887336440844
808261200	224	0.00485155659526652
808264800	224	0.0048779321878257
808268400	224	0.00492944281491772
808272000	225	0.0053118294065387
808275600	225	0.00532587391011374
808279200	225	0.00537729442617467
808282800	225	0.00540935628493508
808286400	225	0.00548226716499643
808290000	225	0.00553133506464459
808293600	225	0.00568032601985531
808297200	225	0.00565726516191506
808300800	225	0.00558442478121364
808304400	225	0.00551284902248233
808308000	225	0.00551587893657873
808311600	225	0.00555696447530607
808315200	225	0.00554794999384042
808318800	225	0.00548347405944604
808322400	225	0.00537742740330197
808326000	225	0.00525041338443407
808329600	225	0.00512523654361285
808333200	225	0.0049800879586124
808336800	225	0.00501875445436007
808340400	225	0.00486477458157243
808344000	225	0.0047588766140167
808347600	225	0.00504593248677078
808351200	225	0.00515257518276724
808354800	225	0.00529118725715942
808358400	226	0.00523744915829745
808362000	226	0.00532052124671223
808365600	226	0.00536502337192557
