Unix	jday	V-component_of_wind
796694400	91	-7.6787549439814
796698000	91	-6.34970096523532
796701600	91	-6.21819408176895
796705200	91	-6.25876415639889
796708800	91	-5.51436956097676
796712400	91	-4.13341575266172
796716000	91	-0.692937196224699
796719600	91	-0.391799093602971
796723200	91	0.567942998512691
796726800	91	1.36399239334978
796730400	91	1.57729785909178
796734000	91	1.68752886032404
796737600	91	2.33688920559536
796741200	91	1.39743014214485
796744800	91	0.729734100152128
796748400	91	0.277579898093488
796752000	91	0.297308308805446
796755600	91	0.360955339155665
796759200	91	2.28397444765023
796762800	91	1.81975838429721
796766400	91	1.38656119426018
796770000	91	1.10326521189494
796773600	91	0.87247576674615
796777200	91	0.548606522650225
796780800	92	0.890341441746632
796784400	92	0.249387882982813
796788000	92	-0.0732600094672778
796791600	92	0.180559568683878
796795200	92	0.764597070876944
796798800	92	1.31807843594087
796802400	92	1.99573795303936
796806000	92	2.39542477015605
796809600	92	2.38693325741116
796813200	92	2.02391343124943
796816800	92	1.69672866693208
796820400	92	1.35976084349107
796824000	92	2.31711091824849
796827600	92	1.80839769437088
796831200	92	0.825886994112198
796834800	92	-0.00387622435500817
796838400	92	-0.23445668463611
796842000	92	-0.350313371659599
796845600	92	1.10983365234817
796849200	92	0.962521098560167
796852800	92	0.82032798333416
796856400	92	0.684806988657394
796860000	92	0.772801096245133
796863600	92	0.767976580318986
796867200	93	1.92694928539627
796870800	93	1.35489427432822
796874400	93	0.996928783187094
796878000	93	1.02194942118964
796881600	93	1.54837791989175
796885200	93	1.89917264222833
796888800	93	1.81434494491163
796892400	93	3.00197999485257
796896000	93	3.36434973212307
796899600	93	3.08375105398229
796903200	93	2.86252087873178
796906800	93	2.6736252058264
796910400	93	2.1053184495083
796914000	93	2.02110649897071
796917600	93	2.00943459844869
796921200	93	2.06956134647683
796924800	93	2.26602276288634
796928400	93	2.43430944643442
796932000	93	2.06868801306665
796935600	93	2.44253434950482
796939200	93	2.79411740267879
796942800	93	2.99760305709419
796946400	93	2.94264601437945
796950000	93	2.97723949462775
