Unix	jday	Downward_Long-Wave_Rad_Flux
983404800	60	362.668548401234
983408400	60	364.736284999121
983412000	60	367.576321903422
983415600	60	371.211169908666
983419200	60	374.276023393076
983422800	60	376.314941240408
983426400	60	372.138099194622
983430000	60	369.570565760563
983433600	60	359.72495988844
983437200	60	356.522603141247
983440800	60	354.473808146071
983444400	60	353.433374346885
983448000	60	343.247482285722
983451600	60	340.950407859588
983455200	60	349.391748833686
983458800	60	357.931918227299
983462400	60	362.086808493717
983466000	60	364.193821230388
983469600	60	366.840467149361
983473200	60	365.041359505112
983476800	60	363.406248764281
983480400	60	361.29746063551
983484000	60	356.690849127913
983487600	60	351.927714215709
983491200	61	287.889425562126
983494800	61	287.354066611012
983498400	61	287.62964960924
983502000	61	287.597890800635
983505600	61	287.158131119581
983509200	61	286.495926388925
983512800	61	283.590453344721
983516400	61	282.211558477264
983520000	61	278.737836439373
983523600	61	276.455603410953
983527200	61	276.684038576381
983530800	61	280.03467723274
983534400	61	342.043919349482
983538000	61	341.916002216939
983541600	61	345.01452711782
983545200	61	346.073226240381
983548800	61	346.422838639298
983552400	61	345.677083454594
983556000	61	345.666934363998
983559600	61	345.658427859668
983563200	61	344.180266166479
983566800	61	342.259087568334
983570400	61	340.794919341581
983574000	61	341.211467841685
983577600	62	330.323868176743
983581200	62	332.610612128796
983584800	62	329.030028657297
983588400	62	325.940045803699
983592000	62	320.240891679184
983595600	62	315.840003240096
983599200	62	288.153574960307
983602800	62	286.280153571806
983606400	62	282.083283755325
983610000	62	279.889351067958
983613600	62	278.254518056668
983617200	62	277.118060069631
983620800	62	270.873527117376
983624400	62	271.057557959057
983628000	62	270.897304570874
983631600	62	270.489537892636
983635200	62	269.826798183669
983638800	62	269.466996343006
983642400	62	265.586863675041
983646000	62	265.443237149644
983649600	62	268.419036792953
983653200	62	272.921830324797
983656800	62	277.177387877773
983660400	62	280.958809119051
983664000	63	301.673986210083
983667600	63	302.254654639679
983671200	63	303.485017926665
983674800	63	304.220266768448
983678400	63	304.402691917175
983682000	63	303.988717596168
983685600	63	293.358106674863
983689200	63	290.488082281008
983692800	63	286.873048785494
983696400	63	284.970608680806
983700000	63	284.040205799784
983703600	63	283.528293381767
983707200	63	282.677895369716
983710800	63	282.939911005525
983714400	63	282.915933584208
983718000	63	282.807682582645
983721600	63	282.682145914664
983725200	63	282.591842934057
983728800	63	279.242205910092
983732400	63	279.559865166313
983736000	63	281.381785398495
983739600	63	284.733331454288
983743200	63	288.018529445031
983746800	63	291.107653935089
983750400	64	305.381999280455
983754000	64	304.850342557931
983757600	64	304.695241851285
983761200	64	304.387644705015
983764800	64	303.70802703619
983768400	64	302.687703732578
983772000	64	297.480391893435
983775600	64	295.7314901099
983779200	64	291.362071414971
983782800	64	289.114425523508
983786400	64	288.105716198274
983790000	64	287.638368714062
983793600	64	288.80820798332
983797200	64	288.97774739885
983800800	64	289.232013142461
983804400	64	289.144651866806
983808000	64	288.834876158318
983811600	64	288.315870522786
983815200	64	288.221151484456
983818800	64	287.207727723483
983822400	64	292.564168443641
983826000	64	303.164884976567
983829600	64	315.335008884226
983833200	64	323.829426925747
983836800	65	339.153140626524
983840400	65	338.509294537224
983844000	65	343.964287418559
983847600	65	352.14776955758
983851200	65	356.52738206091
983854800	65	358.377552370194
983858400	65	356.265627520043
983862000	65	356.385853431221
983865600	65	351.793679582286
983869200	65	352.193697618193
983872800	65	353.413962825514
983876400	65	354.218547858167
983880000	65	359.648445251358
983883600	65	359.400371142696
983887200	65	357.712885268772
983890800	65	357.826582084674
983894400	65	358.429071352838
983898000	65	356.686380631216
983901600	65	363.795514219788
983905200	65	364.472024866346
983908800	65	365.069420524592
