Unix	jday	Temperature
1004572800	305	291.234738177093
1004576400	305	291.671625232923
1004580000	305	290.992608035828
1004583600	305	289.025374010801
1004587200	305	288.740919005534
1004590800	305	288.726070053682
1004594400	305	288.660489239943
1004598000	305	286.941956979567
1004601600	305	285.436762115989
1004605200	305	284.652702693689
1004608800	305	284.004853705393
1004612400	305	283.495860980891
1004616000	305	282.859325038611
1004619600	305	282.687252118741
1004623200	305	283.035175880875
1004626800	305	283.414789699268
1004630400	305	283.50364778551
1004634000	305	283.269386701448
1004637600	305	283.549465058631
1004641200	305	284.335434432594
1004644800	305	285.174224186949
1004648400	305	285.542613695503
1004652000	305	285.990006442006
1004655600	305	286.48641277029
1004659200	306	286.309950355539
1004662800	306	286.354605225638
1004666400	306	286.625417631765
1004670000	306	286.862015329421
1004673600	306	287.028844319419
1004677200	306	286.722181517487
1004680800	306	285.76570768952
1004684400	306	284.226282645334
1004688000	306	282.816046209548
1004691600	306	281.914144333407
1004695200	306	281.409475539472
1004698800	306	281.092614259926
1004702400	306	281.813129676599
1004706000	306	282.03390489023
1004709600	306	281.594069193024
1004713200	306	281.186721390524
1004716800	306	281.326155076867
1004720400	306	281.679678727455
1004724000	306	283.010843283362
1004727600	306	284.21266363952
1004731200	306	285.57691613463
1004734800	306	286.489659282589
1004738400	306	284.98873426532
1004742000	306	283.466981907803
1004745600	307	282.1821635722
1004749200	307	281.565946501532
1004752800	307	281.204226787732
1004756400	307	280.808430199629
1004760000	307	280.4000877615
1004763600	307	280.105232524912
1004767200	307	280.639227450816
1004770800	307	280.912063650271
1004774400	307	281.238592299884
1004778000	307	281.687352617264
1004781600	307	281.897539156428
1004785200	307	281.735583292262
1004788800	307	281.359803462998
1004792400	307	281.137014978272
1004796000	307	280.866839812766
1004799600	307	280.636791399613
1004803200	307	280.477545437357
1004806800	307	280.354953740346
1004810400	307	280.635170065069
1004814000	307	280.770770456196
1004817600	307	280.876159623727
1004821200	307	280.948010784278
1004824800	307	281.099175438134
1004828400	307	281.242790375412
1004832000	308	282.243474502794
1004835600	308	282.512981574905
1004839200	308	282.845152834436
1004842800	308	283.187151737056
1004846400	308	283.494536287421
1004850000	308	283.634393480074
1004853600	308	283.79469748437
1004857200	308	280.908013917672
1004860800	308	277.322101827019
1004864400	308	276.590064262459
1004868000	308	276.757422330243
1004871600	308	277.611038578099
1004875200	308	278.330609341846
1004878800	308	278.734697472569
1004882400	308	278.64599971154
1004886000	308	278.519757970212
1004889600	308	278.271892765474
1004893200	308	278.020923253095
1004896800	308	280.712900286397
1004900400	308	282.566010712611
1004904000	308	284.47828818121
1004907600	308	286.336609362825
1004911200	308	287.512671342242
1004914800	308	288.36954646885
1004918400	309	289.260789440232
1004922000	309	289.702211969497
1004925600	309	289.896711975025
1004929200	309	289.747324428506
1004932800	309	289.106513500434
1004936400	309	288.325484774884
1004940000	309	286.464831063083
1004943600	309	284.196593759139
1004947200	309	282.162716504734
1004950800	309	282.062946932765
1004954400	309	281.718604150034
1004958000	309	281.509320828761
1004961600	309	280.715060096235
1004965200	309	280.774488410045
1004968800	309	279.970564011278
1004972400	309	279.759641997639
1004976000	309	279.622790809799
1004979600	309	279.530250546472
1004983200	309	282.134830236267
1004986800	309	284.079799269769
1004990400	309	285.433445773019
1004994000	309	286.649417112483
1004997600	309	287.72663187152
1005001200	309	288.577888164307
1005004800	310	288.421580649329
1005008400	310	288.442977126282
1005012000	310	288.360864456326
1005015600	310	288.248304635779
1005019200	310	288.042885914651
1005022800	310	287.509076109373
1005026400	310	286.22989120259
1005030000	310	284.639173628294
1005033600	310	282.838566405599
1005037200	310	281.705676445814
1005040800	310	281.800949507584
1005044400	310	281.696269799925
1005048000	310	281.711699632699
1005051600	310	281.779460663773
1005055200	310	281.592280114272
1005058800	310	281.304014534829
1005062400	310	281.177111044915
1005066000	310	281.081502420609
1005069600	310	282.259627684094
1005073200	310	282.896154244008
1005076800	310	283.816749746634
1005080400	310	285.080358447367
1005084000	310	286.871704910369
1005087600	310	288.000340299108
1005091200	311	288.38951648024
1005094800	311	288.246838466847
1005098400	311	288.081736811337
1005102000	311	287.801677872971
1005105600	311	287.464920327539
1005109200	311	286.940178440106
1005112800	311	285.914984670118
1005116400	311	285.076334862024
1005120000	311	284.723132179442
1005123600	311	284.841555259883
1005127200	311	284.88139137019
1005130800	311	284.862333560821
1005134400	311	284.874542028258
1005138000	311	284.776862821367
1005141600	311	284.625280979365
1005145200	311	284.339756721269
1005148800	311	283.87173585379
1005152400	311	283.573082006577
1005156000	311	284.284062305013
1005159600	311	285.179525516714
1005163200	311	286.075460749778
1005166800	311	287.235378625646
1005170400	311	288.877469777843
1005174000	311	290.409923854124
1005177600	312	290.564982796071
1005181200	312	291.540013522669
1005184800	312	291.967074128849
1005188400	312	291.758443722582
1005192000	312	291.456829264117
1005195600	312	291.078616034692
1005199200	312	290.22692952016
1005202800	312	287.146991594284
1005206400	312	285.206603937673
1005210000	312	285.546636386728
1005213600	312	285.224916574436
1005217200	312	284.579168066157
1005220800	312	284.166080426906
1005224400	312	284.214491007706
1005228000	312	284.099203026156
1005231600	312	284.30351835031
1005235200	312	284.409769875291
1005238800	312	284.35826927686
1005242400	312	284.100173614191
1005246000	312	284.062997590723
1005249600	312	284.085611475596
1005253200	312	284.224755395116
1005256800	312	284.550524773445
1005260400	312	285.024760493573
1005264000	313	285.650796131267
1005267600	313	285.95167640252
1005271200	313	286.105081220368
1005274800	313	286.059166799235
1005278400	313	285.736456600016
1005282000	313	285.217698768834
1005285600	313	284.485421576356
1005289200	313	284.188967979653
1005292800	313	284.10841372649
1005296400	313	284.242300590453
1005300000	313	284.54406591963
1005303600	313	284.888229823219
1005307200	313	285.416193729085
1005310800	313	285.554070685726
1005314400	313	285.360011444918
1005318000	313	285.202134770492
1005321600	313	284.825551177452
1005325200	313	284.278505074834
1005328800	313	284.568490721747
1005332400	313	284.919488657254
1005336000	313	286.170145023091
1005339600	313	287.439231872054
1005343200	313	286.93218860866
1005346800	313	286.183877833293
1005350400	314	286.944245212548
1005354000	314	288.334960060231
1005357600	314	290.542065865677
1005361200	314	291.337742272961
1005364800	314	291.753547720763
1005368400	314	291.488461142947
1005372000	314	291.031270016724
1005375600	314	289.447461473769
1005379200	314	287.582604182406
1005382800	314	286.550387726801
1005386400	314	286.145216437545
1005390000	314	286.033274966288
1005393600	314	286.169023627308
1005397200	314	286.40751528624
1005400800	314	286.063887620998
1005404400	314	285.666961598979
1005408000	314	285.330018313396
1005411600	314	285.159527440066
1005415200	314	287.441255370458
1005418800	314	289.339866007268
1005422400	314	290.751048962874
1005426000	314	291.83456879692
1005429600	314	292.79046640843
1005433200	314	293.519884176363
1005436800	315	294.368844800065
1005440400	315	294.142382405626
1005444000	315	293.567857224845
1005447600	315	292.795658043741
1005451200	315	292.046787356433
1005454800	315	291.116383383765
1005458400	315	289.65492738522
1005462000	315	287.658215412547
1005465600	315	285.822698932989
1005469200	315	285.845663843164
1005472800	315	285.381117972369
1005476400	315	285.451954930679
1005480000	315	285.824581058475
1005483600	315	285.514723172382
1005487200	315	284.862151090177
1005490800	315	284.196410311373
1005494400	315	283.520189638911
1005498000	315	282.932023755269
1005501600	315	285.316980625176
1005505200	315	285.971868268276
1005508800	315	287.559319362436
1005512400	315	288.885371151256
1005516000	315	290.030430157538
1005519600	315	291.075889300201
1005523200	316	291.300929961985
1005526800	316	291.432453206864
1005530400	316	291.722813756108
1005534000	316	291.617911603659
1005537600	316	290.708681737846
1005541200	316	289.775784792613
1005544800	316	288.059632053399
1005548400	316	287.497462466442
1005552000	316	287.157698946129
1005555600	316	287.157203325872
1005559200	316	286.819161387391
1005562800	316	286.32719845175
1005566400	316	285.819253165423
1005570000	316	285.602913334756
1005573600	316	285.149963130518
1005577200	316	285.222873037302
1005580800	316	285.093329938428
1005584400	316	284.854268015596
1005588000	316	285.439051150689
1005591600	316	285.967351857576
1005595200	316	286.043725047557
1005598800	316	286.243073460611
1005602400	316	287.049675588989
1005606000	316	288.577162807244
1005609600	317	290.379391361968
1005613200	317	292.194782845823
1005616800	317	292.633364766406
1005620400	317	292.653987501881
1005624000	317	291.433407262768
1005627600	317	290.613190713164
1005631200	317	289.66592874862
1005634800	317	288.839745425798
1005638400	317	287.792127654736
1005642000	317	287.336536292389
1005645600	317	287.163754960952
1005649200	317	287.044646438053
1005652800	317	286.428732349362
1005656400	317	286.111324613579
1005660000	317	285.803644995546
1005663600	317	285.497111079414
1005667200	317	284.896627559882
1005670800	317	284.288107442644
1005674400	317	285.88710559139
1005678000	317	287.351329044848
1005681600	317	288.396496073117
1005685200	317	289.234670818508
1005688800	317	289.994163009401
