Unix	jday	U-component_of_wind
928195200	152	3.79018225509147
928198800	152	4.59495085909167
928202400	152	4.90688212391327
928206000	152	4.93032018316654
928209600	152	4.15083575944335
928213200	152	3.95763229305135
928216800	152	3.84079565260739
928220400	152	3.74877079429515
928224000	152	3.83818080916808
928227600	152	3.7162522429309
928231200	152	2.87479259684348
928234800	152	2.12126793592748
928238400	152	-1.00691024223352
928242000	152	-0.791588076892614
928245600	152	-0.211701777358287
928249200	152	0.266716251816543
928252800	152	0.60658326959028
928256400	152	1.05094683796228
928260000	152	-0.700922103793668
928263600	152	0.199922995092414
928267200	152	1.31795619926092
928270800	152	2.34095162863766
928274400	152	3.02685132190248
928278000	152	3.69458957269074
928281600	153	3.33718315863486
928285200	153	4.14675621263531
928288800	153	3.6851105510601
928292400	153	3.48365421282142
928296000	153	3.5009962714366
928299600	153	3.48606926445043
928303200	153	3.46937051401794
928306800	153	3.66450727568022
928310400	153	3.56429710053702
928314000	153	3.4523569721985
928317600	153	3.4168605692339
928321200	153	3.48095618685428
928324800	153	4.70239630696295
928328400	153	4.41438769003403
928332000	153	4.03932737042196
928335600	153	3.82765470949341
928339200	153	3.56368070043507
928342800	153	3.24560555120032
928346400	153	2.47952142929757
928350000	153	2.38617510649976
928353600	153	1.90275854626477
928357200	153	1.25244604573123
928360800	153	0.707570354959078
928364400	153	0.269893511652042
928368000	154	-2.29852616200885
928371600	154	-2.00067509954745
928375200	154	-1.92526734435513
928378800	154	-2.19848924440142
928382400	154	-2.09003196652931
928386000	154	-1.59915596428109
928389600	154	-4.09000980430117
928393200	154	-1.91848848763162
928396800	154	-0.0852192288705428
928400400	154	1.46708630693344
928404000	154	2.18766296678725
928407600	154	2.29047999451741
928411200	154	3.34488235138189
928414800	154	4.53116723846824
928418400	154	5.31890025704378
928422000	154	5.16209364106808
928425600	154	5.06228065168688
928429200	154	4.92345275604156
928432800	154	3.16584087954004
928436400	154	3.24347591707505
928440000	154	2.83391852436934
928443600	154	2.82168099677224
928447200	154	3.0126947145389
928450800	154	3.14533053990559
928454400	155	3.41227140491831
928458000	155	3.21235434648209
928461600	155	2.70066913121445
928465200	155	2.7489352110733
928468800	155	3.22963870138025
928472400	155	3.67241695855669
928476000	155	0.596838947333925
928479600	155	1.64927692961785
928483200	155	2.00835637946264
928486800	155	2.28249659652091
928490400	155	2.55992569946676
928494000	155	2.64156435722118
928497600	155	4.39432511293709
928501200	155	3.4004426426666
928504800	155	2.50184213590468
928508400	155	1.85102952997892
928512000	155	1.23002244927767
928515600	155	0.720455877568123
928519200	155	2.18478088964128
928522800	155	1.1138732705309
928526400	155	0.49922671053924
928530000	155	0.141046114625406
928533600	155	-0.423373513419938
928537200	155	-0.95653462565783
928540800	156	-4.18992865459705
928544400	156	-3.6511237744818
928548000	156	-3.21410029068162
928551600	156	-2.94964822796887
928555200	156	-2.92943775772656
928558800	156	-2.79090090919749
928562400	156	-1.22131562035624
928566000	156	-0.692428476391071
928569600	156	-0.456507401474487
928573200	156	-0.250749194059239
928576800	156	0.308227846996727
928580400	156	0.976914996446823
928584000	156	2.0216608863859
928587600	156	2.64835528783151
928591200	156	2.7330365922552
928594800	156	2.46153309375773
928598400	156	2.37464714137866
928602000	156	2.4090136122292
928605600	156	2.28242071307566
928609200	156	3.09165873767659
