Unix	jday	U-component_of_wind
933465600	213	-2.75264179553367
933469200	213	-2.61919730660216
933472800	213	-2.29560642098481
933476400	213	-2.20374556169155
933480000	213	-2.11774493631802
933483600	213	-2.1378943769159
933487200	213	-3.72518158490123
933490800	213	-2.40124124740976
933494400	213	-1.16915813283185
933498000	213	-0.49290612135248
933501600	213	-0.283489478027035
933505200	213	-0.0635629072200559
933508800	213	-3.63094447164516
933512400	213	-2.17651554470129
933516000	213	-1.10236716047545
933519600	213	-0.425047379478281
933523200	213	0.0844527050761317
933526800	213	0.436540359299524
933530400	213	-0.271146219792882
933534000	213	0.364235094770231
933537600	213	0.72365155738608
933541200	213	0.906898984385676
933544800	213	0.632673943793443
933548400	213	-0.235246993789512
933552000	214	-0.227966101249199
933555600	214	-1.67873540536155
933559200	214	-3.4087830800071
933562800	214	-4.22603030039297
933566400	214	-3.90629231653082
933570000	214	-3.83485888879089
933573600	214	-3.96921022253084
933577200	214	-4.53307266625657
933580800	214	-5.12394396590708
933584400	214	-6.38802910778526
933588000	214	-7.14620393423323
933591600	214	-7.25255905085658
933595200	214	-3.29017235770243
933598800	214	-4.07516900010624
933602400	214	-2.95728325737777
933606000	214	-1.48449136542747
933609600	214	-0.951825372908627
933613200	214	-0.26949194179496
933616800	214	-0.657681985771288
933620400	214	0.360874237057853
933624000	214	1.19408109295518
933627600	214	1.23174332830488
933631200	214	0.637955239741552
933634800	214	0.120161344313389
933638400	215	-1.03083073320389
933642000	215	-1.11008769312367
933645600	215	-1.43398818792498
933649200	215	-1.52122922094232
933652800	215	-1.45135424673026
933656400	215	-1.13562531372419
933660000	215	-1.54883910023276
933663600	215	0.231624807232214
933667200	215	1.80316364752533
933670800	215	2.93935000326249
933674400	215	3.29406105300149
933678000	215	3.45368569101291
933681600	215	0.602194673258634
933685200	215	1.60273128023415
933688800	215	1.82752684947745
933692400	215	1.98080275161845
933696000	215	2.52283045596964
933699600	215	2.94421113824256
933703200	215	3.70712505669733
933706800	215	3.68761240013713
933710400	215	4.14225243537453
933714000	215	4.38540860760823
933717600	215	4.44134849014166
933721200	215	4.1625309702639
933724800	216	2.55574784281968
933728400	216	3.86241601270721
933732000	216	3.72598658663526
933735600	216	3.46927842706877
933739200	216	3.47452017684733
933742800	216	3.72219335040718
933746400	216	2.51556278124787
933750000	216	3.01754692880828
933753600	216	3.06845707522188
933757200	216	3.01237923192612
933760800	216	2.49641004753355
933764400	216	2.26469168468732
933768000	216	3.72836300126286
933771600	216	3.79508615516788
933775200	216	3.54389493553223
933778800	216	3.36777947191887
933782400	216	3.56534074821814
933786000	216	3.69331995764599
933789600	216	3.87011303660403
933793200	216	4.3015073438676
933796800	216	4.6987885598277
933800400	216	5.14896716046096
933804000	216	5.36022022948099
933807600	216	5.3888122724611
933811200	217	4.80298137672476
933814800	217	5.69338061471374
933818400	217	6.56848554407531
933822000	217	7.02355398326032
933825600	217	6.869249282955
933829200	217	6.37139543218312
933832800	217	3.59279984872568
933836400	217	3.47368067145862
933840000	217	3.50871431344499
933843600	217	4.2565521152147
933847200	217	5.36743113785805
933850800	217	6.19014898918205
933854400	217	4.67253483023455
933858000	217	4.86125718525947
933861600	217	5.05843131811197
933865200	217	5.24016569974961
933868800	217	4.99741871828908
933872400	217	4.81594350477493
933876000	217	4.28108069601617
933879600	217	4.66001043988088
933883200	217	5.09039008277736
933886800	217	5.63266010931176
933890400	217	6.33025792046161
933894000	217	6.85899937121455
933897600	218	6.74282391125637
933901200	218	7.16620118193861
933904800	218	6.83754873076939
933908400	218	6.52330127233199
933912000	218	6.45916176188574
933915600	218	6.4170961001145
933919200	218	6.22909651874164
933922800	218	6.5876170832838
933926400	218	6.90195058115094
933930000	218	6.87645234153679
933933600	218	6.55538055037811
933937200	218	5.98591213489384
933940800	218	1.87186598828875
933944400	218	2.43974210232243
933948000	218	2.02817605174339
933951600	218	1.81718323987868
933955200	218	1.92896838982003
933958800	218	1.98413462992261
933962400	218	2.16568900573498
933966000	218	1.8347904497459
933969600	218	1.61398427887901
933973200	218	1.45198958978871
933976800	218	1.36894012593202
933980400	218	1.35850046985622
933984000	219	3.16758576260379
933987600	219	2.4661899588053
933991200	219	1.8351288840383
933994800	219	1.36992514859263
