Unix	jday	Downward_Long-Wave_Rad_Flux
920246400	60	327.875690148129
920250000	60	326.672845398529
920253600	60	329.582364371601
920257200	60	333.124547950551
920260800	60	330.43916828683
920264400	60	327.392638042268
920268000	60	357.856930781159
920271600	60	355.610065376826
920275200	60	355.423730331195
920278800	60	354.904410211392
920282400	60	354.636557558851
920286000	60	354.432448608692
920289600	60	353.825462867207
920293200	60	353.725622816126
920296800	60	353.897100112181
920300400	60	353.711397117485
920304000	60	349.429477018749
920307600	60	337.470508442733
920311200	60	267.12807289636
920314800	60	266.411003273558
920318400	60	266.619661500412
920322000	60	267.849261509851
920325600	60	270.415268038399
920329200	60	273.585302956435
920332800	61	299.229526310592
920336400	61	301.563709841495
920340000	61	303.708470418289
920343600	61	306.656199197659
920347200	61	308.807767282757
920350800	61	309.473182300853
920354400	61	309.261452241169
920358000	61	306.090077645956
920361600	61	301.414714510014
920365200	61	298.69503874371
920368800	61	296.193918235664
920372400	61	293.991599392422
920376000	61	278.051590884359
920379600	61	277.197483638304
920383200	61	276.304214585104
920386800	61	275.424855500908
920390400	61	274.468982576443
920394000	61	273.642577378638
920397600	61	274.785118927876
920401200	61	274.703954272902
920404800	61	277.874681122674
920408400	61	281.319869566507
920412000	61	284.574019809842
920415600	61	287.342545124563
920419200	62	296.078294219325
920422800	62	295.915591226172
920426400	62	295.973273053616
920430000	62	295.804664540255
920433600	62	295.417923135625
920437200	62	294.850663860416
920440800	62	284.590988552199
920444400	62	282.19988282097
920448000	62	279.4273157838
920451600	62	278.00011596464
920455200	62	282.108353491445
920458800	62	287.886159119725
920462400	62	309.901260691061
920466000	62	309.411322887088
920469600	62	303.975841298277
920473200	62	308.326768164803
920476800	62	312.412231801524
920480400	62	315.688256821819
920484000	62	296.095296657217
920487600	62	296.717656801109
920491200	62	296.021494022086
920494800	62	296.636050490581
920498400	62	298.2069336803
920502000	62	300.183737405409
920505600	63	315.260367399762
920509200	63	315.596527915618
920512800	63	315.960766777555
920516400	63	316.666511603295
920520000	63	317.211870571243
920523600	63	317.514058368785
920527200	63	322.170721005543
920530800	63	321.366013179241
920534400	63	322.380755511805
920538000	63	323.965714744768
920541600	63	325.394731351616
920545200	63	326.563951761632
920548800	63	331.933974074619
920552400	63	332.326998412192
920556000	63	333.183420210625
