Unix	jday	U-component_of_wind
938736000	274	-2.08236962040338
938739600	274	-2.10630147568133
938743200	274	-2.51486999348919
938746800	274	-3.30298324483169
938750400	274	-4.29189025818664
938754000	274	-4.73071860068032
938757600	274	-3.77198164434619
938761200	274	-2.99504793822702
938764800	274	-1.67482560927792
938768400	274	-0.693245470218951
938772000	274	-0.164931882368073
938775600	274	0.37938242379627
938779200	274	0.471255762160353
938782800	274	1.17997747257538
938786400	274	1.83191802371808
938790000	274	2.49374112697343
938793600	274	2.98591192333201
938797200	274	3.28747072357319
938800800	274	4.81562155735821
938804400	274	3.48796589466699
938808000	274	4.03788037758901
938811600	274	4.30959368738744
938815200	274	3.67920745906774
938818800	274	3.0724228155468
938822400	275	0.321100160605044
938826000	275	-0.278693925876264
938829600	275	-1.1504632858188
938833200	275	-2.3224970465207
938836800	275	-3.06356162954585
938840400	275	-3.41014591915534
938844000	275	-2.16689586580825
938847600	275	0.0540947865608461
938851200	275	2.03770881040589
938854800	275	3.60050421791108
938858400	275	4.1672456629781
938862000	275	4.52884655953929
938865600	275	4.3829346185243
938869200	275	4.16442346733585
938872800	275	4.15361084331305
938876400	275	4.56717398287348
938880000	275	4.72912931673159
938883600	275	4.56413031513127
938887200	275	3.24691670938983
938890800	275	2.33290242493808
938894400	275	1.69342129885683
938898000	275	1.11272428576039
938901600	275	0.530638578972588
938905200	275	-0.467434954456285
938908800	276	-5.49168712469664
938912400	276	-5.650145303526
938916000	276	-6.19214989144285
938919600	276	-6.65700607258195
938923200	276	-6.80956465314412
938926800	276	-6.66664870657317
938930400	276	-4.80928993284157
938934000	276	-3.33418079871052
938937600	276	-1.75131806803346
938941200	276	-0.293575566972227
938944800	276	1.08520740313102
938948400	276	2.34280839335271
938952000	276	1.85205803055911
938955600	276	2.78539466649102
938959200	276	3.2341166440039
938962800	276	3.07675294994056
938966400	276	2.70031306155521
938970000	276	2.2696126113688
938973600	276	2.06357095677282
938977200	276	2.50784435121477
938980800	276	3.24326839319275
938984400	276	3.56691053497624
938988000	276	3.31533907179941
938991600	276	3.40453227721596
938995200	277	2.60083518936271
938998800	277	2.08654530063674
939002400	277	1.49524510626707
939006000	277	1.87539736121618
939009600	277	2.47966040533645
939013200	277	2.67724779388087
939016800	277	3.71773505003709
939020400	277	4.76604175012361
939024000	277	5.4762482877152
939027600	277	5.60807593455945
939031200	277	4.82074427022277
939034800	277	3.94016531692875
939038400	277	4.82003422571519
939042000	277	3.83398882482262
939045600	277	3.59665749496605
939049200	277	3.40257863139643
939052800	277	2.38526057665449
939056400	277	1.7823913358828
939060000	277	0.822770904498181
939063600	277	1.97402601934583
939067200	277	1.77581062555421
939070800	277	0.659261347757611
939074400	277	-0.297788231509628
939078000	277	-0.939894938680899
939081600	278	1.16370916057575
939085200	278	0.74894132078063
939088800	278	0.673520233941412
939092400	278	0.867490956343727
939096000	278	1.19592616442033
