Unix	jday	Downward_Short-Wave_Rad_Flux
917827200	32	862.934289007603
917830800	32	862.934289007603
917834400	32	687.022079711717
917838000	32	591.743849755064
917841600	32	556.310158540165
917845200	32	540.544662531732
917848800	32	235.09323789563
917852400	32	235.09323789563
917856000	32	142.786606733278
917859600	32	95.1785415160516
917863200	32	71.3839751979643
917866800	32	57.1142872089807
917870400	32	0
917874000	32	0
917877600	32	0
917881200	32	0
917884800	32	0
917888400	32	0
917892000	32	116.65478398701
917895600	32	116.65478398701
917899200	32	218.256686024818
917902800	32	321.377735580239
917906400	32	419.951640573367
917910000	32	509.588595181678
917913600	33	1018.76444290448
917917200	33	1018.76444290448
917920800	33	1012.33957072958
917924400	33	986.185799430196
917928000	33	941.808088864795
917931600	33	881.440688610542
917935200	33	232.060457669486
917938800	33	232.060457669486
917942400	33	140.08942230587
917946000	33	93.3811913391165
917949600	33	70.0447010530169
917953200	33	56.0323930305371
917956800	33	0
917960400	33	0
917964000	33	0
917967600	33	0
917971200	33	0
917974800	33	0
917978400	33	96.5758282867281
917982000	33	96.5758282867281
917985600	33	189.226577689778
917989200	33	291.847035999075
917992800	33	389.552431075785
917996400	33	478.162004747759
9.18e+08	34	988.841737339795
918003600	34	988.841737339795
918007200	34	983.335240828018
918010800	34	958.342365634196
918014400	34	915.291328512
918018000	34	856.419740291011
918021600	34	222.205490005237
918025200	34	222.205490005237
918028800	34	133.688121803783
918032400	34	89.118829668152
918036000	34	66.8440508019732
918039600	34	53.4752416425572
918043200	34	0
918046800	34	0
918050400	34	0
918054000	34	0
918057600	34	0
918061200	34	0
918064800	34	103.062733090765
918068400	34	103.062733090765
918072000	34	200.678764018344
918075600	34	301.247003022224
918079200	34	398.084136496554
918082800	34	486.407593113172
918086400	35	991.931971736554
918090000	35	991.931971736554
918093600	35	986.189102411821
918097200	35	961.144647720014
918100800	35	918.045502705604
918104400	35	859.06310037809
918108000	35	224.404474022825
918111600	35	224.404474022825
918115200	35	134.985004215823
918118800	35	89.9900997544051
918122400	35	67.4934131750865
918126000	35	53.982806764358
918129600	35	0
918133200	35	0
918136800	35	0
918140400	35	0
918144000	35	0
918147600	35	0
918151200	35	102.543376868045
918154800	35	102.543376868045
918158400	35	201.280016935374
918162000	35	302.564203949196
918165600	35	399.895418051723
918169200	35	488.526307318365
918172800	36	993.281993276512
918176400	36	993.281993276512
918180000	36	986.416699346678
918183600	36	960.023803514416
918187200	36	913.081391521313
918190800	36	847.212020237515
918194400	36	139.383930602364
918198000	36	139.383930602364
918201600	36	83.9866899671287
918205200	36	55.9785993637575
918208800	36	41.9840133394172
918212400	36	33.5950844354861
918216000	36	0
918219600	36	0
918223200	36	0
918226800	36	0
918230400	36	0
918234000	36	0
918237600	36	84.7729137709889
918241200	36	84.7729137709889
918244800	36	153.69779646877
918248400	36	237.028360168925
918252000	36	339.251304897191
918255600	36	436.836417365125
918259200	37	979.071151086937
918262800	37	979.071151086937
918266400	37	973.111806679546
918270000	37	947.093933136526
918273600	37	902.682525245
918277200	37	842.455304227546
918280800	37	205.396879380274
918284400	37	205.396879380274
