Unix	jday	Downward_Long-Wave_Rad_Flux
1096588800	275	277.003224459641
1096592400	275	276.903542008407
1096596000	275	273.476190799156
1096599600	275	272.449696847649
1096603200	275	272.892478475836
1096606800	275	274.665842784876
1096610400	275	303.566681938554
1096614000	275	302.824854474723
1096617600	275	300.364543722188
1096621200	275	292.334561605896
1096624800	275	286.672130584903
1096628400	275	283.107528959525
1096632000	275	266.035947892781
1096635600	275	265.608136239888
1096639200	275	263.179403020671
1096642800	275	261.694588463697
1096646400	275	261.107252654174
1096650000	275	260.557931808335
1096653600	275	257.77558588118
1096657200	275	257.866309475051
1096660800	275	257.83637476255
1096664400	275	258.089533361423
1096668000	275	258.369456784041
1096671600	275	258.681888875489
1096675200	276	257.478270509288
1096678800	276	258.655737431331
1096682400	276	258.685787124891
1096686000	276	258.865265221343
1096689600	276	258.850467590118
1096693200	276	258.726765679367
1096696800	276	253.595520627302
1096700400	276	251.816215478964
1096704000	276	250.743276402936
1096707600	276	250.007091977145
1096711200	276	249.303968988512
1096714800	276	248.82938599326
1096718400	276	252.439888073849
1096722000	276	252.09621191457
1096725600	276	260.75991088217
1096729200	276	273.080296942371
1096732800	276	284.674359283258
1096736400	276	292.081575982753
1096740000	276	301.357849901381
1096743600	276	301.743051036219
1096747200	276	290.560564279035
1096750800	276	285.074632449266
1096754400	276	284.016571304837
1096758000	276	285.238621212519
1096761600	277	302.181089968088
1096765200	277	302.807951902172
1096768800	277	299.064421557932
1096772400	277	297.514097231924
1096776000	277	297.452938219133
1096779600	277	297.970332039619
1096783200	277	333.930291818804
1096786800	277	332.675874718133
1096790400	277	338.021217346871
1096794000	277	340.796816987893
1096797600	277	342.146251279094
1096801200	277	342.649361956766
1096804800	277	339.983220738344
1096808400	277	340.222243851894
1096812000	277	339.510406942042
1096815600	277	339.53658111658
1096819200	277	340.911163590997
1096822800	277	341.833123060054
1096826400	277	339.687085643439
1096830000	277	340.187765259484
1096833600	277	343.803869652332
1096837200	277	345.192066537612
1096840800	277	346.308454069149
1096844400	277	347.405929694513
1096848000	278	355.299902092335
1096851600	278	355.731107676733
1096855200	278	355.908733516562
1096858800	278	356.332510008942
1096862400	278	356.567752084658
1096866000	278	356.632872900845
1096869600	278	360.559798809076
1096873200	278	360.400636389433
1096876800	278	362.032864399026
1096880400	278	363.893824746966
1096884000	278	365.789378477669
1096887600	278	367.145224898935
1096891200	278	369.01835866828
1096894800	278	367.600545515228
1096898400	278	363.724885743398
1096902000	278	358.163686035532
1096905600	278	354.254948918885
1096909200	278	351.102332986162
1096912800	278	346.804041626912
1096916400	278	346.363555082176
1096920000	278	347.370786096854
1096923600	278	349.200496383788
1096927200	278	350.729936718268
1096930800	278	351.565601358963
1096934400	279	350.676288219081
1096938000	279	349.562735600193
1096941600	279	349.119163897319
1096945200	279	348.194085369466
1096948800	279	346.943743856095
1096952400	279	343.867719820686
1096956000	279	338.258075344447
1096959600	279	336.956135321825
1096963200	279	335.052097624806
1096966800	279	332.980045205319
1096970400	279	331.997316731063
1096974000	279	331.754840234053
1096977600	279	340.200473562854
1096981200	279	340.937398125781
1096984800	279	345.721606421245
1096988400	279	347.362443812041
1096992000	279	347.936356066658
1096995600	279	348.355334383649
1096999200	279	340.597924014331
1097002800	279	340.968992140414
1097006400	279	334.557916573575
1097010000	279	332.386400472684
1097013600	279	336.773607156117
1097017200	279	340.476064918984
1097020800	280	357.245217695063
1097024400	280	357.827205007494
1097028000	280	357.89794760464
1097031600	280	357.520825133613
1097035200	280	356.989174572504
1097038800	280	356.479065403881
1097042400	280	356.109818020049
1097046000	280	355.825500591569
1097049600	280	357.57304247791
1097053200	280	358.73529558244
1097056800	280	359.521007477624
1097060400	280	359.814382468093
1097064000	280	352.298501986285
1097067600	280	352.102849083357
1097071200	280	342.368395345078
1097074800	280	336.19098818958
1097078400	280	330.041945120936
1097082000	280	325.28687303032
1097085600	280	311.540430657616
1097089200	280	311.235861185137
1097092800	280	310.371234022674
1097096400	280	311.014334588877
1097100000	280	311.313934485337
1097103600	280	312.003499177095
1097107200	281	312.791220081061
1097110800	281	312.941064099249
1097114400	281	314.307372504824
1097118000	281	315.733901823893
1097121600	281	316.413949778877
1097125200	281	318.962260837194
1097128800	281	320.901110673948
1097132400	281	319.820987624654
1097136000	281	323.907849650785
1097139600	281	322.724144676516
1097143200	281	317.178853419618
1097146800	281	310.689287795293
1097150400	281	293.437484693371
1097154000	281	292.429809171029
1097157600	281	295.23357576863
1097161200	281	294.348508418864
1097164800	281	294.963981549124
1097168400	281	296.15180357518
1097172000	281	304.021267387484
1097175600	281	304.478605146602
1097179200	281	314.235197574648
1097182800	281	321.056403633722
1097186400	281	325.037189722294
1097190000	281	327.972276491746
1097193600	282	310.499520181205
1097197200	282	313.129278369837
1097200800	282	304.608750910522
1097204400	282	302.07706615094
