Unix	jday	Temperature
1099267200	306	287.245242679439
1099270800	306	287.603626032111
1099274400	306	287.84731086637
1099278000	306	287.772591320964
1099281600	306	287.321045257088
1099285200	306	286.788725506293
1099288800	306	285.948974955884
1099292400	306	284.29995254673
1099296000	306	282.779682346478
1099299600	306	282.432591025614
1099303200	306	283.444274019001
1099306800	306	283.665123071308
1099310400	306	283.33437993944
1099314000	306	283.482311235543
1099317600	306	283.845675901605
1099321200	306	283.760871992158
1099324800	306	283.678778898602
1099328400	306	283.62341753982
1099332000	306	283.696010362852
1099335600	306	284.116595964079
1099339200	306	285.169261023785
1099342800	306	286.490641347308
1099346400	306	287.192883882366
1099350000	306	287.158192645851
1099353600	307	286.851919143019
1099357200	307	286.595794790849
1099360800	307	286.177597017681
1099364400	307	285.818726710285
1099368000	307	285.528061278924
1099371600	307	285.206063750773
1099375200	307	284.877307845775
1099378800	307	284.495441930986
1099382400	307	284.265611899449
1099386000	307	284.202733118671
1099389600	307	284.149015624855
1099393200	307	284.089944113303
1099396800	307	284.268268787149
1099400400	307	284.106385830768
1099404000	307	284.112496363121
1099407600	307	283.996073300233
1099411200	307	283.867186708825
1099414800	307	283.752047475228
1099418400	307	283.849894022009
1099422000	307	284.026692406936
1099425600	307	284.393363591516
1099429200	307	284.817422590791
1099432800	307	285.350235660836
1099436400	307	285.965525186345
1099440000	308	287.150758957072
1099443600	308	287.895615427973
1099447200	308	288.608864187845
1099450800	308	288.452538504071
1099454400	308	287.983597592322
1099458000	308	287.585797276403
1099461600	308	286.934173120289
1099465200	308	286.067413040028
1099468800	308	285.574334098817
1099472400	308	285.363146042829
1099476000	308	285.209948915798
1099479600	308	285.07068770956
1099483200	308	285.044297518862
1099486800	308	284.966886700045
1099490400	308	284.680056914507
1099494000	308	284.436965729145
1099497600	308	284.305921011573
1099501200	308	284.157283801925
1099504800	308	284.587457167284
1099508400	308	285.302757270388
1099512000	308	286.329972718136
1099515600	308	287.475190445096
1099519200	308	288.517714172497
1099522800	308	289.119038499844
1099526400	309	288.741230988055
1099530000	309	288.607126215083
1099533600	309	287.908457180672
1099537200	309	287.264864579142
1099540800	309	286.946290197925
1099544400	309	286.733824056327
1099548000	309	286.571836289655
1099551600	309	286.354797638224
1099555200	309	286.195248674775
1099558800	309	286.080916232248
1099562400	309	286.035774012733
1099566000	309	286.021306682244
1099569600	309	286.172009375396
1099573200	309	286.359920469806
1099576800	309	286.394152809084
1099580400	309	286.36994344172
1099584000	309	286.281199624811
1099587600	309	286.172784146036
1099591200	309	286.174079594126
1099594800	309	286.350338123672
1099598400	309	286.675816204948
1099602000	309	287.319362613923
1099605600	309	287.806610135329
1099609200	309	288.350641298147
1099612800	310	288.736368481515
1099616400	310	289.21691601792
1099620000	310	290.230312164585
1099623600	310	289.862829794245
1099627200	310	289.375697923334
1099630800	310	288.861886810135
1099634400	310	288.204521222426
1099638000	310	286.648747282172
1099641600	310	284.292454521367
1099645200	310	283.904712586081
1099648800	310	283.739034770171
1099652400	310	283.709319367546
1099656000	310	283.948428679404
1099659600	310	283.969880695908
1099663200	310	283.915668781265
1099666800	310	283.753789600104
1099670400	310	283.459312659471
1099674000	310	283.206890504702
1099677600	310	283.214205719506
1099681200	310	283.605987545607
1099684800	310	284.357152831626
1099688400	310	285.420170216477
1099692000	310	287.683402560345
1099695600	310	289.210644166374
1099699200	311	289.469051024812
1099702800	311	289.633347126897
1099706400	311	289.638276733779
1099710000	311	289.589613469734
1099713600	311	289.252635216636
1099717200	311	288.782088349418
1099720800	311	288.174196168241
1099724400	311	286.737958669405
1099728000	311	285.834902866076
1099731600	311	286.443292744424
1099735200	311	286.270867339592
1099738800	311	286.14091629221
1099742400	311	286.163065361095
1099746000	311	286.20658190133
1099749600	311	286.290521199471
1099753200	311	286.397987890295
1099756800	311	286.553870074562
1099760400	311	286.637550075214
1099764000	311	286.878008134317
1099767600	311	286.98900417449
1099771200	311	287.121394281086
