Unix	jday	Downward_Long-Wave_Rad_Flux
1012521600	32	354.131644743268
1012525200	32	353.843188745609
1012528800	32	345.372641288771
1012532400	32	333.824159404768
1012536000	32	328.417919253765
1012539600	32	325.158110457081
1012543200	32	344.992560728691
1012546800	32	344.295842289098
1012550400	32	337.832323415791
1012554000	32	335.688837899589
1012557600	32	334.797293676766
1012561200	32	334.336686832727
1012564800	32	338.064114863428
1012568400	32	337.329391706576
1012572000	32	328.867356250542
1012575600	32	326.420996647252
1012579200	32	322.400314748859
1012582800	32	320.933245182078
1012586400	32	285.118097093752
1012590000	32	285.725340674207
1012593600	32	292.918721806778
1012597200	32	301.329668207962
1012600800	32	308.642490012705
1012604400	32	314.166069694896
1012608000	33	327.507021282858
1012611600	33	328.221989461076
1012615200	33	312.372989021883
1012618800	33	307.326338883131
1012622400	33	304.722066532507
1012626000	33	303.075844560189
1012629600	33	292.484224769975
1012633200	33	290.850545418912
1012636800	33	288.88819038464
1012640400	33	285.963270361182
1012644000	33	284.049579828299
1012647600	33	283.108246611336
1012651200	33	282.934075261909
1012654800	33	283.507766688998
1012658400	33	282.524751368881
1012662000	33	281.464018680693
1012665600	33	280.765234517064
1012669200	33	280.496364374146
1012672800	33	280.10631405472
1012676400	33	282.330470465876
1012680000	33	285.712447543129
1012683600	33	289.753314108963
1012687200	33	295.078000753737
1012690800	33	300.963794717176
1012694400	34	336.165149735777
1012698000	34	338.374984924011
1012701600	34	338.974093230747
1012705200	34	340.323543472767
1012708800	34	340.474648479925
1012712400	34	339.805158821656
1012716000	34	327.350677914326
1012719600	34	324.667122046592
1012723200	34	320.866332519254
1012726800	34	317.415963450876
1012730400	34	315.846928486957
1012734000	34	314.58323035962
1012737600	34	334.968036295863
1012741200	34	334.336427791334
1012744800	34	339.820680085437
1012748400	34	340.170839925958
1012752000	34	335.559546277602
1012755600	34	329.925198270983
1012759200	34	327.9828777528
1012762800	34	330.809803986064
1012766400	34	338.58235798241
1012770000	34	345.567094037586
1012773600	34	351.115113996671
1012777200	34	355.316122889003
1012780800	35	384.947957595404
1012784400	35	384.802657952256
1012788000	35	384.587586201942
1012791600	35	374.523587286513
1012795200	35	369.841293208462
1012798800	35	366.191861795398
1012802400	35	369.687629877354
1012806000	35	366.709157116952
1012809600	35	375.166199964324
1012813200	35	376.830054435087
1012816800	35	377.853246937181
1012820400	35	378.337567549839
1012824000	35	384.575010614724
1012827600	35	383.588796592455
1012831200	35	383.457865042077
1012834800	35	382.318936691343
1012838400	35	381.682593125836
1012842000	35	381.119959118108
1012845600	35	372.119958410658
1012849200	35	369.27636403172
1012852800	35	367.091607133213
1012856400	35	366.270364006294
1012860000	35	365.369992759279
1012863600	35	364.275699505339
1012867200	36	347.540290678867
1012870800	36	348.77037269328
1012874400	36	351.601485490098
1012878000	36	354.566810506127
1012881600	36	356.008404409478
1012885200	36	356.529067225205
1012888800	36	353.630640510423
1012892400	36	354.26784160437
1012896000	36	353.984784260716
1012899600	36	353.719652994422
1012903200	36	353.509852088872
1012906800	36	353.306681432892
1012910400	36	348.811616697347
1012914000	36	347.636362594168
1012917600	36	345.779244531343
1012921200	36	344.52014580496
1012924800	36	343.505358873991
1012928400	36	342.806149554045
1012932000	36	339.091064612684
1012935600	36	339.289518479348
1012939200	36	340.425674791921
1012942800	36	341.960106591097
1012946400	36	343.714531894358
1012950000	36	345.276861289382
1012953600	37	355.074788009585
1012957200	37	355.999825599854
1012960800	37	356.086922267546
1012964400	37	356.205689821985
1012968000	37	356.352084904105
1012971600	37	356.298580058369
1012975200	37	358.566581131831
1012978800	37	358.462782288667
1012982400	37	357.721907888733
1012986000	37	357.079918930887
1012989600	37	356.568340892145
1012993200	37	356.159271840113
1012996800	37	350.073267721516
1013000400	37	349.118438933949
1013004000	37	343.42769962528
1013007600	37	343.663580005275
1013011200	37	343.255400665875
1013014800	37	342.442634912688
1013018400	37	337.031584405359
1013022000	37	337.321496191614
1013025600	37	337.107116802038
1013029200	37	339.061106700199
1013032800	37	339.267853126618
1013036400	37	339.560523280775
1013040000	38	335.564087757834
1013043600	38	335.969880312721
1013047200	38	331.143781632551
1013050800	38	324.852636179081
1013054400	38	318.035694590956
1013058000	38	313.017533698116
1013061600	38	341.125559903517
1013065200	38	339.43482748629
1013068800	38	348.86252454399
1013072400	38	351.806631220595
1013076000	38	352.847467263614
1013079600	38	353.115756333949
1013083200	38	343.373810092275
1013086800	38	342.917948371044
1013090400	38	340.075063995307
1013094000	38	334.815695127615
1013097600	38	330.485597175613
1013101200	38	327.558808433311
1013104800	38	330.784482032272
1013108400	38	330.628104021101
1013112000	38	331.729696487045
1013115600	38	328.638266554425
1013119200	38	327.730632844933
1013122800	38	328.592891573103
1013126400	39	330.962596712374
1013130000	39	331.633003037229
1013133600	39	327.917172547435
1013137200	39	324.644078239958
1013140800	39	322.821119985995
1013144400	39	322.308192681638
1013148000	39	309.412366874974
1013151600	39	307.376399325197
1013155200	39	301.824757468959
1013158800	39	297.418480705639
1013162400	39	294.946487600111
1013166000	39	294.793005736694
1013169600	39	287.477221466471
1013173200	39	287.489441957401
1013176800	39	280.708253279248
1013180400	39	277.230373396853
1013184000	39	275.472074721707
1013187600	39	274.628461467642
1013191200	39	272.575899818011
1013194800	39	273.483959311839
1013198400	39	276.346479983872
1013202000	39	280.159127220576
1013205600	39	284.052096645603
1013209200	39	287.297167410796
1013212800	40	300.345132648929
1013216400	40	300.391655180611
1013220000	40	300.399245409523
1013223600	40	302.021369822866
1013227200	40	303.553019716483
1013230800	40	304.854048011407
1013234400	40	301.011710659692
1013238000	40	299.049854016897
1013241600	40	297.229552342714
1013245200	40	296.331597085932
1013248800	40	295.687661858578
1013252400	40	296.211636091383
1013256000	40	323.836048167621
1013259600	40	323.758381666276
1013263200	40	323.892160147394
1013266800	40	327.432884149206
1013270400	40	327.581258505429
1013274000	40	324.361939010011
1013277600	40	302.581219586642
1013281200	40	305.54201850767
1013284800	40	309.454143005629
1013288400	40	314.282846749041
1013292000	40	320.896395806775
1013295600	40	326.99624583166
1013299200	41	366.583683948019
1013302800	41	368.128326521524
1013306400	41	365.085296294825
1013310000	41	367.15471342046
1013313600	41	369.59853289719
1013317200	41	370.995112526818
1013320800	41	379.956375784951
1013324400	41	379.128707211252
1013328000	41	377.530881489225
1013331600	41	375.608207519906
1013335200	41	375.819683014041
1013338800	41	376.557797995376
1013342400	41	382.260185004909
1013346000	41	382.896496468711
1013349600	41	383.144697965095
1013353200	41	376.921773249657
1013356800	41	370.98366641478
1013360400	41	365.634319292303
1013364000	41	339.60058279679
1013367600	41	341.673429445329
1013371200	41	347.486686115984
1013374800	41	352.684277301732
1013378400	41	355.165862590822
1013382000	41	357.674509091006
1013385600	42	360.551394450467
1013389200	42	363.521975361188
1013392800	42	365.015778450296
1013396400	42	366.638382657277
1013400000	42	367.813859020503
1013403600	42	368.188464307626
1013407200	42	342.615386592047
1013410800	42	337.837929916915
1013414400	42	337.437638801032
1013418000	42	340.295045955093
1013421600	42	342.018023401012
1013425200	42	342.668393034183
1013428800	42	328.808705297926
1013432400	42	327.792579381605
1013436000	42	323.041076758515
1013439600	42	319.289180027096
1013443200	42	316.860782750311
1013446800	42	315.12505858034
1013450400	42	305.506611414538
1013454000	42	305.629333281038
1013457600	42	310.088044529768
1013461200	42	314.785004488416
1013464800	42	319.900241548629
1013468400	42	324.911539825772
1013472000	43	348.299317363512
1013475600	43	348.816177107733
1013479200	43	348.280925497709
1013482800	43	350.878317455757
1013486400	43	357.272203316541
1013490000	43	362.390874319601
1013493600	43	380.828590501915
1013497200	43	380.443831869192
1013500800	43	379.184361691822
1013504400	43	378.471513061161
1013508000	43	377.849182835104
1013511600	43	377.17708522448
1013515200	43	370.038669418506
1013518800	43	369.651754399287
1013522400	43	368.297844923031
1013526000	43	367.497184691575
1013529600	43	366.744535609198
1013533200	43	366.105917965571
1013536800	43	361.282054284688
1013540400	43	361.290099040401
1013544000	43	361.185743510025
1013547600	43	361.13370001037
1013551200	43	361.075998112958
1013554800	43	360.99932288753
1013558400	44	362.617726494281
1013562000	44	362.776114392146
1013565600	44	363.277902358735
1013569200	44	363.491274877827
1013572800	44	363.524515157142
1013576400	44	363.398053461038
1013580000	44	364.109317709478
1013583600	44	363.975465141402
1013587200	44	363.225809418263
1013590800	44	362.647978194108
1013594400	44	362.157568024294
1013598000	44	361.720820170061
1013601600	44	355.952245295761
1013605200	44	355.366528319441
1013608800	44	353.925974514861
1013612400	44	351.649744815337
1013616000	44	350.394251504724
1013619600	44	350.204811333948
1013623200	44	349.800428540384
1013626800	44	350.061865849099
1013630400	44	350.23063553347
1013634000	44	350.287592798358
1013637600	44	350.627696406967
1013641200	44	351.174386109022
1013644800	45	359.547038348131
1013648400	45	360.463208929579
1013652000	45	359.652681711192
1013655600	45	359.197981352758
1013659200	45	359.515325587861
1013662800	45	359.740117797512
1013666400	45	357.202428955711
1013670000	45	356.801926829094
1013673600	45	354.456572941587
1013677200	45	353.962599775576
1013680800	45	354.166635582657
1013684400	45	354.52508405247
1013688000	45	356.366385403926
1013691600	45	356.10887812376
1013695200	45	356.217423594653
1013698800	45	356.262556211703
1013702400	45	355.315585325522
1013706000	45	353.12392544913
1013709600	45	353.420586896895
1013713200	45	353.857507703291
1013716800	45	356.092581244447
1013720400	45	357.12670901634
1013724000	45	357.615020549222
1013727600	45	358.278879346064
1013731200	46	354.873776486848
1013734800	46	356.480270767069
1013738400	46	356.065179879129
1013742000	46	356.282950677342
1013745600	46	355.661534830918
1013749200	46	354.836450862054
1013752800	46	351.758892993828
1013756400	46	351.114541061613
1013760000	46	348.485174968184
1013763600	46	338.978961091414
1013767200	46	334.434423074301
1013770800	46	333.121361435384
1013774400	46	342.90077445368
1013778000	46	342.175637311408
1013781600	46	339.865836718577
1013785200	46	333.425189148072
1013788800	46	325.680780727675
1013792400	46	319.122911021566
1013796000	46	281.611944184555
1013799600	46	281.416944990002
1013803200	46	290.932768271715
1013806800	46	298.018611722916
1013810400	46	303.540541018278
1013814000	46	307.691434087172
1013817600	47	301.844008309719
1013821200	47	301.250871556115
1013824800	47	300.987988246302
1013828400	47	301.123902774366
1013832000	47	301.020203109164
1013835600	47	300.654267332307
1013839200	47	290.460654077977
1013842800	47	288.877746525954
1013846400	47	285.860899446371
1013850000	47	283.926672042231
1013853600	47	282.825203413158
1013857200	47	282.619436761633
1013860800	47	278.59650318383
1013864400	47	278.806535163064
1013868000	47	278.501540717702
1013871600	47	277.56176512889
1013875200	47	276.828876968256
1013878800	47	276.596622875691
1013882400	47	278.837766342302
1013886000	47	278.795467352814
1013889600	47	283.31443818094
1013893200	47	286.517761408076
1013896800	47	289.145355668728
1013900400	47	292.232263915704
1013904000	48	307.559730194717
1013907600	48	307.488518123633
1013911200	48	307.112648400526
1013914800	48	307.31842200033
1013918400	48	307.665024003171
1013922000	48	307.876819685389
1013925600	48	300.735772776608
1013929200	48	298.203992623854
1013932800	48	295.985440213199
1013936400	48	295.110853773198
1013940000	48	294.831480865952
1013943600	48	294.918001272931
1013947200	48	289.603886416913
1013950800	48	289.194148594367
1013954400	48	290.266467621648
1013958000	48	290.20295659131
1013961600	48	289.914777924879
1013965200	48	289.748337888753
1013968800	48	288.655766672593
1013972400	48	288.916084285564
1013976000	48	291.330733561886
1013979600	48	294.470543387384
1013983200	48	298.921754178571
1013986800	48	303.684174158136
1013990400	49	338.144546907728
1013994000	49	339.471892325146
1013997600	49	351.304418459209
1014001200	49	357.109530433464
1014004800	49	359.052987137049
1014008400	49	359.516718076777
1014012000	49	336.685506441498
1014015600	49	335.968809227485
1014019200	49	327.559305831148
1014022800	49	324.469726842519
1014026400	49	327.662956436536
1014030000	49	331.269583817818
1014033600	49	331.222702263621
1014037200	49	330.966785996135
1014040800	49	345.792421364899
1014044400	49	352.561835155773
1014048000	49	354.510831184062
1014051600	49	353.798003670429
1014055200	49	317.565902884894
1014058800	49	317.710258242941
1014062400	49	334.532155846981
1014066000	49	341.743472924411
1014069600	49	347.81921245026
1014073200	49	354.449314453916
1014076800	50	379.972873806007
1014080400	50	377.237312493835
1014084000	50	374.815218886287
1014087600	50	372.871245564252
1014091200	50	371.326203895371
1014094800	50	370.374607307975
1014098400	50	363.500509313921
1014102000	50	363.054018103634
1014105600	50	362.125838161804
1014109200	50	361.634679899368
1014112800	50	361.634558918446
1014116400	50	361.696312104828
1014120000	50	359.511330282414
1014123600	50	359.33210728787
1014127200	50	357.927693511841
1014130800	50	355.895243142487
1014134400	50	352.521472549391
1014138000	50	347.165354914052
1014141600	50	292.262665356136
1014145200	50	292.751398878221
1014148800	50	299.361803119005
1014152400	50	297.041610045896
1014156000	50	302.211653957796
1014159600	50	308.818338254102
1014163200	51	324.612188547455
1014166800	51	324.117639963022
1014170400	51	324.956904732371
1014174000	51	323.402079665403
1014177600	51	327.31970197805
1014181200	51	330.431189723284
