Unix	jday	V-component_of_wind
1022889600	152	-1.49616634335206
1022893200	152	-1.7853086209647
1022896800	152	-2.4933964789965
1022900400	152	-3.18826314626735
1022904000	152	-3.52755256873171
1022907600	152	-3.98350546306732
1022911200	152	-3.22396337602599
1022914800	152	-4.25601611129918
1022918400	152	-3.29105474046509
1022922000	152	-2.5263511072072
1022925600	152	-2.55947315544216
1022929200	152	-2.79075366819521
1022932800	152	-5.33369694299038
1022936400	152	-4.38037799926494
1022940000	152	-3.66970748067818
1022943600	152	-2.24118527059646
1022947200	152	-1.54053093358281
1022950800	152	-0.286051365239408
1022954400	152	0.604431149017931
1022958000	152	1.58288158477316
1022961600	152	1.55383026226004
1022965200	152	1.47433277049251
1022968800	152	0.943025009003792
1022972400	152	1.65559854676531
1022976000	153	2.55235974142919
1022979600	153	2.75722683383213
1022983200	153	2.71997915686845
1022986800	153	2.38102701903806
1022990400	153	1.03230602265461
1022994000	153	-0.11313300506124
1022997600	153	-2.2167402059487
1023001200	153	-3.15951042005302
1023004800	153	-3.3914022189012
1023008400	153	-4.12661832386252
1023012000	153	-4.73129624978303
1023015600	153	-4.90849158709911
1023019200	153	-3.36315186804448
1023022800	153	-3.22500710076313
1023026400	153	-1.4564753881043
1023030000	153	-2.04688925121337
1023033600	153	-2.97396039316208
1023037200	153	-3.43318821293803
1023040800	153	1.05957106446768
1023044400	153	-0.0431503704358142
1023048000	153	0.139965169943844
1023051600	153	-0.655065486851438
1023055200	153	-1.12974111939589
1023058800	153	-0.642508457001633
1023062400	154	1.50994398285154
1023066000	154	0.0242590037005748
1023069600	154	-0.140247825073442
1023073200	154	0.364897070495032
1023076800	154	1.06535261989307
1023080400	154	1.53595833708226
1023084000	154	3.08650595023064
1023087600	154	4.41712967865795
1023091200	154	4.31919917858649
1023094800	154	2.78899697174147
1023098400	154	1.40005182318196
1023102000	154	0.518869640558715
1023105600	154	3.12280222993585
1023109200	154	1.95096250589442
1023112800	154	1.02738493343782
1023116400	154	-0.169152554550564
1023120000	154	-0.907967438882189
1023123600	154	-1.32837867811446
1023127200	154	0.925161159398129
1023130800	154	-0.893248409771196
1023134400	154	-1.93489570131024
1023138000	154	-2.2632545525414
1023141600	154	-2.07274096078739
1023145200	154	-1.58979919763904
1023148800	155	-1.4588943076397
1023152400	155	-0.343937040487752
1023156000	155	0.490842331104285
1023159600	155	0.396333312131629
1023163200	155	-0.348022967211574
1023166800	155	-1.13114618837703
1023170400	155	-2.0108317497696
1023174000	155	-2.97498533231618
1023177600	155	-2.8220768671463
1023181200	155	-2.69135397015518
1023184800	155	-3.14449257819185
1023188400	155	-3.62173886014161
1023192000	155	-4.2166424559275
1023195600	155	-4.62686871149694
1023199200	155	-4.06768657400232
1023202800	155	-3.07097739644878
1023206400	155	-2.43755755782713
1023210000	155	-1.85206017349093
1023213600	155	-2.52142886677743
1023217200	155	-1.3921328856168
1023220800	155	-1.52239299284122
1023224400	155	-2.26853721542482
1023228000	155	-3.07745509251565
1023231600	155	-3.77526688514315
1023235200	156	-6.39889645482008
1023238800	156	-4.72270033490576
1023242400	156	-4.19924908434687
1023246000	156	-4.34686965501629
1023249600	156	-4.87677679777629
1023253200	156	-4.63867998184692
1023256800	156	1.75949920586983
1023260400	156	1.61575112096351
1023264000	156	0.787368634311305
1023267600	156	4.93330153421144
1023271200	156	8.50355071790782
1023274800	156	10.1358737791975
1023278400	156	7.11630302262747
1023282000	156	5.99158961141594
1023285600	156	4.03348510457854
