Unix	jday	V-component_of_wind
912470400	335	-7.88664625426651
912474000	335	-8.3043696176368
912477600	335	-8.45249875733222
912481200	335	-8.47445054369683
912484800	335	-8.15061255965243
912488400	335	-7.78241605551931
912492000	335	-8.41941884969651
912495600	335	-7.10548371527056
912499200	335	-6.57373572937551
912502800	335	-6.0541303442848
912506400	335	-5.48952483172352
912510000	335	-4.87447579350418
912513600	335	-5.0191930626411
912517200	335	-3.2507014166096
912520800	335	-2.31890783863336
912524400	335	-1.47347366865669
912528000	335	-1.02063162798759
912531600	335	-0.650155269332077
912535200	335	-6.10796129477855
912538800	335	-4.63815873781051
912542400	335	-4.1131447126521
912546000	335	-3.34510130735744
912549600	335	-3.02110767640534
912553200	335	-3.02442493732547
912556800	336	0.755065013424476
912560400	336	-1.43224704540433
912564000	336	-1.93778052756996
912567600	336	-1.62454241596313
912571200	336	-1.1797025986455
912574800	336	-0.493140569922144
912578400	336	-0.398218834663213
912582000	336	0.565782319319366
912585600	336	1.53813365640346
912589200	336	2.08660264041003
912592800	336	2.27830565248969
912596400	336	2.43757175096369
912600000	336	2.58823950315667
912603600	336	2.67696454174149
912607200	336	2.39053725055657
912610800	336	2.0227889589789
912614400	336	1.26148615377073
912618000	336	0.663124294601366
912621600	336	0.314374976948783
912625200	336	-0.11880297164868
912628800	336	-0.149324368804685
912632400	336	-0.561645868620775
912636000	336	-0.733301096945137
912639600	336	-0.899478917576302
912643200	337	-1.65288136854253
912646800	337	-1.75782739039036
912650400	337	-4.25582615033905
912654000	337	-6.22123767661324
912657600	337	-3.89464014385182
912661200	337	-2.41190410474658
912664800	337	-3.30488518934976
912668400	337	0.145358674923633
912672000	337	2.63474802051554
912675600	337	3.49430726068757
912679200	337	3.02095607499203
912682800	337	2.71600705512932
912686400	337	1.94452134549422
912690000	337	1.65510220468399
912693600	337	1.91647102919981
912697200	337	2.24378561113336
912700800	337	1.8665780736749
912704400	337	1.67713589433319
912708000	337	1.4441241372751
912711600	337	1.66124276847772
912715200	337	1.44601490825224
