Unix	jday	U-component_of_wind
970358400	275	-6.58441586896898
970362000	275	-7.4347352932416
970365600	275	-7.38855499961694
970369200	275	-6.65627187748252
970372800	275	-4.93654788226464
970376400	275	-3.37596528720893
970380000	275	-3.40385951794889
970383600	275	-2.64772725559142
970387200	275	-1.61815944351337
970390800	275	-0.866433284004784
970394400	275	-0.843538659239839
970398000	275	-1.15280182327952
970401600	275	-3.79312058291803
970405200	275	-3.5946686600497
970408800	275	-2.50423668071261
970412400	275	-2.0207145254095
970416000	275	-1.7265049455957
970419600	275	-0.99706272712965
970423200	275	1.23634608546223
970426800	275	0.0536877995386846
970430400	275	0.994805438368993
970434000	275	3.08744884629759
970437600	275	5.1208042271061
970441200	275	7.43756073027015
970444800	276	9.01801467692715
970448400	276	10.4615163007469
970452000	276	9.53043721777191
970455600	276	9.0320211350302
970459200	276	8.59447234432011
970462800	276	7.92266595405584
970466400	276	4.70200989503013
970470000	276	5.05620328380313
970473600	276	5.27855404865808
970477200	276	5.19806339760577
970480800	276	5.1552302817797
970484400	276	4.91803449529889
970488000	276	6.85828592958553
970491600	276	5.03587440445391
970495200	276	4.22550185115305
970498800	276	3.91232840505466
970502400	276	3.7644613229931
970506000	276	3.54551050038865
970509600	276	4.52758679714415
970513200	276	3.74303030040263
970516800	276	4.53703528838983
970520400	276	4.6797183064844
970524000	276	4.14203445015849
970527600	276	3.91280471864087
970531200	277	2.7169159831917
970534800	277	3.01881773423606
970538400	277	3.56360095690901
970542000	277	3.49572770606723
970545600	277	3.24202563169451
970549200	277	3.15058888918328
970552800	277	1.02785581765452
970556400	277	-0.281758942978956
970560000	277	0.961468796826051
970563600	277	3.95531461740763
970567200	277	5.11449876050773
970570800	277	5.6748480882872
970574400	277	5.39667183270741
970578000	277	5.15267238115916
970581600	277	5.37928633052541
970585200	277	4.9769413311946
970588800	277	4.21580303883089
970592400	277	3.86420920162396
970596000	277	3.78996485519611
970599600	277	1.69470481988722
970603200	277	0.319681288767455
970606800	277	-0.596680910639976
970610400	277	0.847483144188358
970614000	277	2.51642003700855
970617600	278	4.6514853283771
970621200	278	7.69403643082419
970624800	278	11.3605253127468
970628400	278	10.3142002323482
970632000	278	8.96209347787953
970635600	278	8.08155145532743
970639200	278	5.0233170408146
970642800	278	6.39988765152654
970646400	278	6.7353925522415
970650000	278	7.07598592276723
970653600	278	6.96880595577092
970657200	278	6.63126288746027
970660800	278	2.1193078884781
970664400	278	4.05646913597132
970668000	278	5.14799831374431
970671600	278	5.14616628370861
970675200	278	5.20354108168412
970678800	278	5.5847300821035
