Unix	jday	Downward_Short-Wave_Rad_Flux
954547200	92	689.868719603057
954550800	92	689.868719603057
954554400	92	659.683512900256
954558000	92	613.764761963682
954561600	92	567.709109775522
954565200	92	504.488535374152
954568800	92	4.18793103215238
954572400	92	4.18793103215238
954576000	92	2.09397561728796
954579600	92	1.39554461809375
954583200	92	1.04632906943397
954586800	92	0.841529109531563
954590400	92	0
954594000	92	0
954597600	92	0
954601200	92	0
954604800	92	0
954608400	92	0
954612000	92	0
954615600	92	0
954619200	92	5.51589564376133
954622800	92	16.7756450715277
954626400	92	24.2039237788801
954630000	92	30.4896769270732
954633600	93	61.1917068133837
954637200	93	61.1917068133837
954640800	93	60.6745738797488
954644400	93	60.328632484682
954648000	93	60.59906745653
954651600	93	58.1493489166398
954655200	93	1.96341254679408
954658800	93	1.96341254679408
954662400	93	0.99181525381362
954666000	93	0.660251301454593
954669600	93	0.485677737313537
954673200	93	0.396142687192018
954676800	93	0
954680400	93	0
954684000	93	0
954687600	93	0
954691200	93	0
954694800	93	0
954698400	93	0
954702000	93	0
954705600	93	31.406499173429
954709200	93	99.2223201750965
954712800	93	176.00695297006
954716400	93	251.110831142034
954720000	94	691.408281907657
954723600	94	691.408281907657
954727200	94	680.563376592566
954730800	94	649.160935657592
954734400	94	591.384340668386
954738000	94	521.935577533506
954741600	94	1.9126055324414
954745200	94	1.9126055324414
954748800	94	0.946842369380507
954752400	94	0.644187215043733
954756000	94	0.472772542212822
954759600	94	0.385892661252037
954763200	94	0
954766800	94	0
954770400	94	0
954774000	94	0
954777600	94	0
954781200	94	0
954784800	94	0
954788400	94	0
954792000	94	17.8619550266254
954795600	94	67.9238148096067
954799200	94	132.186196546151
954802800	94	192.964357194161
954806400	95	311.09992262121
954810000	95	311.09992262121
954813600	95	290.094529984277
954817200	95	269.441641916192
954820800	95	255.603223989046
954824400	95	226.268854299962
954828000	95	2.21190340857912
954831600	95	2.21190340857912
954835200	95	1.10672122914336
954838800	95	0.737307908518788
954842400	95	0.553249838326267
954846000	95	0.44953237506526
954849600	95	0
954853200	95	0
954856800	95	0
954860400	95	0
954864000	95	0
