Unix	jday	U-component_of_wind
954547200	92	2.48086121043375
954550800	92	2.57275633028984
954554400	92	3.32936824257158
954558000	92	3.82635077943674
954561600	92	3.97725576090237
954565200	92	3.95792857068253
954568800	92	4.0712451046088
954572400	92	3.92133317729621
954576000	92	2.39801711783035
954579600	92	1.47064623245228
954583200	92	1.64872574365714
954586800	92	1.32684061479984
954590400	92	1.86862115637163
954594000	92	0.902750493693263
954597600	92	-0.774183272480146
954601200	92	-2.06819308012796
954604800	92	-2.68684618014549
954608400	92	-3.21109120806194
954612000	92	-0.123629792715559
954615600	92	-0.959937055773332
954619200	92	-2.17995518772603
954622800	92	-2.72399237207639
954626400	92	-2.63258681961683
954630000	92	-2.30974425057285
954633600	93	-0.78823445042425
954637200	93	-0.482027506234668
954640800	93	0.190349094552882
954644400	93	0.658834832983788
954648000	93	0.878199750912052
954651600	93	1.0713124773942
954655200	93	1.61186960328588
954658800	93	1.23811606458398
954662400	93	1.1706973316296
954666000	93	1.49208624315371
954669600	93	1.64559800474278
954673200	93	1.76394399694501
954676800	93	-0.656677236810413
954680400	93	0.00805492828938983
954684000	93	0.589376848658366
954687600	93	0.876272428265369
954691200	93	1.23755076891592
954694800	93	1.5266970332266
954698400	93	2.77523801175146
954702000	93	2.56228013203396
954705600	93	2.08643479995113
954709200	93	1.36882376496886
954712800	93	-0.0779118911496973
954716400	93	-1.65439269155909
954720000	94	-3.93728413081978
954723600	94	-5.21731601762134
954727200	94	-6.06411938344043
954730800	94	-6.91150286613018
954734400	94	-7.6413946811897
954738000	94	-8.09608856644104
954741600	94	-6.16066682118135
954745200	94	-6.32073970697969
954748800	94	-6.50060003321935
954752400	94	-6.10554138832311
954756000	94	-5.04462530374755
954759600	94	-3.92960126775223
954763200	94	-5.90540454300711
954766800	94	-2.9219609418535
954770400	94	-1.21939310163951
954774000	94	-0.124774908859712
954777600	94	0.590184410914289
954781200	94	1.34146646492007
954784800	94	1.80315665987633
954788400	94	1.57696001615433
954792000	94	0.817592436895327
954795600	94	-0.0593640370076313
954799200	94	-0.448721732690854
954802800	94	-0.123534903427487
954806400	95	-3.45264399253139
954810000	95	-1.08245714061267
954813600	95	1.99706732333403
954817200	95	4.76532095260463
954820800	95	5.25001061920451
954824400	95	3.82945596098666
954828000	95	2.61687670987437
954831600	95	3.92077167284117
954835200	95	5.2975174854914
954838800	95	4.24254655360437
954842400	95	1.7373338132151
954846000	95	-0.592415239044667
954849600	95	-2.99086912736091
954853200	95	-3.83780197070514
954856800	95	-3.07186774719055
954860400	95	-2.31479812234216
954864000	95	-1.91637574817678
954867600	95	-1.58866424013787
954871200	95	-4.04188384552528
954874800	95	-3.64597510768839
954878400	95	-2.99101231160768
954882000	95	-2.66915747045151
954885600	95	-2.2695266692813
954889200	95	-1.77402292874074
954892800	96	-4.76698294241048
954896400	96	-3.4141433593619
954900000	96	-2.23886349830275
954903600	96	-1.14102157959527
954907200	96	0.197772674856734
954910800	96	1.01439515556488
954914400	96	1.43318837227228
954918000	96	3.50663339086162
954921600	96	4.60606977572987
954925200	96	4.40263032559734
954928800	96	3.58619104244597
954932400	96	2.74148849934815
954936000	96	0.457433128293017
954939600	96	-0.064698591050234
954943200	96	-0.232567807752036
954946800	96	-0.562313229687429
