Unix	jday	U-component_of_wind
1238544000	91	0.937622145689125
1238547600	91	1.2522397608409
1238551200	91	2.24640467482591
1238554800	91	3.09619795118995
1238558400	91	3.20928616086771
1238562000	91	3.21303460575989
1238565600	91	1.83200522172483
1238569200	91	2.20145372402339
1238572800	91	2.09349741898468
1238576400	91	1.5508380050278
1238580000	91	0.955511433671425
1238583600	91	0.483102254636275
1238587200	91	0.211868227801606
1238590800	91	0.133231664571129
1238594400	91	-0.231189591648342
1238598000	91	-0.336613566801905
1238601600	91	-0.169585777239943
1238605200	91	-0.0648292004543316
1238608800	91	-0.248750418848753
1238612400	91	-0.190264217615915
1238616000	91	-0.259317802658784
1238619600	91	0.327236125294986
1238623200	91	1.47696883325262
1238626800	91	2.34273091914208
1238630400	92	2.80658124253089
1238634000	92	3.70266520629829
1238637600	92	4.21307395345431
1238641200	92	4.52585171169422
1238644800	92	4.51353361790349
1238648400	92	4.40121582164044
1238652000	92	4.20580444914146
1238655600	92	3.29580914757606
1238659200	92	2.43730477799551
1238662800	92	1.24978830075075
1238666400	92	0.192878250011664
1238670000	92	-0.649066913803137
1238673600	92	-1.75854816595983
1238677200	92	-1.87303325299106
1238680800	92	-2.14624303275932
1238684400	92	-2.46676952680254
1238688000	92	-2.71963309576986
1238691600	92	-2.90004329814228
1238695200	92	-2.03694714576219
1238698800	92	-2.54120077137442
1238702400	92	-2.43918125718365
1238706000	92	-1.50580486091382
1238709600	92	0.0542347960427043
1238713200	92	1.03685983694181
1238716800	93	1.34557545350553
1238720400	93	2.01979048847061
1238724000	93	2.44108660599693
1238727600	93	2.74353741997966
1238731200	93	2.63263438906167
1238734800	93	2.34891620084465
1238738400	93	0.501928109994765
1238742000	93	0.524124343396852
1238745600	93	0.310131035861726
1238749200	93	-0.0881625022755572
1238752800	93	-0.807501610062462
1238756400	93	-1.46346595913535
1238760000	93	-1.38649432302917
1238763600	93	-1.70624460344939
1238767200	93	-1.79407254801907
1238770800	93	-1.78841382417746
1238774400	93	-1.76178247380573
1238778000	93	-1.67757572219408
1238781600	93	-1.60315189522119
1238785200	93	-1.345100359639
1238788800	93	-1.00119995269308
1238792400	93	-0.248940956451473
1238796000	93	0.687187953258098
1238799600	93	1.26798085740444
1238803200	94	2.82724382837384
1238806800	94	2.5888991561319
1238810400	94	2.23840468660397
1238814000	94	1.96086836906701
1238817600	94	1.62064007113242
1238821200	94	1.21467399106994
1238824800	94	0.234505979689135
1238828400	94	0.76877552138312
1238832000	94	0.527969224496829
1238835600	94	0.193994870162953
1238839200	94	-0.415737887610268
1238842800	94	-1.00376590769678
1238846400	94	-2.35044197458591
1238850000	94	-1.59607033820365
1238853600	94	-1.41738867331246
1238857200	94	-1.30433742769658
1238860800	94	-1.09900744868209
1238864400	94	-0.774790610293755
1238868000	94	-0.802768139028745
1238871600	94	-0.0359199027945016
1238875200	94	0.264221842285383
1238878800	94	-0.480241162337198
1238882400	94	-0.725829089124146
1238886000	94	-0.861148888426377
1238889600	95	-0.525597612055798
1238893200	95	-0.322205474039649
1238896800	95	0.0716662391088417
1238900400	95	0.396392459847378
1238904000	95	0.145614193308886
1238907600	95	-0.201627972656085
1238911200	95	-1.37439795685246
1238914800	95	-0.925563324397417
1238918400	95	-1.26688893538183
1238922000	95	-1.90635184368351
1238925600	95	-2.13605771333765
1238929200	95	-2.33978627091735
1238932800	95	-0.366168470970438
1238936400	95	-0.644831526731253
1238940000	95	-0.651482112128348
1238943600	95	-0.414684320732198
1238947200	95	-0.498811278265246
1238950800	95	-0.642427216048744
1238954400	95	-1.33564518793326
1238958000	95	-0.852150689530246
1238961600	95	-0.929739694416187
1238965200	95	-0.906040556995153
1238968800	95	-0.777267999652282
1238972400	95	-0.590346808538191
1238976000	96	-0.253648211785553
1238979600	96	0.631763491467444
1238983200	96	1.27947327210298
1238986800	96	1.34376682246478
1238990400	96	0.695783670959183
1238994000	96	0.166457659464151
1238997600	96	-1.4615059820399
1239001200	96	-0.856879370927069
1239004800	96	-0.246374575452109
1239008400	96	1.11631294548107
1239012000	96	1.24118249819575
1239015600	96	1.15998989283139
1239019200	96	2.20580125222763
1239022800	96	1.15070480994746
1239026400	96	-0.319655614286206
1239030000	96	-0.403657537401962
1239033600	96	0.442184266070975
1239037200	96	1.61446700249917
1239040800	96	4.36689914395238
1239044400	96	4.29284818571746
1239048000	96	4.26174655297821
1239051600	96	3.81449012456503
1239055200	96	3.62223422860654
1239058800	96	3.60071911789721
1239062400	97	2.89596816996292
1239066000	97	3.64971098841801
1239069600	97	4.44512136228779
1239073200	97	4.7710531145889
1239076800	97	4.25987779679062
1239080400	97	3.75862691250409
1239084000	97	4.95002890799116
1239087600	97	3.54376226847039
1239091200	97	2.41862357195933
1239094800	97	1.73550235615777
1239098400	97	3.45275805077048
1239102000	97	5.86926250392561
1239105600	97	4.02591677261168
1239109200	97	6.46533986016029
1239112800	97	7.95289637702179
1239116400	97	8.85061978310394
1239120000	97	9.41355360812544
1239123600	97	9.37636903705815
1239127200	97	7.15775702312052
1239130800	97	7.12317644851693
1239134400	97	6.64617673122751
1239138000	97	6.14951149648921
1239141600	97	5.92139791179397
1239145200	97	5.67481669123071
1239148800	98	2.5998517634083
1239152400	98	3.88126521629362
1239156000	98	4.17039002345382
1239159600	98	4.4261460642169
1239163200	98	4.3466631326855
1239166800	98	3.91605589770941
1239170400	98	1.96493410407293
1239174000	98	1.33573414441686
1239177600	98	0.955090405509215
1239181200	98	0.481240476025336
1239184800	98	0.0161137569565567
1239188400	98	-0.229444129410813
1239192000	98	-1.52237666387016
1239195600	98	-2.41686514553315
1239199200	98	-2.86964767902334
1239202800	98	-3.30308078436399
1239206400	98	-3.81683438137823
1239210000	98	-4.15672633768712
1239213600	98	-1.17341424544165
1239217200	98	-3.67852237357895
1239220800	98	-3.77387665065708
1239224400	98	-3.20662888257685
1239228000	98	-2.77570317597486
1239231600	98	-2.11018561533379
1239235200	99	-1.26570833805453
1239238800	99	-0.13704947731284
1239242400	99	1.24523808486901
1239246000	99	2.63555307657007
1239249600	99	3.71941884453378
1239253200	99	4.13651305059735
1239256800	99	3.86643241626042
1239260400	99	3.25833403137251
1239264000	99	2.37159503645133
1239267600	99	1.43260648503553
1239271200	99	0.842554437652478
1239274800	99	0.271162934914229
1239278400	99	-0.636622615246459
1239282000	99	-1.28670068419182
1239285600	99	-2.11727697274259
1239289200	99	-2.74644612001353
1239292800	99	-3.04819703154269
1239296400	99	-3.22337642178315
1239300000	99	-0.604863849778005
1239303600	99	-2.03855387668555
1239307200	99	-2.41956301825989
1239310800	99	-1.98913554618655
1239314400	99	-0.47093426213746
1239318000	99	0.577468389465429
1239321600	100	1.07454485405532
1239325200	100	1.95352900813581
1239328800	100	2.28262697203771
1239332400	100	2.43204406995843
1239336000	100	2.42293757479208
1239339600	100	2.43378172595991
1239343200	100	3.81239499420185
1239346800	100	2.62747364408785
1239350400	100	1.67201248283233
1239354000	100	0.74805816231728
1239357600	100	0.492831053059537
1239361200	100	0.341881796993548
1239364800	100	0.0593316827906743
1239368400	100	-0.00107273392618092
1239372000	100	0.0119548524632062
1239375600	100	0.123656995445381
1239379200	100	0.201209755087694
1239382800	100	0.157442152837592
1239386400	100	-0.55798668601752
1239390000	100	-0.244504584972034
1239393600	100	0.0134680392981581
1239397200	100	-0.302068482041455
1239400800	100	0.0672197370975037
1239404400	100	0.43602391327876
1239408000	101	-0.704972392912979
1239411600	101	1.41400120994306
1239415200	101	2.92060230754608
1239418800	101	3.44256044490259
1239422400	101	2.89064072248109
1239426000	101	2.28348364963738
1239429600	101	2.22991907755918
1239433200	101	1.44795693668646
1239436800	101	0.834086776003148
1239440400	101	0.344968918732064
1239444000	101	0.312039029709254
