Unix	jday	Downward_Short-Wave_Rad_Flux
1246406400	182	310.102730320549
1246410000	182	310.102730320549
1246413600	182	311.011821927012
1246417200	182	298.770714176327
1246420800	182	268.812067044398
1246424400	182	227.128750236994
1246428000	182	0
1246431600	182	0
1246435200	182	0
1246438800	182	0
1246442400	182	0
1246446000	182	0
1246449600	182	0
1246453200	182	0
1246456800	182	0
1246460400	182	0
1246464000	182	0
1246467600	182	0
1246471200	182	0
1246474800	182	0
1246478400	182	0
1246482000	182	6.65187954050024
1246485600	182	24.5338300477724
1246489200	182	39.2393789114558
1246492800	183	41.8415617638899
1246496400	183	41.8415617638899
1246500000	183	40.5982452480904
1246503600	183	37.1884603252921
1246507200	183	35.1543417158721
1246510800	183	31.7803356181603
1246514400	183	0
1246518000	183	0
1246521600	183	0
1246525200	183	0
1246528800	183	0
1246532400	183	0
1246536000	183	0
1246539600	183	0
1246543200	183	0
1246546800	183	0
1246550400	183	0
1246554000	183	0
1246557600	183	0
1246561200	183	0
1246564800	183	0
1246568400	183	1.9950218343775
1246572000	183	13.8755258690327
1246575600	183	40.8687134909875
1246579200	184	365.427149742022
1246582800	184	365.427149742022
1246586400	184	341.501529268991
1246590000	184	299.99795823289
1246593600	184	262.172409010646
1246597200	184	220.631487561495
1246600800	184	0
1246604400	184	0
1246608000	184	0
1246611600	184	0
1246615200	184	0
1246618800	184	0
1246622400	184	0
1246626000	184	0
1246629600	184	0
1246633200	184	0
1246636800	184	0
1246640400	184	0
1246644000	184	0
1246647600	184	0
1246651200	184	0
1246654800	184	6.94195103554693
1246658400	184	34.9401775821116
1246662000	184	71.2924179744686
1246665600	185	290.059220016238
1246669200	185	290.059220016238
1246672800	185	281.931135672941
1246676400	185	244.881967916211
1246680000	185	198.250015913885
1246683600	185	161.588310211472
1246687200	185	0
1246690800	185	0
1246694400	185	0
1246698000	185	0
1246701600	185	0
1246705200	185	0
1246708800	185	0
1246712400	185	0
1246716000	185	0
1246719600	185	0
1246723200	185	0
1246726800	185	0
1246730400	185	0
1246734000	185	0
1246737600	185	0
1246741200	185	2.43942181779413
