Unix	jday	V-component_of_wind
754704000	335	4.3650395923987
754707600	335	4.29762785601288
754711200	335	3.78333633484678
754714800	335	3.83461120402435
754718400	335	3.78357388016628
754722000	335	3.25593002145029
754725600	335	1.99069211121645
754729200	335	1.57033218508765
754732800	335	0.766961777165977
754736400	335	-0.100915145078273
754740000	335	-0.989481404935309
754743600	335	-1.58118042717368
754747200	335	-2.6010515292109
754750800	335	-2.05243037600817
754754400	335	-1.95929643597121
754758000	335	-2.60429259477176
754761600	335	-2.82328295639593
754765200	335	-2.89312076822909
754768800	335	-2.82840252566092
754772400	335	-3.26701999438024
754776000	335	-3.88968537744027
754779600	335	-3.21997711429626
754783200	335	-2.98336125484591
754786800	335	-3.35777962586611
754790400	336	-4.6092958290831
754794000	336	-5.95970676395992
754797600	336	-5.50236135079662
754801200	336	-5.6320291939035
754804800	336	-5.39943777609897
754808400	336	-4.92110572440278
754812000	336	-0.932914181443261
754815600	336	-2.95375149998511
754819200	336	-3.75993304704668
754822800	336	-3.80122855743784
754826400	336	-4.00115604434453
754830000	336	-4.41078910601113
754833600	336	-3.80002357547101
754837200	336	-5.35012024521599
754840800	336	-5.90472830718099
754844400	336	-4.31390422654819
754848000	336	-1.48715019821587
754851600	336	0.132461032585852
754855200	336	0.10355197205127
754858800	336	0.537166217789188
754862400	336	0.981758796045359
754866000	336	1.49632674519781
754869600	336	6.85659347296306
754873200	336	11.3610410106567
754876800	337	10.6041521594583
754880400	337	10.3560006172355
754884000	337	9.31671837796386
754887600	337	8.26256720180205
754891200	337	8.77548382019969
754894800	337	8.74338855020963
754898400	337	6.21865028462616
754902000	337	6.48603558046215
754905600	337	6.25043137388511
754909200	337	5.98351858249308
754912800	337	5.13726407020658
754916400	337	4.27255195359012
754920000	337	2.9235263305092
754923600	337	3.24676030721783
754927200	337	2.84246299586139
754930800	337	1.99228118285713
754934400	337	1.03633684749529
754938000	337	0.0918130732126578
754941600	337	-0.864114030341118
754945200	337	-0.774011518047221
754948800	337	-0.679691036527182
754952400	337	-0.603760793829209
754956000	337	-1.11914080086517
754959600	337	-1.68140627088357
754963200	338	-4.01100720415862
754966800	338	-4.16878692588708
754970400	338	-4.38096114205835
754974000	338	-4.86758160429562
754977600	338	-5.38528846877286
754981200	338	-5.66272613897818
754984800	338	-5.80385684567902
754988400	338	-5.43559262087435
754992000	338	-5.21428617277562
