Unix	jday	Downward_Long-Wave_Rad_Flux
728524800	32	313.309593361555
728528400	32	315.33507197415
728532000	32	321.898091011688
728535600	32	329.536696304681
728539200	32	336.512364963791
728542800	32	338.976725217782
728546400	32	342.968088585883
728550000	32	342.721914759403
728553600	32	337.856163537071
728557200	32	332.21038408064
728560800	32	325.423277647889
728564400	32	317.686245563463
728568000	32	255.404529798525
728571600	32	254.926937020438
728575200	32	254.204338021296
728578800	32	253.611077352012
728582400	32	253.084455498402
728586000	32	252.590405898664
728589600	32	265.652070795683
728593200	32	267.054949434479
728596800	32	265.177302115107
728600400	32	266.58715251116
728604000	32	267.975865230447
728607600	32	268.402688176422
728611200	33	272.670594361495
728614800	33	273.444570646064
728618400	33	280.89223026946
728622000	33	285.071699769077
728625600	33	286.847454637722
728629200	33	288.334126466095
728632800	33	283.15399527173
728636400	33	282.129474150193
728640000	33	277.197239717037
728643600	33	272.446818699334
728647200	33	269.302829816081
728650800	33	267.17736700374
728654400	33	275.797230173741
728658000	33	275.101315435818
728661600	33	277.89894824982
728665200	33	276.088720125137
728668800	33	274.972982484037
728672400	33	275.009201363461
728676000	33	293.305491023845
728679600	33	295.155063505112
728683200	33	302.594776816036
728686800	33	308.950510300254
728690400	33	313.028349321669
728694000	33	314.851239768225
728697600	34	285.603291822341
728701200	34	287.098266149899
728704800	34	288.614083109928
728708400	34	290.993484344941
728712000	34	291.277581780084
728715600	34	291.258877633347
728719200	34	293.698253413906
728722800	34	292.443786501645
728726400	34	290.581443746269
728730000	34	289.134400492098
728733600	34	288.109836457561
728737200	34	287.445707614715
728740800	34	285.502800695196
728744400	34	285.154484075884
728748000	34	285.589968585529
728751600	34	287.603674950733
728755200	34	294.418560972418
728758800	34	299.397505082667
728762400	34	294.020284969744
728766000	34	295.590020420059
728769600	34	297.296910589864
728773200	34	300.089001127893
728776800	34	308.607688439775
728780400	34	316.267102415121
728784000	35	359.974394558986
728787600	35	359.139427073177
728791200	35	361.488825638167
728794800	35	362.948875146895
728798400	35	362.939154231496
728802000	35	362.946895918699
728805600	35	368.765831863887
728809200	35	369.422742984505
728812800	35	367.939352481479
728816400	35	363.15678587819
728820000	35	363.667825273875
728823600	35	364.294343513505
728827200	35	359.589512631293
728830800	35	360.901218240748
728834400	35	360.945353626689
728838000	35	361.521166424472
728841600	35	362.1194855713
728845200	35	362.94907777961
728848800	35	364.333976242971
728852400	35	365.161376773345
728856000	35	366.150092545905
728859600	35	367.467500826579
728863200	35	369.714512404309
728866800	35	370.378200514239
728870400	36	373.998611451653
728874000	36	374.329026171623
728877600	36	352.029250327112
728881200	36	340.169925813009
728884800	36	334.149349623067
728888400	36	330.706642960721
728892000	36	301.766637059022
728895600	36	299.928596342076
728899200	36	295.775279694133
728902800	36	291.091240080462
728906400	36	287.543688342796
728910000	36	284.400598234957
728913600	36	263.922378839906
728917200	36	262.864121817097
728920800	36	262.225998562959
728924400	36	261.863762218991
728928000	36	261.461412945579
728931600	36	261.090199358351
728935200	36	263.534708479088
728938800	36	264.918458325312
728942400	36	268.346118537132
728946000	36	272.396271315103
728949600	36	276.619795252354
728953200	36	280.630526235153
728956800	37	348.651646537902
728960400	37	351.357022273524
728964000	37	362.281776305419
728967600	37	367.497062744538
728971200	37	368.529169746388
728974800	37	367.14857782669
728978400	37	355.43361241014
728982000	37	354.047253909983
728985600	37	353.257771487577
728989200	37	352.677450151178
728992800	37	351.980751124044
728996400	37	350.99948017621
7.29e+08	37	337.575996307214
729003600	37	338.044302063966
729007200	37	334.77389305393
729010800	37	324.450076023017
729014400	37	314.813794731699
729018000	37	307.107333996761
729021600	37	275.724640911807
729025200	37	276.55288488769
729028800	37	279.670806787466
729032400	37	282.700148548885
729036000	37	286.331687866284
729039600	37	289.971023630416
729043200	38	315.361287107353
729046800	38	318.652592685398
729050400	38	320.924019556003
729054000	38	322.738290901601
729057600	38	324.989041764808
729061200	38	327.167552785876
729064800	38	329.146224668329
729068400	38	327.564587756158
729072000	38	324.262785586467
729075600	38	322.268155757583
729079200	38	320.410523567013
729082800	38	318.580365312525
729086400	38	300.669025971366
729090000	38	299.827659161921
729093600	38	298.985754336222
729097200	38	298.605677895249
729100800	38	298.380481638039
729104400	38	298.393851869294
729108000	38	295.217698205882
729111600	38	296.34640563491
729115200	38	297.791522479235
729118800	38	300.783981315963
729122400	38	304.878614706128
729126000	38	309.225185657067
729129600	39	341.514164162335
729133200	39	343.903351824131
729136800	39	347.161663164944
729140400	39	350.258275833925
729144000	39	350.888718993661
729147600	39	350.35911978163
729151200	39	339.553007366637
729154800	39	335.948130977889
729158400	39	330.120590086258
729162000	39	324.338713383975
729165600	39	320.388319993293
729169200	39	317.289492193054
729172800	39	300.674099303046
729176400	39	299.718544255827
729180000	39	299.08668352035
729183600	39	298.81621580704
729187200	39	298.50232960923
729190800	39	298.355734037378
729194400	39	291.62069411853
729198000	39	293.037665749587
729201600	39	294.653487547734
729205200	39	300.783980660431
729208800	39	305.414380320987
729212400	39	308.655532499735
729216000	40	330.595107345269
729219600	40	330.645069320295
729223200	40	333.082093928532
729226800	40	337.170938022912
729230400	40	342.728241860388
729234000	40	345.829093103214
729237600	40	376.49646060725
729241200	40	374.895077449664
729244800	40	371.19637825312
729248400	40	369.529953722799
729252000	40	370.403670203863
729255600	40	371.115642294408
729259200	40	372.780838701327
729262800	40	372.64617218252
729266400	40	372.424459892457
729270000	40	371.906729132529
729273600	40	371.30715700246
729277200	40	370.915108308942
729280800	40	371.876602425127
729284400	40	372.319889058431
729288000	40	372.320171191893
729291600	40	373.310821244988
729295200	40	373.39605213593
729298800	40	374.248963925863
729302400	41	383.370808805713
729306000	41	383.598533888352
729309600	41	381.162592363572
729313200	41	381.367679569169
729316800	41	381.065176236622
729320400	41	380.33290785089
729324000	41	373.200626795123
729327600	41	372.679775864194
729331200	41	370.974869363713
729334800	41	369.93871381536
729338400	41	369.856624030953
729342000	41	370.045149532545
729345600	41	370.395659473853
729349200	41	370.487923010698
729352800	41	370.598966887181
729356400	41	370.58107321533
729360000	41	370.38596734782
729363600	41	370.122322400473
729367200	41	367.811312599024
729370800	41	368.140045752213
729374400	41	368.173112544165
729378000	41	368.348413845772
729381600	41	368.591294545621
729385200	41	368.791725578685
729388800	42	372.000791887314
729392400	42	371.630743869994
729396000	42	371.362737251014
729399600	42	371.039996020454
729403200	42	370.674784726187
729406800	42	370.261635469312
