Unix	jday	U-component_of_wind
752112000	305	5.63133536381596
752115600	305	4.52933672043051
752119200	305	3.83563614422684
752122800	305	3.4726952644683
752126400	305	3.47324837718071
752130000	305	3.60598335782197
752133600	305	4.02122274037008
752137200	305	4.18195669576862
752140800	305	4.28934415474334
752144400	305	4.6145868310982
752148000	305	4.92041113982735
752151600	305	5.15484053658464
752155200	305	5.76549535749158
752158800	305	5.2273055143268
752162400	305	5.05037318917389
752166000	305	4.86970865926609
752169600	305	4.69706305850845
752173200	305	4.53387223509449
752176800	305	4.17479095416285
752180400	305	4.17737137395818
752184000	305	3.79727524154191
752187600	305	3.13584219165902
752191200	305	2.42469815974957
752194800	305	1.6142110875757
752198400	306	0.302258953142785
752202000	306	-0.225573231480789
752205600	306	-1.0262507948451
752209200	306	-1.65298374330402
752212800	306	-1.68525299073978
752216400	306	-2.06210997321056
752220000	306	-1.57053062878701
752223600	306	-2.24908047964016
752227200	306	-2.1638846023002
752230800	306	-0.894945639176743
752234400	306	0.307403962379029
752238000	306	1.15773986509227
752241600	306	0.328260411932869
752245200	306	1.03513678411562
752248800	306	1.01524035083555
752252400	306	0.857012853213156
752256000	306	0.769438518110821
752259600	306	0.621749843502698
752263200	306	0.142144944889567
752266800	306	-0.69065642334708
752270400	306	-2.23011537176195
752274000	306	-3.11541537366729
752277600	306	-3.32029305560061
752281200	306	-3.41911396289542
752284800	307	-4.58893743659763
752288400	307	-4.49920093109881
752292000	307	-4.67128088368082
752295600	307	-5.01279451554994
752299200	307	-5.54006246800333
752302800	307	-5.75514803599903
752306400	307	-5.46388838710422
752310000	307	-4.39118428776755
752313600	307	-3.20999132340299
752317200	307	-1.96472626477257
752320800	307	-1.14622770361667
752324400	307	-0.517396278251672
752328000	307	-1.90173659954947
752331600	307	0.0115092827247937
752335200	307	0.445386226299945
752338800	307	0.606471258917938
752342400	307	0.491090142792265
752346000	307	0.344540484824182
752349600	307	0.343338573837624
752353200	307	-0.239902685050701
752356800	307	-1.31381456598363
752360400	307	-2.64832659454276
752364000	307	-3.83125675796036
752367600	307	-4.84518886195416
752371200	308	-5.46241779581067
752374800	308	-6.07745473084845
752378400	308	-6.46377095470717
752382000	308	-6.36377767490516
752385600	308	-5.91927874422178
752389200	308	-5.44106134547637
752392800	308	-3.96629658255299
752396400	308	-3.46447170187583
752400000	308	-2.70787564455744
752403600	308	-1.90284179299392
752407200	308	-1.32516175669921
752410800	308	-0.771335540219941
752414400	308	0.723332889492571
752418000	308	0.789060608411499
752421600	308	0.85216836260792
752425200	308	1.0547253703884
752428800	308	1.3272391052493
752432400	308	1.62629410178867
752436000	308	1.32664400573961
752439600	308	1.8183321256521
752443200	308	1.36322689489339
752446800	308	0.926356317276856
