Unix	jday	dp
1191196800	274	72.14
1191207600	274	89.28
1191218400	274	89.98
1191229200	274	87.9
1191240000	274	87.98
1191250800	274	90.6
1191261600	274	90.99
1191272400	274	92.61
1191283200	275	92.95
1191294000	275	93.95
1191304800	275	94.41
1191315600	275	95.57
1191326400	275	211.82
1191337200	275	209.57
1191348000	275	205.7
1191358800	275	199.54
1191369600	276	192.54
1191380400	276	166.01
1191391200	276	161.1
1191402000	276	161.17
1191412800	276	165.37
1191423600	276	164.75
1191434400	276	168.12
1191445200	276	163.59
1191456000	277	165.32
1191466800	277	162.27
1191477600	277	165.84
1191488400	277	162.89
1191499200	277	164.33
1191510000	277	284.23
1191520800	277	164.3
1191531600	277	161.66
1191542400	278	163.59
1191553200	278	316.09
1191564000	278	324.35
1191574800	278	331.95
1191585600	278	332.76
1191596400	278	324.47
1191607200	278	316.78
1191618000	278	305.59
1191628800	279	247.81
1191639600	279	241.19
1191650400	279	92.04
1191661200	279	57.98
1191672000	279	53.21
1191682800	279	46.23
1191693600	279	22.57
1191704400	279	358.66
1191715200	280	318.83
1191726000	280	61.81
1191736800	280	57.33
1191747600	280	56.9
1191758400	280	91.72
1191769200	280	177.26
1191780000	280	180.75
1191790800	280	180.87
1191801600	281	133.71
1191812400	281	126.25
1191823200	281	126.25
1191834000	281	123.26
1191844800	281	122.46
1191855600	281	121.1
1191866400	281	122.49
1191877200	281	123.62
1191888000	282	123.99
1191898800	282	124.23
1191909600	282	124.74
1191920400	282	76.35
1191931200	282	77.67
1191942000	282	80.64
1191952800	282	81.65
1191963600	282	74.68
1191974400	283	70.97
1191985200	283	71.08
1191996000	283	94.17
1192006800	283	102.96
1192017600	283	103.92
1192028400	283	102.06
1192039200	283	102.18
1192050000	283	101.4
1192060800	284	99.53
1192071600	284	97.96
1192082400	284	96.73
1192093200	284	95.9
1192104000	284	94.21
1192114800	284	95.2
1192125600	284	88.52
1192136400	284	89.76
1192147200	285	91.33
1192158000	285	88.73
1192168800	285	88.31
1192179600	285	87.95
1192190400	285	84.88
1192201200	285	84.99
1192212000	285	81.33
1192222800	285	82.81
1192233600	286	79.28
1192244400	286	83.13
1192255200	286	81.86
1192266000	286	84.69
1192276800	286	55.06
1192287600	286	55.7
1192298400	286	57.05
1192309200	286	235.97
1192320000	287	233.77
1192330800	287	233.98
1192341600	287	181.25
1192352400	287	178.22
1192363200	287	175.96
1192374000	287	164.18
1192384800	287	168.99
1192395600	287	173.24
1192406400	288	174.46
1192417200	288	170
1192428000	288	171.64
1192438800	288	167.17
1192449600	288	168.52
1192460400	288	163.74
1192471200	288	165.04
1192482000	288	161.51
1192492800	289	162.99
1192503600	289	352.88
1192514400	289	344.61
1192525200	289	338.5
1192536000	289	357.95
1192546800	289	356.65
1192557600	289	321.08
1192568400	289	344.71
1192579200	290	324.62
1192590000	290	320.58
1192600800	290	221.29
1192611600	290	202.76
1192622400	290	187.97
1192633200	290	178.15
1192644000	290	169.43
1192654800	290	165.84
1192665600	291	165.24
1192676400	291	163.7
1192687200	291	169.15
1192698000	291	164.72
1192708800	291	167.52
1192719600	291	161.91
1192730400	291	164.55
1192741200	291	160.58
1192752000	292	163.09
1192762800	292	159.33
1192773600	292	161.03
1192784400	292	155.32
1192795200	292	154.31
1192806000	292	146.97
1192816800	292	153.74
1192827600	292	149.16
1192838400	293	328.62
1192849200	293	290.11
1192860000	293	283.27
1192870800	293	284.9
1192881600	293	289.54
1192892400	293	288.15
1192903200	293	285.88
1192914000	293	81.67
1192924800	294	101.62
1192935600	294	114.08
1192946400	294	284.18
1192957200	294	288.68
1192968000	294	289.05
1192978800	294	285.71
1192989600	294	141.29
1193000400	294	177.89
1193011200	295	175.24
1193022000	295	171.78
1193032800	295	175.32
1193043600	295	170.4
1193054400	295	68.26
1193065200	295	67.68
1193076000	295	66.25
1193086800	295	296.35
1193097600	296	271.09
1193108400	296	270.06
1193119200	296	171.6
1193130000	296	175.3
1193140800	296	178.76
1193151600	296	172.45
1193162400	296	174.52
1193173200	296	329.73
1193184000	297	333.87
1193194800	297	302.72
1193205600	297	295.24
1193216400	297	280.46
1193227200	297	276.98
1193238000	297	179.81
1193248800	297	179.22
1193259600	297	177.76
1193270400	298	178.07
1193281200	298	176.14
1193292000	298	176.41
1193302800	298	174.54
1193313600	298	182.76
1193324400	298	273.56
1193335200	298	270.86
1193346000	298	264.91
1193356800	299	181.61
1193367600	299	174.09
1193378400	299	176.47
1193389200	299	169.49
1193400000	299	171.07
1193410800	299	173.65
1193421600	299	174.2
1193432400	299	168.94
1193443200	300	172.09
1193454000	300	166.81
1193464800	300	170.17
1193475600	300	165.8
1193486400	300	169.41
1193497200	300	165.58
1193508000	300	172.72
1193518800	300	165.93
1193529600	301	169.28
1193540400	301	163.87
1193551200	301	164.8
1193562000	301	158.5
1193572800	301	158.49
1193583600	301	155.2
1193594400	301	157.86
1193605200	301	154.87
1193616000	302	156.97
1193626800	302	154.02
1193637600	302	155.89
1193648400	302	153.48
1193659200	302	75.51
1193670000	302	307.4
1193680800	302	53.82
1193691600	302	50.72
1193702400	303	294.68
1193713200	303	296.2
1193724000	303	294.67
1193734800	303	294.49
1193745600	303	291.81
1193756400	303	291.55
1193767200	303	290.77
1193778000	303	289.26
1193788800	304	185.63
1193799600	304	330.2
1193810400	304	349.3
1193821200	304	358.73
1193832000	304	331.64
1193842800	304	216.73
1193853600	304	202.96
1193864400	304	46.09
1193875200	305	48.36
