Unix	jday	dp
1114905600	121	141.7
1114916400	121	136.11
1114927200	121	139.31
1114938000	121	321.78
1114948800	121	313.27
1114959600	121	308.64
1114970400	121	123.26
1114981200	121	128.94
1114992000	122	127.6
1115002800	122	123.16
1115013600	122	125.29
1115024400	122	190.1
1115035200	122	187.93
1115046000	122	176.55
1115056800	122	167.84
1115067600	122	155.22
1115078400	123	150.52
1115089200	123	146.39
1115100000	123	142.62
1115110800	123	139.74
1115121600	123	137.54
1115132400	123	135.97
1115143200	123	134.43
1115154000	123	133.02
1115164800	124	131.55
1115175600	124	129.83
1115186400	124	127.36
1115197200	124	124.42
1115208000	124	123.11
1115218800	124	121.56
1115229600	124	120.07
1115240400	124	118.76
1115251200	125	117.06
1115262000	125	113.87
1115272800	125	109.69
1115283600	125	108.23
1115294400	125	107.59
1115305200	125	107.12
1115316000	125	107.25
1115326800	125	72.81
1115337600	126	74.7
1115348400	126	107.04
1115359200	126	107.85
1115370000	126	107.69
1115380800	126	108.53
1115391600	126	108.32
1115402400	126	109.13
1115413200	126	109.23
1115424000	127	110.75
1115434800	127	111.11
1115445600	127	112.51
1115456400	127	109.2
1115467200	127	110.04
1115478000	127	110.11
1115488800	127	212.51
1115499600	127	190.01
1115510400	128	187.88
1115521200	128	189.1
1115532000	128	185.1
1115542800	128	169.58
1115553600	128	109.76
1115564400	128	108.21
1115575200	128	108.04
1115586000	128	107.15
1115596800	129	106.27
1115607600	129	105.26
1115618400	129	105.25
1115629200	129	105.63
1115640000	129	103.18
1115650800	129	101.69
1115661600	129	99.91
1115672400	129	289.58
1115683200	130	299.18
1115694000	130	302.77
1115704800	130	305.24
1115715600	130	313.68
1115726400	130	98.87
1115737200	130	84.86
1115748000	130	83.33
1115758800	130	86.02
1115769600	131	305.11
1115780400	131	312.71
1115791200	131	82.47
1115802000	131	312.95
1115812800	131	313.17
1115823600	131	317.34
1115834400	131	319.68
1115845200	131	296.93
1115856000	132	184.41
1115866800	132	178.51
1115877600	132	183.34
1115888400	132	177.36
1115899200	132	182.62
1115910000	132	176.55
1115920800	132	181.08
1115931600	132	176.08
1115942400	133	182.35
1115953200	133	176.59
1115964000	133	182.09
1115974800	133	81.57
1115985600	133	81.05
1115996400	133	308.89
1116007200	133	301.82
1116018000	133	293.82
1116028800	134	288.36
1116039600	134	81.29
1116050400	134	80.78
1116061200	134	82.22
1116072000	134	83.73
1116082800	134	89.65
1116093600	134	91.63
1116104400	134	89.99
1116115200	135	91.09
1116126000	135	102.08
1116136800	135	111.02
1116147600	135	121.82
1116158400	135	148.29
1116169200	135	154.6
1116180000	135	165.38
1116190800	135	165.42
1116201600	136	172.21
1116212400	136	167.55
1116223200	136	172.64
1116234000	136	166.93
1116244800	136	171.08
1116255600	136	165.68
1116266400	136	169.01
1116277200	136	164.39
1116288000	137	167.2
1116298800	137	159.47
1116309600	137	164.47
1116320400	137	159.94
1116331200	137	160.76
1116342000	137	157.07
1116352800	137	86.78
1116363600	137	83.36
1116374400	138	82.16
1116385200	138	82.61
1116396000	138	80.7
1116406800	138	81.49
1116417600	138	78.16
1116428400	138	78.51
1116439200	138	77.85
1116450000	138	78.65
1116460800	139	80.22
1116471600	139	82.43
1116482400	139	79.76
1116493200	139	80.71
1116504000	139	80.39
1116514800	139	81.27
1116525600	139	81.11
1116536400	139	82.45
1116547200	140	98.19
1116558000	140	101.46
1116568800	140	110.16
1116579600	140	113.71
1116590400	140	116.62
1116601200	140	112.8
1116612000	140	105.14
1116622800	140	103.73
1116633600	141	104.04
1116644400	141	104.07
1116655200	141	105.22
1116666000	141	106
1116676800	141	107.11
1116687600	141	107.51
1116698400	141	108.28
1116709200	141	105.98
1116720000	142	106.3
1116730800	142	106.56
1116741600	142	106.64
1116752400	142	106.99
1116763200	142	107.28
1116774000	142	107.54
1116784800	142	108.11
1116795600	142	108.12
1116806400	143	108.38
1116817200	143	107.76
1116828000	143	106.46
1116838800	143	95.22
1116849600	143	85.41
1116860400	143	79.27
1116871200	143	76.51
1116882000	143	76.59
1116892800	144	73.52
1116903600	144	73.5
1116914400	144	69.95
1116925200	144	62.72
1116936000	144	69.27
1116946800	144	72.46
1116957600	144	71.17
1116968400	144	74.04
1116979200	145	72.25
1116990000	145	72.28
1117000800	145	70.93
1117011600	145	74.92
1117022400	145	73.89
1117033200	145	74.24
1117044000	145	74.43
1117054800	145	75.06
1117065600	146	77.64
1117076400	146	318.84
1117087200	146	75.99
1117098000	146	75.38
1117108800	146	73.48
1117119600	146	73.55
1117130400	146	72.54
1117141200	146	74.37
1117152000	147	73.37
1117162800	147	64.29
1117173600	147	73.48
1117184400	147	74.98
1117195200	147	73.26
1117206000	147	74.12
1117216800	147	70.29
1117227600	147	71.81
1117238400	148	73.58
1117249200	148	76.81
1117260000	148	71.33
1117270800	148	74.49
1117281600	148	73
1117292400	148	73.69
1117303200	148	71.63
1117314000	148	74.2
1117324800	149	70
1117335600	149	65.35
1117346400	149	71.06
1117357200	149	74.25
1117368000	149	71.33
1117378800	149	73.77
1117389600	149	71.62
1117400400	149	272.64
1117411200	150	232.55
1117422000	150	222.71
1117432800	150	205.9
1117443600	150	212.23
1117454400	150	203.12
1117465200	150	197.1
1117476000	150	195.73
1117486800	150	171.75
1117497600	151	168.78
1117508400	151	174.14
1117519200	151	172.03
1117530000	151	172.71
1117540800	151	138.7
1117551600	151	134.44
1117562400	151	132.75
1117573200	151	131.21
1117584000	152	135.09
