Unix	jday	dp
1204329600	61	57.54
1204340400	61	63.98
1204351200	61	69.93
1204362000	61	73.69
1204372800	61	75.86
1204383600	61	78.32
1204394400	61	76.79
1204405200	61	77.79
1204416000	62	77.35
1204426800	62	77.84
1204437600	62	202.83
1204448400	62	177.02
1204459200	62	165.62
1204470000	62	158.35
1204480800	62	156.66
1204491600	62	151.89
1204502400	63	151.03
1204513200	63	147.35
1204524000	63	147.25
1204534800	63	143.2
1204545600	63	143.38
1204556400	63	141.76
1204567200	63	141.59
1204578000	63	140.68
1204588800	64	141.69
1204599600	64	138.79
1204610400	64	83.27
1204621200	64	96.96
1204632000	64	91.75
1204642800	64	96.47
1204653600	64	92.49
1204664400	64	92.98
1204675200	65	90.63
1204686000	65	87.67
1204696800	65	79.65
1204707600	65	81.1
1204718400	65	82.96
1204729200	65	88.55
1204740000	65	89.71
1204750800	65	161.79
1204761600	66	161.5
1204772400	66	162.36
1204783200	66	77.74
1204794000	66	73.07
1204804800	66	63.13
1204815600	66	66.3
1204826400	66	138.5
1204837200	66	137.74
1204848000	67	142.81
1204858800	67	137.04
1204869600	67	142.89
1204880400	67	122.31
1204891200	67	142.03
1204902000	67	143.4
1204912800	67	269.11
1204923600	67	145.79
1204934400	68	151.61
1204945200	68	86.67
1204956000	68	152.66
1204966800	68	149.09
1204977600	68	154.2
1204988400	68	286.3
1204999200	68	282.7
1205010000	68	89.17
1205020800	69	84.29
1205031600	69	197.01
1205042400	69	179.37
1205053200	69	173.64
1205064000	69	176.39
1205074800	69	175.48
1205085600	69	176.3
1205096400	69	171.92
1205107200	70	176.95
1205118000	70	171.35
1205128800	70	80.66
1205139600	70	73.1
1205150400	70	70.35
1205161200	70	170.53
1205172000	70	324.41
1205182800	70	313.11
1205193600	71	173.92
1205204400	71	309.36
1205215200	71	307.64
1205226000	71	321.88
1205236800	71	177.97
1205247600	71	173.76
1205258400	71	181.3
1205269200	71	173.75
1205280000	72	174.99
1205290800	72	171.87
1205301600	72	175.15
1205312400	72	171.29
1205323200	72	174.8
1205334000	72	170.8
1205344800	72	174.1
1205355600	72	172.14
1205366400	73	175.69
1205377200	73	86.45
1205388000	73	81.76
1205398800	73	77.19
1205409600	73	76.08
1205420400	73	165.3
1205431200	73	167.54
1205442000	73	162.63
1205452800	74	164.18
1205463600	74	157.38
1205474400	74	158.73
1205485200	74	155.44
1205496000	74	155.75
1205506800	74	151.54
1205517600	74	149.3
1205528400	74	142.11
1205539200	75	70.5
1205550000	75	66
1205560800	75	65.82
1205571600	75	70.82
1205582400	75	69.38
1205593200	75	66.69
1205604000	75	67.34
1205614800	75	137.23
1205625600	76	179.54
1205636400	76	176.12
1205647200	76	180.98
1205658000	76	172.23
1205668800	76	178.01
1205679600	76	87.43
1205690400	76	82.06
1205701200	76	78.49
1205712000	77	76.97
1205722800	77	80.67
1205733600	77	82.15
1205744400	77	87.85
1205755200	77	84.83
1205766000	77	88.35
1205776800	77	87.59
1205787600	77	91.76
1205798400	78	91.78
1205809200	78	93.82
1205820000	78	89.88
1205830800	78	90.13
1205841600	78	83.68
1205852400	78	84.03
1205863200	78	83.11
1205874000	78	85.38
1205884800	79	85.07
1205895600	79	91.63
1205906400	79	58.05
1205917200	79	66.91
1205928000	79	71.81
1205938800	79	71.04
1205949600	79	70.04
1205960400	79	71.51
1205971200	80	72.18
1205982000	80	168.56
1205992800	80	170.37
1206003600	80	165.84
1206014400	80	173.74
1206025200	80	84.73
1206036000	80	83.38
1206046800	80	85.24
1206057600	81	83.73
1206068400	81	85.57
1206079200	81	72.95
1206090000	81	74.8
1206100800	81	71.54
1206111600	81	224.56
1206122400	81	202.46
1206133200	81	87.73
1206144000	82	88.93
1206154800	82	167.39
1206165600	82	77.92
1206176400	82	77.8
1206187200	82	75.46
1206198000	82	78.22
1206208800	82	77.34
1206219600	82	80.05
1206230400	83	79.27
1206241200	83	82.2
1206252000	83	81.6
1206262800	83	84.18
1206273600	83	83.7
1206284400	83	86.2
1206295200	83	85.95
1206306000	83	88.27
1206316800	84	87.78
1206327600	84	89.16
1206338400	84	88.61
1206349200	84	90.18
1206360000	84	89.35
1206370800	84	90.59
1206381600	84	89.54
1206392400	84	90.65
1206403200	85	174.17
1206414000	85	169.59
1206424800	85	173.96
1206435600	85	77.64
1206446400	85	172.2
1206457200	85	78.45
1206468000	85	75.8
1206478800	85	76.11
1206489600	86	73.82
1206500400	86	71.97
1206511200	86	74.11
1206522000	86	73.34
1206532800	86	72.64
1206543600	86	72.61
1206554400	86	72.61
1206565200	86	72.71
1206576000	87	73.02
1206586800	87	85.73
1206597600	87	84.32
1206608400	87	83.1
1206619200	87	81.1
1206630000	87	80.91
1206640800	87	79.81
1206651600	87	80.11
1206662400	88	79.56
1206673200	88	80.33
1206684000	88	73.41
1206694800	88	78.61
1206705600	88	75.06
1206716400	88	72.66
1206727200	88	69.61
1206738000	88	59.63
1206748800	89	60
1206759600	89	76.83
1206770400	89	74.61
1206781200	89	76.54
1206792000	89	79.26
1206802800	89	80.37
1206813600	89	78.61
1206824400	89	80.67
1206835200	90	82.59
1206846000	90	86.14
1206856800	90	84.1
1206867600	90	85.59
1206878400	90	84.71
1206889200	90	87.04
1206900000	90	86.64
1206910800	90	88.35
1206921600	91	87.68
1206932400	91	89.39
1206943200	91	88.28
1206954000	91	89.77
1206964800	91	88.47
1206975600	91	89.8
1206986400	91	88.63
1206997200	91	90.03
1207008000	92	89.26
