Unix	jday	dp
1146441600	121	84.67
1146452400	121	86.64
1146463200	121	85.9
1146474000	121	88.04
1146484800	121	87.7
1146495600	121	89.66
1146506400	121	89.17
1146517200	121	90.98
1146528000	122	90.42
1146538800	122	91.73
1146549600	122	92.19
1146560400	122	93.58
1146571200	122	93.29
1146582000	122	94.72
1146592800	122	94.65
1146603600	122	96.53
1146614400	123	101.61
1146625200	123	103.82
1146636000	123	85.29
1146646800	123	86.77
1146657600	123	85.95
1146668400	123	88.18
1146679200	123	101.61
1146690000	123	90.53
1146700800	124	86
1146711600	124	86.15
1146722400	124	83.68
1146733200	124	86.83
1146744000	124	87.25
1146754800	124	89.99
1146765600	124	91.27
1146776400	124	94.2
1146787200	125	96.08
1146798000	125	99.06
1146808800	125	101.24
1146819600	125	104.62
1146830400	125	107.02
1146841200	125	108.77
1146852000	125	110.23
1146862800	125	110.85
1146873600	126	111.85
1146884400	126	112.05
1146895200	126	112.03
1146906000	126	111.8
1146916800	126	112.56
1146927600	126	113.43
1146938400	126	115.66
1146949200	126	116.19
1146960000	127	117.37
1146970800	127	116.59
1146981600	127	116.69
1146992400	127	115.45
1147003200	127	117.91
1147014000	127	116.63
1147024800	127	115.9
1147035600	127	114.34
1147046400	128	113.95
1147057200	128	113.6
1147068000	128	114.73
1147078800	128	114.99
1147089600	128	116.02
1147100400	128	108.89
1147111200	128	67.67
1147122000	128	100.83
1147132800	129	75.15
1147143600	129	74.05
1147154400	129	84.73
1147165200	129	109.86
1147176000	129	110.7
1147186800	129	110.99
1147197600	129	111.77
1147208400	129	111.84
1147219200	130	112.73
1147230000	130	112.03
1147240800	130	112.29
1147251600	130	111.92
1147262400	130	112.41
1147273200	130	113.76
1147284000	130	114.85
1147294800	130	114.63
1147305600	131	115.04
1147316400	131	114.19
1147327200	131	114.38
1147338000	131	113.88
1147348800	131	113.86
1147359600	131	113.25
1147370400	131	113.42
1147381200	131	113.37
1147392000	132	194.33
1147402800	132	184.29
1147413600	132	158.49
1147424400	132	152.46
1147435200	132	149.39
1147446000	132	146.64
1147456800	132	143.44
1147467600	132	146.43
1147478400	133	146.03
1147489200	133	145.78
1147500000	133	145.87
1147510800	133	146.4
1147521600	133	101.5
1147532400	133	100.56
1147543200	133	98.99
1147554000	133	102.14
1147564800	134	99.54
1147575600	134	215.38
1147586400	134	211.18
1147597200	134	199.62
1147608000	134	195.18
1147618800	134	195.79
1147629600	134	197.07
1147640400	134	197.68
1147651200	135	195.55
1147662000	135	190.74
1147672800	135	112.45
1147683600	135	157.89
1147694400	135	154.58
1147705200	135	152.88
1147716000	135	150.64
1147726800	135	147.85
1147737600	136	159.01
1147748400	136	140.78
1147759200	136	130.53
1147770000	136	118.64
1147780800	136	117.32
1147791600	136	114.56
1147802400	136	114.37
1147813200	136	112.61
1147824000	137	112.45
1147834800	137	111.03
1147845600	137	108.6
1147856400	137	107.14
1147867200	137	106.3
1147878000	137	105.99
1147888800	137	105.33
1147899600	137	104.66
1147910400	138	104.07
1147921200	138	104.54
1147932000	138	105.26
1147942800	138	109.66
1147953600	138	112.13
1147964400	138	107.4
1147975200	138	104.81
1147986000	138	105.98
1147996800	139	109.91
1148007600	139	109.69
1148018400	139	110.09
1148029200	139	109.7
1148040000	139	110.24
1148050800	139	109.75
1148061600	139	177.59
1148072400	139	171.33
1148083200	140	171.28
1148094000	140	166.61
1148104800	140	64.11
1148115600	140	64.35
1148126400	140	66.18
1148137200	140	63.28
1148148000	140	61
1148158800	140	70.61
1148169600	141	63.9
1148180400	141	75.65
1148191200	141	73.99
1148202000	141	74.71
1148212800	141	110.03
1148223600	141	109.79
1148234400	141	107.28
1148245200	141	107.06
1148256000	142	107.54
1148266800	142	107.42
1148277600	142	108.08
1148288400	142	108.26
1148299200	142	107.19
1148310000	142	105.41
1148320800	142	103.82
1148331600	142	101.51
1148342400	143	99.18
1148353200	143	97.83
1148364000	143	99.77
1148374800	143	99.8
1148385600	143	99.4
1148396400	143	100.09
1148407200	143	100.45
1148418000	143	101.56
1148428800	144	102.85
1148439600	144	103.64
1148450400	144	105.77
1148461200	144	107.18
1148472000	144	113.33
1148482800	144	113.04
1148493600	144	110.78
1148504400	144	109.92
1148515200	145	112.24
1148526000	145	113.18
1148536800	145	116.95
1148547600	145	117.12
1148558400	145	72.86
1148569200	145	67.79
1148580000	145	68.11
1148590800	145	69.69
1148601600	146	71.67
1148612400	146	70.12
1148623200	146	69.01
1148634000	146	68.85
1148644800	146	67.49
1148655600	146	69.65
1148666400	146	72.46
1148677200	146	72.6
1148688000	147	75.51
1148698800	147	74.44
1148709600	147	77.84
1148720400	147	77.32
1148731200	147	74.9
1148742000	147	75.86
1148752800	147	73.82
1148763600	147	75.33
1148774400	148	75.07
1148785200	148	77.15
1148796000	148	75.93
1148806800	148	79.55
1148817600	148	76.7
1148828400	148	81.48
1148839200	148	104.94
1148850000	148	86.8
1148860800	149	83.03
1148871600	149	84.1
1148882400	149	82.8
1148893200	149	85.38
1148904000	149	85.38
1148914800	149	88.23
1148925600	149	88.47
1148936400	149	90.61
1148947200	150	90.79
1148958000	150	91.92
1148968800	150	91.74
1148979600	150	92.15
1148990400	150	92.02
1149001200	150	92.85
1149012000	150	92.78
1149022800	150	93.68
1149033600	151	95.1
1149044400	151	98.27
1149055200	151	104.76
1149066000	151	109.38
1149076800	151	117.25
1149087600	151	105.58
1149098400	151	106.26
1149109200	151	106.16
1149120000	152	107.94
