Unix	jday	dp
1235865600	60	76.34
1235876400	60	78.11
1235887200	60	75.71
1235898000	60	75.99
1235908800	60	72.89
1235919600	60	75.08
1235930400	60	72.35
1235941200	60	74.5
1235952000	61	71.65
1235962800	61	75.64
1235973600	61	73.73
1235984400	61	78.62
1235995200	61	74.26
1236006000	61	77.04
1236016800	61	77.61
1236027600	61	82.02
1236038400	62	84.38
1236049200	62	94.45
1236060000	62	96.24
1236070800	62	101.06
1236081600	62	94.85
1236092400	62	95.2
1236103200	62	90.59
1236114000	62	93.39
1236124800	63	63.77
1236135600	63	72.19
1236146400	63	67.02
1236157200	63	65.89
1236168000	63	68.16
1236178800	63	67.11
1236189600	63	65.78
1236200400	63	72.35
1236211200	64	71.55
1236222000	64	79.46
1236232800	64	77.89
1236243600	64	72.1
1236254400	64	72.5
1236265200	64	73.48
1236276000	64	71.38
1236286800	64	75.65
1236297600	65	73.15
1236308400	65	75.2
1236319200	65	73.22
1236330000	65	73.8
1236340800	65	71.64
1236351600	65	74.32
1236362400	65	76.14
1236373200	65	75.5
1236384000	66	73.9
1236394800	66	75.48
1236405600	66	74.25
1236416400	66	76.14
1236427200	66	74.76
1236438000	66	76.38
1236448800	66	75.1
1236459600	66	76.95
1236470400	67	87.32
1236481200	67	89.25
1236492000	67	88.72
1236502800	67	90.42
1236513600	67	90.03
1236524400	67	91.19
1236535200	67	90.96
1236546000	67	91.68
1236556800	68	91.41
1236567600	68	92.49
1236578400	68	96.77
1236589200	68	105.92
1236600000	68	112.86
1236610800	68	113.22
1236621600	68	111.18
1236632400	68	111.95
1236643200	69	174.85
1236654000	69	320.81
1236664800	69	174.47
1236675600	69	248.33
1236686400	69	244.68
1236697200	69	252.4
1236708000	69	179.22
1236718800	69	173.49
1236729600	70	177.29
1236740400	70	172.57
1236751200	70	175.9
1236762000	70	169.72
1236772800	70	172.43
1236783600	70	168.06
1236794400	70	173.12
1236805200	70	167.24
1236816000	71	175.48
1236826800	71	169.23
1236837600	71	176.9
1236848400	71	166.56
1236859200	71	169.77
1236870000	71	167.76
1236880800	71	163.69
1236891600	71	160.87
1236902400	72	164.13
1236913200	72	161.9
1236924000	72	165.03
1236934800	72	162.49
1236945600	72	167.72
1236956400	72	164.06
1236967200	72	168.01
1236978000	72	164.58
1236988800	73	167.55
1236999600	73	163.81
1237010400	73	166.97
1237021200	73	163.35
1237032000	73	165.89
1237042800	73	159.6
1237053600	73	162.07
1237064400	73	158.44
1237075200	74	154.91
1237086000	74	151.98
1237096800	74	78.74
1237107600	74	72.41
1237118400	74	67.17
1237129200	74	68.12
1237140000	74	68.16
1237150800	74	67.37
1237161600	75	66.77
1237172400	75	66.12
1237183200	75	67.48
1237194000	75	67.29
1237204800	75	65.42
1237215600	75	67.2
1237226400	75	67.57
1237237200	75	67.97
1237248000	76	69.42
1237258800	76	67.36
1237269600	76	72.15
1237280400	76	72.67
1237291200	76	77.24
1237302000	76	76.81
1237312800	76	79.41
1237323600	76	79.61
1237334400	77	78.62
1237345200	77	78.31
1237356000	77	78.95
1237366800	77	76.86
1237377600	77	73.87
1237388400	77	75.32
1237399200	77	71.69
1237410000	77	73.37
1237420800	78	70.66
1237431600	78	73.61
1237442400	78	73.88
1237453200	78	76.41
1237464000	78	74.75
1237474800	78	74.56
1237485600	78	78.86
1237496400	78	94.17
1237507200	79	100.4
1237518000	79	97.69
1237528800	79	98.01
1237539600	79	115.94
1237550400	79	148.41
1237561200	79	139.76
1237572000	79	145.08
1237582800	79	143.81
1237593600	80	152.33
1237604400	80	184.78
1237615200	80	175.34
1237626000	80	170.21
1237636800	80	171.83
1237647600	80	169.03
1237658400	80	167.61
1237669200	80	163.49
1237680000	81	163.91
1237690800	81	158.31
1237701600	81	160.02
1237712400	81	156.16
1237723200	81	156.94
1237734000	81	152.78
1237744800	81	154.8
1237755600	81	152.05
1237766400	82	154.38
1237777200	82	151.78
1237788000	82	154.01
1237798800	82	151.61
1237809600	82	153.17
1237820400	82	149.23
1237831200	82	147.13
1237842000	82	139.29
1237852800	83	129.97
1237863600	83	127.24
1237874400	83	127.53
1237885200	83	125.59
1237896000	83	126.54
1237906800	83	125.52
1237917600	83	125.93
1237928400	83	124.8
1237939200	84	125.93
1237950000	84	124.55
1237960800	84	125.2
1237971600	84	123.34
1237982400	84	123.33
1237993200	84	121.35
1238004000	84	121.16
1238014800	84	119.65
1238025600	85	119.53
1238036400	85	118.08
1238047200	85	64.68
1238058000	85	63.54
1238068800	85	68.76
1238079600	85	60.99
1238090400	85	56.16
1238101200	85	114.03
1238112000	86	113.53
1238122800	86	114.7
1238133600	86	327.42
1238144400	86	338.05
1238155200	86	336.48
1238166000	86	111.89
1238176800	86	110.12
1238187600	86	115.19
1238198400	87	112.66
1238209200	87	108.56
1238220000	87	108.81
1238230800	87	109.45
1238241600	87	113.46
1238252400	87	115.63
1238263200	87	119.35
1238274000	87	110.49
1238284800	88	109.95
1238295600	88	108.73
1238306400	88	109.14
1238317200	88	116.26
1238328000	88	117.25
1238338800	88	116.18
1238349600	88	118.46
1238360400	88	118.43
1238371200	89	183.37
1238382000	89	103.25
1238392800	89	178.29
1238403600	89	111.39
1238414400	89	110.02
1238425200	89	113.34
1238436000	89	180.78
1238446800	89	174.45
1238457600	90	177.57
1238468400	90	174.18
1238479200	90	178.77
1238490000	90	173.08
1238500800	90	177.96
1238511600	90	172.96
1238522400	90	177.3
1238533200	90	170.78
1238544000	91	174.6
