Unix	jday	dp
1141171200	60	147.41
1141182000	60	329.86
1141192800	60	296.32
1141203600	60	206.16
1141214400	60	193.02
1141225200	60	182.05
1141236000	60	173.74
1141246800	60	173.54
1141257600	61	163.26
1141268400	61	156.45
1141279200	61	162.45
1141290000	61	159.97
1141300800	61	217.04
1141311600	61	192.74
1141322400	61	189.59
1141333200	61	172.49
1141344000	62	206.57
1141354800	62	192.5
1141365600	62	175.74
1141376400	62	170.3
1141387200	62	173.51
1141398000	62	167.78
1141408800	62	170.37
1141419600	62	162.38
1141430400	63	162.86
1141441200	63	157.9
1141452000	63	158.04
1141462800	63	152.56
1141473600	63	149.92
1141484400	63	143.94
1141495200	63	123.21
1141506000	63	119.25
1141516800	64	118.67
1141527600	64	117.42
1141538400	64	118.07
1141549200	64	117.94
1141560000	64	142.41
1141570800	64	156.88
1141581600	64	166.46
1141592400	64	159.57
1141603200	65	163.03
1141614000	65	156.17
1141624800	65	157.54
1141635600	65	152.2
1141646400	65	154.48
1141657200	65	150.88
1141668000	65	152.93
1141678800	65	150.04
1141689600	66	153.87
1141700400	66	152.46
1141711200	66	154.25
1141722000	66	150
1141732800	66	151.7
1141743600	66	147.77
1141754400	66	149.15
1141765200	66	145.57
1141776000	67	146.8
1141786800	67	142.23
1141797600	67	137.77
1141808400	67	138.68
1141819200	67	169.39
1141830000	67	172.59
1141840800	67	210.59
1141851600	67	200.88
1141862400	68	200.89
1141873200	68	177.01
1141884000	68	174.49
1141894800	68	174.77
1141905600	68	44.41
1141916400	68	146.19
1141927200	68	151.16
1141938000	68	149.85
1141948800	69	156.66
1141959600	69	358.77
1141970400	69	358.63
1141981200	69	3.29
1141992000	69	205.02
1142002800	69	188.52
1142013600	69	177.86
1142024400	69	170.02
1142035200	70	169.08
1142046000	70	64.52
1142056800	70	119.72
1142067600	70	305.76
1142078400	70	293.02
1142089200	70	290.44
1142100000	70	168.66
1142110800	70	218.5
1142121600	71	203.35
1142132400	71	192.09
1142143200	71	134.09
1142154000	71	123.72
1142164800	71	121.03
1142175600	71	130.09
1142186400	71	125.31
1142197200	71	122.9
1142208000	72	121.62
1142218800	72	70.57
1142229600	72	77.01
1142240400	72	66.4
1142251200	72	59.79
1142262000	72	61.45
1142272800	72	62.78
1142283600	72	64.84
1142294400	73	66.59
1142305200	73	65.56
1142316000	73	75.13
1142326800	73	75.08
1142337600	73	73.11
1142348400	73	80.15
1142359200	73	68.36
1142370000	73	70.24
1142380800	74	104.42
1142391600	74	102.46
1142402400	74	97.22
1142413200	74	92.95
1142424000	74	88.1
1142434800	74	86.18
1142445600	74	81.98
1142456400	74	80.64
1142467200	75	76.32
1142478000	75	75.99
1142488800	75	72.77
1142499600	75	74.21
1142510400	75	72.12
1142521200	75	74.26
1142532000	75	72.52
1142542800	75	75.46
1142553600	76	74.34
1142564400	76	77.69
1142575200	76	76.28
1142586000	76	78.69
1142596800	76	77.7
1142607600	76	81.07
1142618400	76	81.72
1142629200	76	87.37
1142640000	77	67.67
1142650800	77	74.37
1142661600	77	70.12
1142672400	77	69.9
1142683200	77	65.6
1142694000	77	62.98
1142704800	77	61.19
1142715600	77	61.02
1142726400	78	62.08
1142737200	78	142.08
1142748000	78	134.82
1142758800	78	128.36
1142769600	78	124.86
1142780400	78	126.35
1142791200	78	59.27
1142802000	78	59.85
1142812800	79	60.05
1142823600	79	65.37
1142834400	79	68.83
1142845200	79	72.09
1142856000	79	79.19
1142866800	79	77.27
1142877600	79	74.98
1142888400	79	73.36
1142899200	80	224.23
1142910000	80	211.54
1142920800	80	202.7
1142931600	80	195.1
1142942400	80	190.41
1142953200	80	188.68
1142964000	80	174.23
1142974800	80	166.48
1142985600	81	160.88
1142996400	81	156.61
1143007200	81	152.41
1143018000	81	149.14
1143028800	81	143.8
1143039600	81	142.03
1143050400	81	101.92
1143061200	81	101.93
1143072000	82	102.09
1143082800	82	121.32
1143093600	82	85.98
1143104400	82	85.71
1143115200	82	172.41
1143126000	82	170.39
1143136800	82	174.37
1143147600	82	170.16
1143158400	83	174.26
1143169200	83	169.08
1143180000	83	168.68
1143190800	83	150.04
1143201600	83	143.25
1143212400	83	83.08
1143223200	83	86.76
1143234000	83	87.93
1143244800	84	89.83
1143255600	84	94.59
1143266400	84	134.34
1143277200	84	131.87
1143288000	84	109.1
1143298800	84	107.79
1143309600	84	106.87
1143320400	84	106.65
1143331200	85	105.4
1143342000	85	104.65
1143352800	85	103.14
1143363600	85	85.27
1143374400	85	77.35
1143385200	85	80.98
1143396000	85	80.68
1143406800	85	81.17
1143417600	86	86.14
1143428400	86	85.1
1143439200	86	87.7
1143450000	86	86.66
1143460800	86	88.88
1143471600	86	89.65
1143482400	86	86.08
1143493200	86	85.79
1143504000	87	195.9
1143514800	87	188.73
1143525600	87	186.11
1143536400	87	83.81
1143547200	87	82.49
1143558000	87	84.53
1143568800	87	82.93
1143579600	87	155.87
1143590400	88	153.58
1143601200	88	144.82
1143612000	88	143.93
1143622800	88	143
1143633600	88	142.29
1143644400	88	141.58
1143655200	88	140.68
1143666000	88	139.43
1143676800	89	85.03
1143687600	89	137.55
1143698400	89	117.37
1143709200	89	115.43
1143720000	89	103.26
1143730800	89	104.39
1143741600	89	104.43
1143752400	89	104.8
1143763200	90	104.92
1143774000	90	105.79
1143784800	90	100.26
1143795600	90	101.65
1143806400	90	101.5
1143817200	90	101.69
1143828000	90	100.72
1143838800	90	104.57
1143849600	91	103.43
