Unix	jday	dp
1177977600	121	163.49
1177988400	121	163.91
1177999200	121	167.35
1178010000	121	163.55
1178020800	121	168.63
1178031600	121	164.34
1178042400	121	139.73
1178053200	121	137.2
1178064000	122	168.09
1178074800	122	164.49
1178085600	122	168.32
1178096400	122	137.28
1178107200	122	155.13
1178118000	122	154.17
1178128800	122	150.98
1178139600	122	144.47
1178150400	123	140.74
1178161200	123	137.4
1178172000	123	134.17
1178182800	123	130.76
1178193600	123	127.13
1178204400	123	123.42
1178215200	123	120.1
1178226000	123	117.31
1178236800	124	114.71
1178247600	124	111.44
1178258400	124	99.04
1178269200	124	90.73
1178280000	124	93.14
1178290800	124	88
1178301600	124	83.48
1178312400	124	81.03
1178323200	125	79.09
1178334000	125	77.53
1178344800	125	90.39
1178355600	125	89.53
1178366400	125	89.12
1178377200	125	90.38
1178388000	125	89.83
1178398800	125	90.68
1178409600	126	90
1178420400	126	95.27
1178431200	126	68.87
1178442000	126	58.99
1178452800	126	95.63
1178463600	126	95.8
1178474400	126	95.86
1178485200	126	96.98
1178496000	127	96.84
1178506800	127	97.39
1178517600	127	96.65
1178528400	127	96.42
1178539200	127	95.04
1178550000	127	90.66
1178560800	127	91.51
1178571600	127	92.88
1178582400	128	91.9
1178593200	128	92.63
1178604000	128	92.35
1178614800	128	93.04
1178625600	128	92.82
1178636400	128	93.62
1178647200	128	93.49
1178658000	128	94.34
1178668800	129	94.1
1178679600	129	94.95
1178690400	129	94.79
1178701200	129	95.52
1178712000	129	94.84
1178722800	129	95.28
1178733600	129	94.38
1178744400	129	94.88
1178755200	130	93.99
1178766000	130	94.68
1178776800	130	94.5
1178787600	130	95.45
1178798400	130	95.04
1178809200	130	95.25
1178820000	130	94.03
1178830800	130	94.15
1178841600	131	4.15
1178852400	131	355.64
1178863200	131	21.8
1178874000	131	94.43
1178884800	131	208.77
1178895600	131	197.34
1178906400	131	173.57
1178917200	131	171.95
1178928000	132	163.72
1178938800	132	162.88
1178949600	132	169.76
1178960400	132	168.08
1178971200	132	174.16
1178982000	132	169.97
1178992800	132	173.62
1179003600	132	167
1179014400	133	175.34
1179025200	133	173.94
1179036000	133	66.87
1179046800	133	173.93
1179057600	133	179.41
1179068400	133	172.41
1179079200	133	171.86
1179090000	133	167.99
1179100800	134	169.13
1179111600	134	165.35
1179122400	134	165.72
1179133200	134	171.37
1179144000	134	175.11
1179154800	134	170.82
1179165600	134	175.4
1179176400	134	169.58
1179187200	135	174.08
1179198000	135	169.37
1179208800	135	173.02
1179219600	135	167.9
1179230400	135	172.7
1179241200	135	166.98
1179252000	135	169.94
1179262800	135	161.73
1179273600	136	299.25
1179284400	136	296.74
1179295200	136	163.24
1179306000	136	172.03
1179316800	136	176.61
1179327600	136	171.47
1179338400	136	171.19
1179349200	136	166.91
1179360000	137	172.33
1179370800	137	171.51
1179381600	137	175.59
1179392400	137	167.39
1179403200	137	169.11
1179414000	137	165.04
1179424800	137	175.43
1179435600	137	170.14
1179446400	138	174.4
1179457200	138	168.81
1179468000	138	171.71
1179478800	138	166.68
1179489600	138	169.89
1179500400	138	163.09
1179511200	138	166.1
1179522000	138	166.12
1179532800	139	65.45
1179543600	139	67.36
1179554400	139	67.55
1179565200	139	69.33
1179576000	139	68.3
1179586800	139	66.87
1179597600	139	158.79
1179608400	139	155.78
1179619200	140	156.59
1179630000	140	97.39
1179640800	140	46.19
1179651600	140	48.47
1179662400	140	43.64
1179673200	140	56.76
1179684000	140	54.58
1179694800	140	60.37
1179705600	141	59.34
1179716400	141	140.38
1179727200	141	142.81
1179738000	141	134.74
1179748800	141	135.11
1179759600	141	124.49
1179770400	141	125.48
1179781200	141	122.25
1179792000	142	129.64
1179802800	142	70.63
1179813600	142	69.04
1179824400	142	66.75
1179835200	142	64.06
1179846000	142	63.92
1179856800	142	64.15
1179867600	142	66.8
1179878400	143	70.45
1179889200	143	70.25
1179900000	143	68.68
1179910800	143	69.25
1179921600	143	68.49
1179932400	143	68.38
1179943200	143	66.25
1179954000	143	65.51
1179964800	144	159.19
1179975600	144	156.2
1179986400	144	157.37
1179997200	144	74.99
1180008000	144	72.66
1180018800	144	265.83
1180029600	144	101.71
1180040400	144	118.28
1180051200	145	130.21
1180062000	145	134.33
1180072800	145	135.8
1180083600	145	134.53
1180094400	145	134.65
1180105200	145	131.86
1180116000	145	128.66
1180126800	145	121.92
1180137600	146	113.24
1180148400	146	105.38
1180159200	146	178.38
1180170000	146	173.26
1180180800	146	313.31
1180191600	146	309.29
1180202400	146	299.54
1180213200	146	282.27
1180224000	147	274.02
1180234800	147	171.84
1180245600	147	177.63
1180256400	147	169.76
1180267200	147	175.98
1180278000	147	170.43
1180288800	147	173.69
1180299600	147	169.07
1180310400	148	169.44
1180321200	148	165.49
1180332000	148	161.87
1180342800	148	158.72
1180353600	148	159.48
1180364400	148	157.35
1180375200	148	153.59
1180386000	148	153.5
1180396800	149	154.7
1180407600	149	155.37
1180418400	149	155.7
1180429200	149	156.45
1180440000	149	150.94
1180450800	149	137.32
1180461600	149	164.35
1180472400	149	143
1180483200	150	131.35
1180494000	150	114.24
1180504800	150	57.45
1180515600	150	54.87
1180526400	150	58.89
1180537200	150	57.35
1180548000	150	60.06
1180558800	150	56.42
1180569600	151	325.28
1180580400	151	321.82
1180591200	151	322.3
1180602000	151	324.48
1180612800	151	330.24
1180623600	151	334.71
1180634400	151	333.78
1180645200	151	339.24
1180656000	152	1.12
